target,replacement_query,model,candidate_set,actual_query,rank_spearman_to_actual,P,U,panel_size,P_vs_U_concordance,average_precision,first_positive_rank_min,first_positive_rank_max,first_positive_rank_expected,reciprocal_rank,recovered_P_at_5,recall_at_5,known_positive_precision_at_5,EF_at_5,NDCG_at_5,target_success_at_5,recovered_P_at_10,recall_at_10,known_positive_precision_at_10,EF_at_10,NDCG_at_10,target_success_at_10,recovered_P_at_20,recall_at_20,known_positive_precision_at_20,EF_at_20,NDCG_at_20,target_success_at_20
TP53,BECN1,tuna_retrained,context,False,0.462040797180116,3,150,153,0.5888888888888889,0.03213799942377401,42,42,42.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,ERN1,tuna_retrained,background,False,-0.23913393108439546,3,150,153,0.3977777777777778,0.020732333847087944,65,65,65.0,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,TP53,tuna_retrained,background,True,1.0,3,150,153,0.8933333333333333,0.1259259259259259,6,6,6.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.16716045496620227,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.2776328499252997,1.0
TP53,EGFR,tuna_retrained,background,False,-0.09140833366839558,3,150,153,0.46,0.023059282192409127,57,57,57.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,BCL2,tuna_retrained,background,False,-0.39773564928363686,3,150,153,0.2688888888888889,0.01719311284528676,90,90,90.0,0.011111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,KEAP1,tuna_retrained,background,False,0.7016505166659964,3,150,153,0.7044444444444444,0.0413154533844189,36,36,36.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,BRCA1,tuna_retrained,background,False,0.707607923552196,3,150,153,0.9111111111111111,0.27076023391812865,3,3,3.0,0.3333333333333333,2.0,0.6666666666666666,0.4,20.400000000000002,0.41618115554873086,1.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.41618115554873086,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.41618115554873086,1.0
TP53,KRAS,tuna_retrained,background,False,0.6394797153311084,3,150,153,0.40444444444444444,0.02129181176533376,83,83,83.0,0.012048192771084338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,CDK2,tuna_retrained,background,False,0.768977926098669,3,150,153,0.8866666666666667,0.1811965811965812,3,3,3.0,0.3333333333333333,1.0,0.3333333333333333,0.2,10.200000000000001,0.23463936301137822,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.23463936301137822,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.35195904451706733,1.0
TP53,HIF1A,tuna_retrained,background,False,0.7731326980552986,3,150,153,0.8844444444444445,0.2644444444444444,3,3,3.0,0.3333333333333333,2.0,0.6666666666666666,0.4,20.400000000000002,0.41618115554873086,1.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.41618115554873086,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.41618115554873086,1.0
TP53,CTNNB1,tuna_retrained,background,False,0.7398174580837119,3,150,153,0.5888888888888889,0.033216374269005845,25,25,25.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,TNFRSF1A,tuna_retrained,background,False,-0.3511888008792033,3,150,153,0.39555555555555555,0.020826372647288115,73,73,73.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,BECN1,tuna_retrained,background,False,0.7176363368313832,3,150,153,0.7177777777777777,0.045211707871554416,30,30,30.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,ERN1,tuna_retrained,low_plausibility,False,-0.1078263841421736,3,150,153,0.1111111111111111,0.014313555362015336,118,118,118.0,0.00847457627118644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,TP53,tuna_retrained,low_plausibility,True,1.0,3,150,153,0.9555555555555556,0.26111111111111107,3,3,3.0,0.3333333333333333,1.0,0.3333333333333333,0.2,10.200000000000001,0.23463936301137822,1.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.38268031849431083,1.0,3.0,1.0,0.15,7.6499999999999995,0.5,1.0
TP53,EGFR,tuna_retrained,low_plausibility,False,0.19717743556752843,3,150,153,0.1622222222222222,0.01507394084732214,100,100,100.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,BCL2,tuna_retrained,low_plausibility,False,-0.2836301984908796,3,150,153,0.03333333333333333,0.013447518066778984,141,141,141.0,0.0070921985815602835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,KEAP1,tuna_retrained,low_plausibility,False,0.7433624167370296,3,150,153,0.7355555555555555,0.046334089191232046,36,36,36.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,BRCA1,tuna_retrained,low_plausibility,False,0.72125165855816,3,150,153,0.9866666666666667,0.7777777777777777,1,1,1.0,1.0,2.0,0.6666666666666666,0.4,20.400000000000002,0.7653606369886217,1.0,3.0,1.0,0.3,15.299999999999999,0.9066276098484507,1.0,3.0,1.0,0.15,7.6499999999999995,0.9066276098484507,1.0
TP53,KRAS,tuna_retrained,low_plausibility,False,0.7790096900004021,3,150,153,0.7666666666666667,0.05202252944188428,31,31,31.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,CDK2,tuna_retrained,low_plausibility,False,0.7954645973221823,3,150,153,0.9533333333333334,0.5142857142857142,1,1,1.0,1.0,2.0,0.6666666666666666,0.4,20.400000000000002,0.6508205185601091,1.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.6508205185601091,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.6508205185601091,1.0
TP53,HIF1A,tuna_retrained,low_plausibility,False,0.7150060981330331,3,150,153,0.98,0.75,1,1,1.0,1.0,2.0,0.6666666666666666,0.4,20.400000000000002,0.7653606369886217,1.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.7653606369886217,1.0,3.0,1.0,0.15,7.6499999999999995,0.8921776538210152,1.0
TP53,CTNNB1,tuna_retrained,low_plausibility,False,0.7559875624891104,3,150,153,0.8555555555555555,0.09917898193760262,7,7,7.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.15642624200758548,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.15642624200758548,1.0
TP53,TNFRSF1A,tuna_retrained,low_plausibility,False,-0.21023816225054612,3,150,153,0.042222222222222223,0.01354652972300031,140,140,140.0,0.007142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,BECN1,tuna_retrained,low_plausibility,False,0.6895983273692251,3,150,153,0.9644444444444444,0.44771241830065356,2,2,2.0,0.5,2.0,0.6666666666666666,0.4,20.400000000000002,0.5307212739772434,1.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.5307212739772434,1.0,3.0,1.0,0.15,7.6499999999999995,0.643260162772711,1.0
TP53,ERN1,tuna_retrained,context_background,False,-0.013413701948793693,3,300,303,0.4488888888888889,0.011605032830753974,103,103,103.0,0.009708737864077669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,TP53,tuna_retrained,context_background,True,0.9999999999999999,3,300,303,0.8244444444444444,0.036630036630036625,28,28,28.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,EGFR,tuna_retrained,context_background,False,0.15395150965079077,3,300,303,0.5144444444444445,0.013000342353294624,95,95,95.0,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,BCL2,tuna_retrained,context_background,False,-0.20294657123432802,3,300,303,0.34555555555555556,0.00964196344650533,152,152,152.0,0.006578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,KEAP1,tuna_retrained,context_background,False,0.6691317049097728,3,300,303,0.6533333333333333,0.0181207258006217,87,87,87.0,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,BRCA1,tuna_retrained,context_background,False,0.6855995637904675,3,300,303,0.8611111111111112,0.09749340024569382,9,9,9.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,10.1,0.14126697285982898,1.0,2.0,0.6666666666666666,0.1,10.1,0.26452281205255257,1.0
TP53,KRAS,tuna_retrained,context_background,False,0.5211056048093481,3,300,303,0.31777777777777777,0.009429250782634239,190,190,190.0,0.005263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,CDK2,tuna_retrained,context_background,False,0.7195050195155451,3,300,303,0.8188888888888889,0.05422647527910686,11,11,11.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,5.05,0.1309019901681972,1.0
TP53,HIF1A,tuna_retrained,context_background,False,0.7054338973458167,3,300,303,0.84,0.07314814814814814,12,12,12.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.1,10.1,0.23728941179149093,1.0
TP53,CTNNB1,tuna_retrained,context_background,False,0.6726608091272703,3,300,303,0.54,0.01595621950141877,47,47,47.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,TNFRSF1A,tuna_retrained,context_background,False,-0.10471358219823376,3,300,303,0.4633333333333333,0.01195980024172311,116,116,116.0,0.008620689655172414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,BECN1,tuna_retrained,context_background,False,0.6016883275988805,3,300,303,0.6533333333333333,0.01915900399107333,71,71,71.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,ERN1,tuna_retrained,all_U,False,-0.2511573461499636,3,450,453,0.3362962962962963,0.006361158458072747,220,220,220.0,0.004545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,TP53,tuna_retrained,all_U,True,1.0,3,450,453,0.8681481481481481,0.033022030651340996,30,30,30.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,EGFR,tuna_retrained,all_U,False,-0.05595059614525182,3,450,453,0.397037037037037,0.007005971437521859,194,194,194.0,0.005154639175257732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,BCL2,tuna_retrained,all_U,False,-0.4261884113834685,3,450,453,0.2414814814814815,0.005620326855384411,292,292,292.0,0.003424657534246575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,KEAP1,tuna_retrained,all_U,False,0.681602204424598,3,450,453,0.6807407407407408,0.013209823283162368,122,122,122.0,0.00819672131147541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,BRCA1,tuna_retrained,all_U,False,0.7692705782483727,3,450,453,0.902962962962963,0.09701474049300135,9,9,9.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,15.100000000000001,0.14126697285982898,1.0,2.0,0.6666666666666666,0.1,15.100000000000001,0.26452281205255257,1.0
TP53,KRAS,tuna_retrained,all_U,False,0.7071288805078667,3,450,453,0.4674074074074074,0.00804954807233144,220,220,220.0,0.004545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,CDK2,tuna_retrained,all_U,False,0.8248629528146664,3,450,453,0.8637037037037038,0.05206318504190845,11,11,11.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,7.550000000000001,0.1309019901681972,1.0
TP53,HIF1A,tuna_retrained,all_U,False,0.7977199551493676,3,450,453,0.8866666666666667,0.07256675279931094,12,12,12.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.1,15.100000000000001,0.23728941179149093,1.0
TP53,CTNNB1,tuna_retrained,all_U,False,0.8000768595056259,3,450,453,0.6451851851851852,0.013940192652764355,53,53,53.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,TNFRSF1A,tuna_retrained,all_U,False,-0.39400178297529687,3,450,453,0.32296296296296295,0.006285544520838638,255,255,255.0,0.00392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,BECN1,tuna_retrained,all_U,False,0.7252230074553979,3,450,453,0.7570370370370371,0.018532929069347413,72,72,72.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EGFR,ERN1,tuna_retrained,context,False,0.634959725517001,3,150,153,0.44,0.023986554376221707,38,38,38.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EGFR,TP53,tuna_retrained,context,False,0.4018301100344444,3,150,153,0.8777777777777778,0.13001949317738792,5,5,5.0,0.2,1.0,0.3333333333333333,0.2,10.200000000000001,0.18154179253735267,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.18154179253735267,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.29201418749645014,1.0
EGFR,EGFR,tuna_retrained,context,True,1.0,3,150,153,0.7777777777777778,0.07676256972031618,9,9,9.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.14126697285982898,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.14126697285982898,1.0
EGFR,BCL2,tuna_retrained,context,False,0.6749259512417407,3,150,153,0.45555555555555555,0.025967312723703312,31,31,31.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EGFR,KEAP1,tuna_retrained,context,False,0.4182783161111335,3,150,153,0.5644444444444444,0.037222049995772624,28,28,28.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EGFR,BRCA1,tuna_retrained,context,False,0.4471573318322544,3,150,153,0.66,0.06931192424476351,15,15,15.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.22985857030115672,1.0
EGFR,KRAS,tuna_retrained,context,False,0.27288475198691914,3,150,153,0.8022222222222222,0.08667557932263814,11,11,11.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.24571128489421504,1.0
EGFR,CDK2,tuna_retrained,context,False,0.4938918150992454,3,150,153,0.6844444444444444,0.06973180076628352,12,12,12.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.23365782109418376,1.0
EGFR,HIF1A,tuna_retrained,context,False,0.43159033948507625,3,150,153,0.6711111111111111,0.07115529138484662,14,14,14.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.2326545445935189,1.0
EGFR,CTNNB1,tuna_retrained,context,False,0.41894508999772156,3,150,153,0.7733333333333333,0.07002856298630947,11,11,11.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.1309019901681972,1.0
EGFR,TNFRSF1A,tuna_retrained,context,False,0.8614081996434937,3,150,153,0.6666666666666666,0.04941440987952615,14,14,14.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.12011565579805131,1.0
EGFR,BECN1,tuna_retrained,context,False,0.10755163309342876,3,150,153,0.6577777777777778,0.04068504594820384,30,30,30.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EGFR,ERN1,tuna_retrained,background,False,0.7769054990417219,3,150,153,0.31333333333333335,0.018233001789881506,76,76,76.0,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EGFR,TP53,tuna_retrained,background,False,-0.21534116038759998,3,150,153,0.9466666666666667,0.3,2,2,2.0,0.5,1.0,0.3333333333333333,0.2,10.200000000000001,0.2960819109658652,1.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.4441228664487979,1.0,3.0,1.0,0.15,7.6499999999999995,0.550963670710588,1.0
EGFR,EGFR,tuna_retrained,background,True,1.0,3,150,153,0.68,0.05434721872991925,12,12,12.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.12681701683239352,1.0
EGFR,BCL2,tuna_retrained,background,False,0.7521376971841368,3,150,153,0.32222222222222224,0.01850646179888668,68,68,68.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EGFR,KEAP1,tuna_retrained,background,False,-0.026094648385670056,3,150,153,0.7,0.07439975861028493,11,11,11.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.23948286326923077,1.0
EGFR,BRCA1,tuna_retrained,background,False,-0.017597469609853512,3,150,153,0.7622222222222222,0.12470238095238095,7,7,7.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.2920782154400332,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.2920782154400332,1.0
EGFR,KRAS,tuna_retrained,background,False,-0.15713079490169268,3,150,153,0.8911111111111111,0.16513098464317974,5,5,5.0,0.2,1.0,0.3333333333333333,0.2,10.200000000000001,0.18154179253735267,1.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.3228087653971817,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.3228087653971817,1.0
EGFR,CDK2,tuna_retrained,background,False,-0.11529492179646977,3,150,153,0.7911111111111111,0.10972222222222221,8,8,8.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.1480409554829326,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.2748579723153261,1.0
EGFR,HIF1A,tuna_retrained,background,False,-0.0681784675592725,3,150,153,0.8088888888888889,0.22871485943775102,4,4,4.0,0.25,2.0,0.6666666666666666,0.4,20.400000000000002,0.38364913903790027,1.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.38364913903790027,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.38364913903790027,1.0
EGFR,CTNNB1,tuna_retrained,background,False,-0.1617881602401726,3,150,153,0.8666666666666667,0.14309764309764308,4,4,4.0,0.25,1.0,0.3333333333333333,0.2,10.200000000000001,0.20210734650054757,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.20210734650054757,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.312579741459645,1.0
EGFR,TNFRSF1A,tuna_retrained,background,False,0.862376529559192,3,150,153,0.44666666666666666,0.0231966670044889,47,47,47.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EGFR,BECN1,tuna_retrained,background,False,-0.2142957661533513,3,150,153,0.8066666666666666,0.07425909406284072,15,15,15.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.22590055460672265,1.0
EGFR,ERN1,tuna_retrained,low_plausibility,False,0.6557804940157881,3,150,153,0.38666666666666666,0.021233074777165406,48,48,48.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EGFR,TP53,tuna_retrained,low_plausibility,False,0.27733437872756755,3,150,153,0.9111111111111111,0.1648148148148148,4,4,4.0,0.25,1.0,0.3333333333333333,0.2,10.200000000000001,0.20210734650054757,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.20210734650054757,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.3194270280062367,1.0
EGFR,EGFR,tuna_retrained,low_plausibility,True,1.0,3,150,153,0.7933333333333333,0.09109730848861282,7,7,7.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.15642624200758548,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.15642624200758548,1.0
EGFR,BCL2,tuna_retrained,low_plausibility,False,0.621436612922681,3,150,153,0.4444444444444444,0.023557225941440794,41,41,41.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EGFR,KEAP1,tuna_retrained,low_plausibility,False,0.37835564847948744,3,150,153,0.5511111111111111,0.036907536907536904,26,26,26.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EGFR,BRCA1,tuna_retrained,low_plausibility,False,0.3921200058970956,3,150,153,0.7,0.08344312692138778,11,11,11.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.2482216716738863,1.0
EGFR,KRAS,tuna_retrained,low_plausibility,False,0.41725637623470435,3,150,153,0.9111111111111111,0.23412698412698413,3,3,3.0,0.3333333333333333,1.0,0.3333333333333333,0.2,10.200000000000001,0.23463936301137822,1.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.39106560501896365,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.39106560501896365,1.0
EGFR,CDK2,tuna_retrained,low_plausibility,False,0.4514059212201627,3,150,153,0.7177777777777777,0.14914410208527853,5,5,5.0,0.2,1.0,0.3333333333333333,0.2,10.200000000000001,0.18154179253735267,1.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.3228087653971817,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.3228087653971817,1.0
EGFR,HIF1A,tuna_retrained,low_plausibility,False,0.4889898543149317,3,150,153,0.7044444444444444,0.1106060606060606,8,8,8.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.1480409554829326,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.2789429456511298,1.0
EGFR,CTNNB1,tuna_retrained,low_plausibility,False,0.4145457225952582,3,150,153,0.8688888888888889,0.13333333333333333,5,5,5.0,0.2,1.0,0.3333333333333333,0.2,10.200000000000001,0.18154179253735267,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.18154179253735267,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.29886147404304175,1.0
EGFR,TNFRSF1A,tuna_retrained,low_plausibility,False,0.8073559567367616,3,150,153,0.6244444444444445,0.0473939539198324,13,13,13.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.12325583919272352,1.0
EGFR,BECN1,tuna_retrained,low_plausibility,False,0.2750257997936016,3,150,153,0.7866666666666666,0.08103869747705364,11,11,11.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.24137438512729467,1.0
EGFR,ERN1,tuna_retrained,context_background,False,0.7289612587957993,3,300,303,0.37666666666666665,0.010270928229937342,113,113,113.0,0.008849557522123894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
