target,candidate_set,diagnostic,P,U,panel_size,P_vs_U_concordance,average_precision,first_positive_rank_min,first_positive_rank_max,first_positive_rank_expected,reciprocal_rank,recovered_P_at_5,recall_at_5,known_positive_precision_at_5,EF_at_5,NDCG_at_5,target_success_at_5,recovered_P_at_10,recall_at_10,known_positive_precision_at_10,EF_at_10,NDCG_at_10,target_success_at_10,recovered_P_at_20,recall_at_20,known_positive_precision_at_20,EF_at_20,NDCG_at_20,target_success_at_20
BECN1,background,partner_positive_degree,3,150,153,0.76,0.09485503603150662,9,9,9.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.14126697285982898,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.2663034008723875,1.0
BECN1,background,partner_positive_degree_fraction,3,150,153,0.4888888888888889,0.041847181052274626,11,11,11.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0393700787401574,0.3464566929133858,0.05196850393700787,2.6503937007874017,0.1352582284031847,1.0
BECN1,low_plausibility,partner_training_seen,3,150,153,0.7466666666666667,0.054154995331465915,1,27,9.666666666666666,0.2168274843678791,0.35714285714285715,0.11904761904761905,0.07142857142857142,3.642857142857143,0.09883208135985001,0.3306878306878307,0.7142857142857143,0.2380952380952381,0.07142857142857142,3.642857142857143,0.15229969555620695,0.5952380952380953,1.4285714285714286,0.4761904761904762,0.07142857142857142,3.642857142857143,0.23598915550909705,0.9259259259259259
BECN1,low_plausibility,partner_positive_degree,3,150,153,0.7388888888888889,0.06658496732026144,16,16,16.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.22734818352148542,1.0
BECN1,low_plausibility,partner_positive_degree_fraction,3,150,153,0.49666666666666665,0.03953268953268953,12,12,12.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0476190476190477,0.34920634920634924,0.05238095238095238,2.6714285714285717,0.13213893697008477,1.0
BECN1,context_background,partner_training_seen,3,300,303,0.71,0.020844189682126105,1,75,25.666666666666668,0.10438702734106378,0.13157894736842105,0.043859649122807015,0.02631578947368421,2.657894736842105,0.036411819448365794,0.12807017543859645,0.2631578947368421,0.08771929824561403,0.02631578947368421,2.657894736842105,0.05611041415228677,0.24736842105263146,0.5263157894736842,0.17543859649122806,0.02631578947368421,2.657894736842105,0.08694337308229892,0.4596491228070174
BECN1,context_background,partner_positive_degree,3,300,303,0.7266666666666667,0.033842201954185566,27,29,28.0,0.0357446937906708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BECN1,context_background,partner_positive_degree_fraction,3,300,303,0.49444444444444446,0.017543996190964528,29,29,29.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BECN1,all_U,partner_training_seen,3,450,453,0.7222222222222222,0.015279400943600398,1,101,34.333333333333336,0.08330856295657935,0.09803921568627451,0.032679738562091505,0.0196078431372549,2.9607843137254903,0.027130375275252944,0.09609784507862562,0.19607843137254902,0.06535947712418301,0.0196078431372549,2.9607843137254903,0.04180775956444897,0.18734226363812878,0.39215686274509803,0.13071895424836602,0.0196078431372549,2.9607843137254903,0.0647813368064188,0.35527082119976705
BECN1,all_U,partner_positive_degree,3,450,453,0.7307407407407407,0.023116596427854706,42,44,43.0,0.023264203496761636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BECN1,all_U,partner_positive_degree_fraction,3,450,453,0.4951851851851852,0.012352287352287352,40,40,40.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
