snapshot,source_key,value
components.json,all_positive_participating_component_influences/193/positive_group_vs_full_U/within_pair_3mer_cosine,0.4618456250077358
components.json,all_positive_participating_component_influences/193/positive_rows,8.0
components.json,all_positive_participating_component_influences/193/unlabeled_rows,790.0
components.json,all_positive_participating_component_influences/194/HT_U_fraction,0.0007920000000000005
components.json,all_positive_participating_component_influences/194/endpoint_size_rank,462.0
components.json,all_positive_participating_component_influences/194/endpoints,1.0
components.json,all_positive_participating_component_influences/194/positive_fraction,0.004415011037527594
components.json,all_positive_participating_component_influences/194/positive_group_vs_full_U/deterministic_hash,0.45958690000886976
components.json,all_positive_participating_component_influences/194/positive_group_vs_full_U/exact_training_interolog_3mer,0.46018985001085844
components.json,all_positive_participating_component_influences/194/positive_group_vs_full_U/lightweight_esm2_150m_linear__linear_lr3e-4,0.817450100008325
components.json,all_positive_participating_component_influences/194/positive_group_vs_full_U/sequence_length_ratio,0.5337417000126424
components.json,all_positive_participating_component_influences/194/positive_group_vs_full_U/sequence_length_sum,0.43301930001060684
components.json,all_positive_participating_component_influences/194/positive_group_vs_full_U/within_pair_3mer_cosine,0.37561590000731127
components.json,all_positive_participating_component_influences/194/positive_rows,10.0
components.json,all_positive_participating_component_influences/194/unlabeled_rows,792.0
components.json,all_positive_participating_component_influences/195/HT_U_fraction,0.0008020000000000005
components.json,all_positive_participating_component_influences/195/endpoint_size_rank,476.0
components.json,all_positive_participating_component_influences/195/endpoints,1.0
components.json,all_positive_participating_component_influences/195/positive_fraction,0.0013245033112582781
components.json,all_positive_participating_component_influences/195/positive_group_vs_full_U/deterministic_hash,0.6377723333354309
components.json,all_positive_participating_component_influences/195/positive_group_vs_full_U/exact_training_interolog_3mer,0.7782686666767784
components.json,all_positive_participating_component_influences/195/positive_group_vs_full_U/lightweight_esm2_150m_linear__linear_lr3e-4,0.741492000009187
components.json,all_positive_participating_component_influences/195/positive_group_vs_full_U/sequence_length_ratio,0.13088133333615198
components.json,all_positive_participating_component_influences/195/positive_group_vs_full_U/sequence_length_sum,0.20565383333800893
components.json,all_positive_participating_component_influences/195/positive_group_vs_full_U/within_pair_3mer_cosine,0.2899146666736185
components.json,all_positive_participating_component_influences/195/positive_rows,3.0
components.json,all_positive_participating_component_influences/195/unlabeled_rows,802.0
components.json,all_positive_participating_component_influences/196/HT_U_fraction,0.0007800000000000005
components.json,all_positive_participating_component_influences/196/endpoint_size_rank,481.0
components.json,all_positive_participating_component_influences/196/endpoints,1.0
components.json,all_positive_participating_component_influences/196/positive_fraction,0.0013245033112582781
components.json,all_positive_participating_component_influences/196/positive_group_vs_full_U/deterministic_hash,0.3372853333414428
components.json,all_positive_participating_component_influences/196/positive_group_vs_full_U/exact_training_interolog_3mer,0.6250458333405696
components.json,all_positive_participating_component_influences/196/positive_group_vs_full_U/lightweight_esm2_150m_linear__linear_lr3e-4,0.8143396666738901
components.json,all_positive_participating_component_influences/196/positive_group_vs_full_U/sequence_length_ratio,0.27905483333992376
components.json,all_positive_participating_component_influences/196/positive_group_vs_full_U/sequence_length_sum,0.4187088333435669
components.json,all_positive_participating_component_influences/196/positive_group_vs_full_U/within_pair_3mer_cosine,0.6891043333405559
components.json,all_positive_participating_component_influences/196/positive_rows,3.0
components.json,all_positive_participating_component_influences/196/unlabeled_rows,780.0
components.json,all_positive_participating_component_influences/197/HT_U_fraction,0.0008130000000000006
components.json,all_positive_participating_component_influences/197/endpoint_size_rank,482.0
components.json,all_positive_participating_component_influences/197/endpoints,1.0
components.json,all_positive_participating_component_influences/197/positive_fraction,0.009713024282560706
components.json,all_positive_participating_component_influences/197/positive_group_vs_full_U/deterministic_hash,0.5931963181900942
components.json,all_positive_participating_component_influences/197/positive_group_vs_full_U/exact_training_interolog_3mer,0.6774491136478044
components.json,all_positive_participating_component_influences/197/positive_group_vs_full_U/lightweight_esm2_150m_linear__linear_lr3e-4,0.6993335454625599
components.json,all_positive_participating_component_influences/197/positive_group_vs_full_U/sequence_length_ratio,0.6522275454635067
components.json,all_positive_participating_component_influences/197/positive_group_vs_full_U/sequence_length_sum,0.6138913636472098
components.json,all_positive_participating_component_influences/197/positive_group_vs_full_U/within_pair_3mer_cosine,0.6661990909193398
components.json,all_positive_participating_component_influences/197/positive_rows,22.0
components.json,all_positive_participating_component_influences/197/unlabeled_rows,813.0
components.json,all_positive_participating_component_influences/198/HT_U_fraction,0.0007710000000000005
components.json,all_positive_participating_component_influences/198/endpoint_size_rank,484.0
components.json,all_positive_participating_component_influences/198/endpoints,1.0
components.json,all_positive_participating_component_influences/198/positive_fraction,0.0017660044150110375
components.json,all_positive_participating_component_influences/198/positive_group_vs_full_U/deterministic_hash,0.6404550000122299
components.json,all_positive_participating_component_influences/198/positive_group_vs_full_U/exact_training_interolog_3mer,0.3870820000094085
components.json,all_positive_participating_component_influences/198/positive_group_vs_full_U/lightweight_esm2_150m_linear__linear_lr3e-4,0.8535530000066786
components.json,all_positive_participating_component_influences/198/positive_group_vs_full_U/sequence_length_ratio,0.6628188750108995
components.json,all_positive_participating_component_influences/198/positive_group_vs_full_U/sequence_length_sum,0.053310875000978704
components.json,all_positive_participating_component_influences/198/positive_group_vs_full_U/within_pair_3mer_cosine,0.5228472500082059
components.json,all_positive_participating_component_influences/198/positive_rows,4.0
components.json,all_positive_participating_component_influences/198/unlabeled_rows,771.0
components.json,all_positive_participating_component_influences/199/HT_U_fraction,0.0007930000000000005
components.json,all_positive_participating_component_influences/199/endpoint_size_rank,486.0
components.json,all_positive_participating_component_influences/199/endpoints,1.0
components.json,all_positive_participating_component_influences/199/positive_fraction,0.0004415011037527594
components.json,all_positive_participating_component_influences/199/positive_group_vs_full_U/deterministic_hash,0.163118000003566
components.json,all_positive_participating_component_influences/199/positive_group_vs_full_U/exact_training_interolog_3mer,0.9860655000006354
components.json,all_positive_participating_component_influences/199/positive_group_vs_full_U/lightweight_esm2_150m_linear__linear_lr3e-4,0.4834190000119216
components.json,all_positive_participating_component_influences/199/positive_group_vs_full_U/sequence_length_ratio,0.7044655000134775
components.json,all_positive_participating_component_influences/199/positive_group_vs_full_U/sequence_length_sum,0.40763550000994464
components.json,all_positive_participating_component_influences/199/positive_group_vs_full_U/within_pair_3mer_cosine,0.2788560000065852
components.json,all_positive_participating_component_influences/199/positive_rows,1.0
components.json,all_positive_participating_component_influences/199/unlabeled_rows,793.0
components.json,all_positive_participating_component_influences/200/HT_U_fraction,0.0007990000000000006
components.json,all_positive_participating_component_influences/200/endpoint_size_rank,488.0
components.json,all_positive_participating_component_influences/200/endpoints,1.0
components.json,all_positive_participating_component_influences/200/positive_fraction,0.0004415011037527594
components.json,all_positive_participating_component_influences/200/positive_group_vs_full_U/deterministic_hash,0.5028640000124289
components.json,all_positive_participating_component_influences/200/positive_group_vs_full_U/exact_training_interolog_3mer,0.9296070000032102
components.json,all_positive_participating_component_influences/200/positive_group_vs_full_U/lightweight_esm2_150m_linear__linear_lr3e-4,0.6778240000146925
components.json,all_positive_participating_component_influences/200/positive_group_vs_full_U/sequence_length_ratio,0.8512385000067841
components.json,all_positive_participating_component_influences/200/positive_group_vs_full_U/sequence_length_sum,0.8842115000052804
components.json,all_positive_participating_component_influences/200/positive_group_vs_full_U/within_pair_3mer_cosine,0.9223270000035422
components.json,all_positive_participating_component_influences/200/positive_rows,1.0
components.json,all_positive_participating_component_influences/200/unlabeled_rows,799.0
components.json,all_positive_participating_component_influences/201/HT_U_fraction,0.0007550000000000007
components.json,all_positive_participating_component_influences/201/endpoint_size_rank,494.0
components.json,all_positive_participating_component_influences/201/endpoints,1.0
components.json,all_positive_participating_component_influences/201/positive_fraction,0.0013245033112582781
components.json,all_positive_participating_component_influences/201/positive_group_vs_full_U/deterministic_hash,0.4128866666767959
components.json,all_positive_participating_component_influences/201/positive_group_vs_full_U/exact_training_interolog_3mer,0.5767415000143562
components.json,all_positive_participating_component_influences/201/positive_group_vs_full_U/lightweight_esm2_150m_linear__linear_lr3e-4,0.3841040000093308
components.json,all_positive_participating_component_influences/201/positive_group_vs_full_U/sequence_length_ratio,0.5544931666778422
components.json,all_positive_participating_component_influences/201/positive_group_vs_full_U/sequence_length_sum,0.3247286666744485
components.json,all_positive_participating_component_influences/201/positive_group_vs_full_U/within_pair_3mer_cosine,0.5170436666769774
components.json,all_positive_participating_component_influences/201/positive_rows,3.0
components.json,all_positive_participating_component_influences/201/unlabeled_rows,755.0
components.json,all_positive_participating_component_influences/202/HT_U_fraction,0.0007600000000000007
components.json,all_positive_participating_component_influences/202/endpoint_size_rank,495.0
components.json,all_positive_participating_component_influences/202/endpoints,1.0
components.json,all_positive_participating_component_influences/202/positive_fraction,0.0008830022075055188
components.json,all_positive_participating_component_influences/202/positive_group_vs_full_U/deterministic_hash,0.5694275000141653
components.json,all_positive_participating_component_influences/202/positive_group_vs_full_U/exact_training_interolog_3mer,0.8937880000048437
components.json,all_positive_participating_component_influences/202/positive_group_vs_full_U/lightweight_esm2_150m_linear__linear_lr3e-4,0.8062555000088354
components.json,all_positive_participating_component_influences/202/positive_group_vs_full_U/sequence_length_ratio,0.1896095000042872
components.json,all_positive_participating_component_influences/202/positive_group_vs_full_U/sequence_length_sum,0.8386627500073576
components.json,all_positive_participating_component_influences/202/positive_group_vs_full_U/within_pair_3mer_cosine,0.9001495000045536
components.json,all_positive_participating_component_influences/202/positive_rows,2.0
components.json,all_positive_participating_component_influences/202/unlabeled_rows,760.0
components.json,all_positive_participating_component_influences/203/HT_U_fraction,0.0008010000000000006
components.json,all_positive_participating_component_influences/203/endpoint_size_rank,507.0
components.json,all_positive_participating_component_influences/203/endpoints,1.0
components.json,all_positive_participating_component_influences/203/positive_fraction,0.0004415011037527594
components.json,all_positive_participating_component_influences/203/positive_group_vs_full_U/deterministic_hash,0.1445340000030812
components.json,all_positive_participating_component_influences/203/positive_group_vs_full_U/exact_training_interolog_3mer,0.7422210000117557
components.json,all_positive_participating_component_influences/203/positive_group_vs_full_U/lightweight_esm2_150m_linear__linear_lr3e-4,0.6819880000145025
components.json,all_positive_participating_component_influences/203/positive_group_vs_full_U/sequence_length_ratio,0.6454480000161484
components.json,all_positive_participating_component_influences/203/positive_group_vs_full_U/sequence_length_sum,0.8654405000061364
components.json,all_positive_participating_component_influences/203/positive_group_vs_full_U/within_pair_3mer_cosine,0.6907560000141026
components.json,all_positive_participating_component_influences/203/positive_rows,1.0
components.json,all_positive_participating_component_influences/203/unlabeled_rows,801.0
components.json,all_positive_participating_component_influences/204/HT_U_fraction,0.0007870000000000005
components.json,all_positive_participating_component_influences/204/endpoint_size_rank,510.0
components.json,all_positive_participating_component_influences/204/endpoints,1.0
components.json,all_positive_participating_component_influences/204/positive_fraction,0.0008830022075055188
components.json,all_positive_participating_component_influences/204/positive_group_vs_full_U/deterministic_hash,0.40852300000996783
components.json,all_positive_participating_component_influences/204/positive_group_vs_full_U/exact_training_interolog_3mer,0.8168605000083518
components.json,all_positive_participating_component_influences/204/positive_group_vs_full_U/lightweight_esm2_150m_linear__linear_lr3e-4,0.8083105000087417
components.json,all_positive_participating_component_influences/204/positive_group_vs_full_U/sequence_length_ratio,0.7639372500107653
components.json,all_positive_participating_component_influences/204/positive_group_vs_full_U/sequence_length_sum,0.3663577500088679
components.json,all_positive_participating_component_influences/204/positive_group_vs_full_U/within_pair_3mer_cosine,0.6333935000105441
components.json,all_positive_participating_component_influences/204/positive_rows,2.0
components.json,all_positive_participating_component_influences/204/unlabeled_rows,787.0
components.json,all_positive_participating_component_influences/205/HT_U_fraction,0.0008120000000000005
components.json,all_positive_participating_component_influences/205/endpoint_size_rank,513.0
components.json,all_positive_participating_component_influences/205/endpoints,1.0
components.json,all_positive_participating_component_influences/205/positive_fraction,0.0004415011037527594
components.json,all_positive_participating_component_influences/205/positive_group_vs_full_U/deterministic_hash,0.11811200000239193
components.json,all_positive_participating_component_influences/205/positive_group_vs_full_U/exact_training_interolog_3mer,0.8600445000063826
components.json,all_positive_participating_component_influences/205/positive_group_vs_full_U/lightweight_esm2_150m_linear__linear_lr3e-4,0.7829160000098998
components.json,all_positive_participating_component_influences/205/positive_group_vs_full_U/sequence_length_ratio,0.8305490000077276
components.json,all_positive_participating_component_influences/205/positive_group_vs_full_U/sequence_length_sum,0.8415000000072282
components.json,all_positive_participating_component_influences/205/positive_group_vs_full_U/within_pair_3mer_cosine,0.8995820000045794
components.json,all_positive_participating_component_influences/205/positive_rows,1.0
components.json,all_positive_participating_component_influences/205/unlabeled_rows,812.0
components.json,all_positive_participating_component_influences/206/HT_U_fraction,0.0007680000000000006
components.json,all_positive_participating_component_influences/206/endpoint_size_rank,516.0
components.json,all_positive_participating_component_influences/206/endpoints,1.0
components.json,all_positive_participating_component_influences/206/positive_fraction,0.011037527593818985
components.json,all_positive_participating_component_influences/206/positive_group_vs_full_U/deterministic_hash,0.4547325600077511
components.json,all_positive_participating_component_influences/206/positive_group_vs_full_U/exact_training_interolog_3mer,0.5071881200094652
components.json,all_positive_participating_component_influences/206/positive_group_vs_full_U/lightweight_esm2_150m_linear__linear_lr3e-4,0.8631755600056965
components.json,all_positive_participating_component_influences/206/positive_group_vs_full_U/sequence_length_ratio,0.7510917200077167
components.json,all_positive_participating_component_influences/206/positive_group_vs_full_U/sequence_length_sum,0.5610542200124033
components.json,all_positive_participating_component_influences/206/positive_group_vs_full_U/within_pair_3mer_cosine,0.4556583800094207
components.json,all_positive_participating_component_influences/206/positive_rows,25.0
components.json,all_positive_participating_component_influences/206/unlabeled_rows,768.0
components.json,all_positive_participating_component_influences/207/HT_U_fraction,0.0007330000000000005
components.json,all_positive_participating_component_influences/207/endpoint_size_rank,518.0
components.json,all_positive_participating_component_influences/207/endpoints,1.0
components.json,all_positive_participating_component_influences/207/positive_fraction,0.0017660044150110375
components.json,all_positive_participating_component_influences/207/positive_group_vs_full_U/deterministic_hash,0.3965130000096545
components.json,all_positive_participating_component_influences/207/positive_group_vs_full_U/exact_training_interolog_3mer,0.7914656250095099
components.json,all_positive_participating_component_influences/207/positive_group_vs_full_U/lightweight_esm2_150m_linear__linear_lr3e-4,0.9066710000042562
components.json,all_positive_participating_component_influences/207/positive_group_vs_full_U/sequence_length_ratio,0.4652682500114481
components.json,all_positive_participating_component_influences/207/positive_group_vs_full_U/sequence_length_sum,0.10918925000217823
components.json,all_positive_participating_component_influences/207/positive_group_vs_full_U/within_pair_3mer_cosine,0.4307598750100108
components.json,all_positive_participating_component_influences/207/positive_rows,4.0
components.json,all_positive_participating_component_influences/207/unlabeled_rows,733.0
components.json,all_positive_participating_component_influences/208/HT_U_fraction,0.0007810000000000006
components.json,all_positive_participating_component_influences/208/endpoint_size_rank,522.0
components.json,all_positive_participating_component_influences/208/endpoints,1.0
components.json,all_positive_participating_component_influences/208/positive_fraction,0.0004415011037527594
components.json,all_positive_participating_component_influences/208/positive_group_vs_full_U/deterministic_hash,0.6268500000156633
components.json,all_positive_participating_component_influences/208/positive_group_vs_full_U/exact_training_interolog_3mer,0.7197945000127784
components.json,all_positive_participating_component_influences/208/positive_group_vs_full_U/lightweight_esm2_150m_linear__linear_lr3e-4,0.7148750000130027
components.json,all_positive_participating_component_influences/208/positive_group_vs_full_U/sequence_length_ratio,0.7257945000125048
components.json,all_positive_participating_component_influences/208/positive_group_vs_full_U/sequence_length_sum,0.6724435000149378
components.json,all_positive_participating_component_influences/208/positive_group_vs_full_U/within_pair_3mer_cosine,0.7419320000117688
components.json,all_positive_participating_component_influences/208/positive_rows,1.0
components.json,all_positive_participating_component_influences/208/unlabeled_rows,781.0
components.json,all_positive_participating_component_influences/209/HT_U_fraction,0.0007730000000000006
components.json,all_positive_participating_component_influences/209/endpoint_size_rank,524.0
components.json,all_positive_participating_component_influences/209/endpoints,1.0
components.json,all_positive_participating_component_influences/209/positive_fraction,0.0004415011037527594
components.json,all_positive_participating_component_influences/209/positive_group_vs_full_U/deterministic_hash,0.20060600000454393
components.json,all_positive_participating_component_influences/209/positive_group_vs_full_U/exact_training_interolog_3mer,0.6280760000156953
components.json,all_positive_participating_component_influences/209/positive_group_vs_full_U/lightweight_esm2_150m_linear__linear_lr3e-4,0.9895700000004757
components.json,all_positive_participating_component_influences/209/positive_group_vs_full_U/sequence_length_ratio,0.4576580000112496
components.json,all_positive_participating_component_influences/209/positive_group_vs_full_U/sequence_length_sum,0.0860375000015552
components.json,all_positive_participating_component_influences/209/positive_group_vs_full_U/within_pair_3mer_cosine,0.8187980000082635
components.json,all_positive_participating_component_influences/209/positive_rows,1.0
components.json,all_positive_participating_component_influences/209/unlabeled_rows,773.0
components.json,all_positive_participating_component_influences/210/HT_U_fraction,0.0008210000000000007
components.json,all_positive_participating_component_influences/210/endpoint_size_rank,545.0
components.json,all_positive_participating_component_influences/210/endpoints,1.0
components.json,all_positive_participating_component_influences/210/positive_fraction,0.0004415011037527594
components.json,all_positive_participating_component_influences/210/positive_group_vs_full_U/deterministic_hash,0.6192170000154642
components.json,all_positive_participating_component_influences/210/positive_group_vs_full_U/exact_training_interolog_3mer,0.9328325000030631
components.json,all_positive_participating_component_influences/210/positive_group_vs_full_U/lightweight_esm2_150m_linear__linear_lr3e-4,0.48711600001201805
components.json,all_positive_participating_component_influences/210/positive_group_vs_full_U/sequence_length_ratio,0.7891370000096162
components.json,all_positive_participating_component_influences/210/positive_group_vs_full_U/sequence_length_sum,0.759953500010947
components.json,all_positive_participating_component_influences/210/positive_group_vs_full_U/within_pair_3mer_cosine,0.9382820000028146
components.json,all_positive_participating_component_influences/210/positive_rows,1.0
components.json,all_positive_participating_component_influences/210/unlabeled_rows,821.0
components.json,all_positive_participating_component_influences/211/HT_U_fraction,0.0008010000000000006
components.json,all_positive_participating_component_influences/211/endpoint_size_rank,554.0
components.json,all_positive_participating_component_influences/211/endpoints,1.0
components.json,all_positive_participating_component_influences/211/positive_fraction,0.0004415011037527594
components.json,all_positive_participating_component_influences/211/positive_group_vs_full_U/deterministic_hash,0.14494900000309202
components.json,all_positive_participating_component_influences/211/positive_group_vs_full_U/exact_training_interolog_3mer,0.6722100000149485
components.json,all_positive_participating_component_influences/211/positive_group_vs_full_U/lightweight_esm2_150m_linear__linear_lr3e-4,0.2876760000068153
components.json,all_positive_participating_component_influences/211/positive_group_vs_full_U/sequence_length_ratio,0.479793000011827
components.json,all_positive_participating_component_influences/211/positive_group_vs_full_U/sequence_length_sum,0.8472355000069667
components.json,all_positive_participating_component_influences/211/positive_group_vs_full_U/within_pair_3mer_cosine,0.8552900000065993
components.json,all_positive_participating_component_influences/211/positive_rows,1.0
components.json,all_positive_participating_component_influences/211/unlabeled_rows,801.0
components.json,all_positive_participating_component_influences/212/HT_U_fraction,0.0007900000000000006
components.json,all_positive_participating_component_influences/212/endpoint_size_rank,557.0
components.json,all_positive_participating_component_influences/212/endpoints,1.0
components.json,all_positive_participating_component_influences/212/positive_fraction,0.0004415011037527594
components.json,all_positive_participating_component_influences/212/positive_group_vs_full_U/deterministic_hash,0.25773400000603425
components.json,all_positive_participating_component_influences/212/positive_group_vs_full_U/exact_training_interolog_3mer,0.46568200001145893
components.json,all_positive_participating_component_influences/212/positive_group_vs_full_U/lightweight_esm2_150m_linear__linear_lr3e-4,0.1592230000034644
components.json,all_positive_participating_component_influences/212/positive_group_vs_full_U/sequence_length_ratio,0.4526790000111197
components.json,all_positive_participating_component_influences/212/positive_group_vs_full_U/sequence_length_sum,0.5240855000129825
components.json,all_positive_participating_component_influences/212/positive_group_vs_full_U/within_pair_3mer_cosine,0.09540300000179952
components.json,all_positive_participating_component_influences/212/positive_rows,1.0
components.json,all_positive_participating_component_influences/212/unlabeled_rows,790.0
components.json,all_positive_participating_component_influences/213/HT_U_fraction,0.0007720000000000006
components.json,all_positive_participating_component_influences/213/endpoint_size_rank,558.0
components.json,all_positive_participating_component_influences/213/endpoints,1.0
components.json,all_positive_participating_component_influences/213/positive_fraction,0.0008830022075055188
components.json,all_positive_participating_component_influences/213/positive_group_vs_full_U/deterministic_hash,0.6459535000074381
components.json,all_positive_participating_component_influences/213/positive_group_vs_full_U/exact_training_interolog_3mer,0.6873995000142558
components.json,all_positive_participating_component_influences/213/positive_group_vs_full_U/lightweight_esm2_150m_linear__linear_lr3e-4,0.0829590000016256
components.json,all_positive_participating_component_influences/213/positive_group_vs_full_U/sequence_length_ratio,0.6476330000153678
components.json,all_positive_participating_component_influences/213/positive_group_vs_full_U/sequence_length_sum,0.2823802500066772
components.json,all_positive_participating_component_influences/213/positive_group_vs_full_U/within_pair_3mer_cosine,0.6528490000158313
components.json,all_positive_participating_component_influences/213/positive_rows,2.0
components.json,all_positive_participating_component_influences/213/unlabeled_rows,772.0
components.json,all_positive_participating_component_influences/214/HT_U_fraction,0.0007880000000000005
components.json,all_positive_participating_component_influences/214/endpoint_size_rank,559.0
components.json,all_positive_participating_component_influences/214/endpoints,1.0
components.json,all_positive_participating_component_influences/214/positive_fraction,0.0004415011037527594
components.json,all_positive_participating_component_influences/214/positive_group_vs_full_U/deterministic_hash,0.5004580000123661
components.json,all_positive_participating_component_influences/214/positive_group_vs_full_U/exact_training_interolog_3mer,0.9577805000019254
components.json,all_positive_participating_component_influences/214/positive_group_vs_full_U/lightweight_esm2_150m_linear__linear_lr3e-4,0.23713500000549687
components.json,all_positive_participating_component_influences/214/positive_group_vs_full_U/sequence_length_ratio,0.39778950000968777
components.json,all_positive_participating_component_influences/214/positive_group_vs_full_U/sequence_length_sum,0.9069065000042454
components.json,all_positive_participating_component_influences/214/positive_group_vs_full_U/within_pair_3mer_cosine,0.7718190000104059
components.json,all_positive_participating_component_influences/214/positive_rows,1.0
components.json,all_positive_participating_component_influences/214/unlabeled_rows,788.0
components.json,all_positive_participating_component_influences/215/HT_U_fraction,0.0007730000000000006
components.json,all_positive_participating_component_influences/215/endpoint_size_rank,563.0
components.json,all_positive_participating_component_influences/215/endpoints,1.0
components.json,all_positive_participating_component_influences/215/positive_fraction,0.0004415011037527594
components.json,all_positive_participating_component_influences/215/positive_group_vs_full_U/deterministic_hash,0.7001130000136759
components.json,all_positive_participating_component_influences/215/positive_group_vs_full_U/exact_training_interolog_3mer,0.852467000006728
components.json,all_positive_participating_component_influences/215/positive_group_vs_full_U/lightweight_esm2_150m_linear__linear_lr3e-4,0.9716780000012916
components.json,all_positive_participating_component_influences/215/positive_group_vs_full_U/sequence_length_ratio,0.0703225000012384
components.json,all_positive_participating_component_influences/215/positive_group_vs_full_U/sequence_length_sum,0.5917465000147476
components.json,all_positive_participating_component_influences/215/positive_group_vs_full_U/within_pair_3mer_cosine,0.8593770000064129
components.json,all_positive_participating_component_influences/215/positive_rows,1.0
components.json,all_positive_participating_component_influences/215/unlabeled_rows,773.0
components.json,all_positive_participating_component_influences/216/HT_U_fraction,0.0007740000000000005
components.json,all_positive_participating_component_influences/216/endpoint_size_rank,564.0
components.json,all_positive_participating_component_influences/216/endpoints,1.0
components.json,all_positive_participating_component_influences/216/positive_fraction,0.003973509933774834
components.json,all_positive_participating_component_influences/216/positive_group_vs_full_U/deterministic_hash,0.6261034444531033
components.json,all_positive_participating_component_influences/216/positive_group_vs_full_U/exact_training_interolog_3mer,0.8497806111152335
components.json,all_positive_participating_component_influences/216/positive_group_vs_full_U/lightweight_esm2_150m_linear__linear_lr3e-4,0.5169987222317532
components.json,all_positive_participating_component_influences/216/positive_group_vs_full_U/sequence_length_ratio,0.38012455556231384
components.json,all_positive_participating_component_influences/216/positive_group_vs_full_U/sequence_length_sum,0.8891152777828345
components.json,all_positive_participating_component_influences/216/positive_group_vs_full_U/within_pair_3mer_cosine,0.83319900000674
components.json,all_positive_participating_component_influences/216/positive_rows,9.0
components.json,all_positive_participating_component_influences/216/unlabeled_rows,774.0
components.json,all_positive_participating_component_influences/217/HT_U_fraction,0.0007710000000000005
components.json,all_positive_participating_component_influences/217/endpoint_size_rank,579.0
components.json,all_positive_participating_component_influences/217/endpoints,1.0
components.json,all_positive_participating_component_influences/217/positive_fraction,0.0004415011037527594
components.json,all_positive_participating_component_influences/217/positive_group_vs_full_U/deterministic_hash,0.6913440000140759
components.json,all_positive_participating_component_influences/217/positive_group_vs_full_U/exact_training_interolog_3mer,0.7858985000097638
components.json,all_positive_participating_component_influences/217/positive_group_vs_full_U/lightweight_esm2_150m_linear__linear_lr3e-4,0.8801340000054664
components.json,all_positive_participating_component_influences/217/positive_group_vs_full_U/sequence_length_ratio,0.7160810000129477
components.json,all_positive_participating_component_influences/217/positive_group_vs_full_U/sequence_length_sum,0.8392785000073295
components.json,all_positive_participating_component_influences/217/positive_group_vs_full_U/within_pair_3mer_cosine,0.6851710000143574
components.json,all_positive_participating_component_influences/217/positive_rows,1.0
components.json,all_positive_participating_component_influences/217/unlabeled_rows,771.0
components.json,all_positive_participating_component_influences/218/HT_U_fraction,0.0007850000000000005
components.json,all_positive_participating_component_influences/218/endpoint_size_rank,583.0
components.json,all_positive_participating_component_influences/218/endpoints,1.0
components.json,all_positive_participating_component_influences/218/positive_fraction,0.020309050772626933
components.json,all_positive_participating_component_influences/218/positive_group_vs_full_U/deterministic_hash,0.556754478268095
components.json,all_positive_participating_component_influences/218/positive_group_vs_full_U/exact_training_interolog_3mer,0.714519119573714
components.json,all_positive_participating_component_influences/218/positive_group_vs_full_U/lightweight_esm2_150m_linear__linear_lr3e-4,0.809567347833463
components.json,all_positive_participating_component_influences/218/positive_group_vs_full_U/sequence_length_ratio,0.7358250652261198
components.json,all_positive_participating_component_influences/218/positive_group_vs_full_U/sequence_length_sum,0.5523366847950522
components.json,all_positive_participating_component_influences/218/positive_group_vs_full_U/within_pair_3mer_cosine,0.6240808260971914
components.json,all_positive_participating_component_influences/218/positive_rows,46.0
components.json,all_positive_participating_component_influences/218/unlabeled_rows,785.0
components.json,all_positive_participating_component_influences/219/HT_U_fraction,0.0007770000000000006
components.json,all_positive_participating_component_influences/219/endpoint_size_rank,585.0
components.json,all_positive_participating_component_influences/219/endpoints,1.0
components.json,all_positive_participating_component_influences/219/positive_fraction,0.0004415011037527594
components.json,all_positive_participating_component_influences/219/positive_group_vs_full_U/deterministic_hash,0.08901400000163286
components.json,all_positive_participating_component_influences/219/positive_group_vs_full_U/exact_training_interolog_3mer,0.5445165000135155
components.json,all_positive_participating_component_influences/219/positive_group_vs_full_U/lightweight_esm2_150m_linear__linear_lr3e-4,0.7840830000098467
components.json,all_positive_participating_component_influences/219/positive_group_vs_full_U/sequence_length_ratio,0.43234150001058913
components.json,all_positive_participating_component_influences/219/positive_group_vs_full_U/sequence_length_sum,0.35013400000844463
components.json,all_positive_participating_component_influences/219/positive_group_vs_full_U/within_pair_3mer_cosine,0.4812300000118645
components.json,all_positive_participating_component_influences/219/positive_rows,1.0
components.json,all_positive_participating_component_influences/219/unlabeled_rows,777.0
components.json,all_positive_participating_component_influences/220/HT_U_fraction,0.0007550000000000007
components.json,all_positive_participating_component_influences/220/endpoint_size_rank,586.0
components.json,all_positive_participating_component_influences/220/endpoints,1.0
components.json,all_positive_participating_component_influences/220/positive_fraction,0.0004415011037527594
components.json,all_positive_participating_component_influences/220/positive_group_vs_full_U/deterministic_hash,0.6912210000140815
components.json,all_positive_participating_component_influences/220/positive_group_vs_full_U/exact_training_interolog_3mer,0.8237320000080385
components.json,all_positive_participating_component_influences/220/positive_group_vs_full_U/lightweight_esm2_150m_linear__linear_lr3e-4,0.9197490000036598
components.json,all_positive_participating_component_influences/220/positive_group_vs_full_U/sequence_length_ratio,0.8073800000087842
components.json,all_positive_participating_component_influences/220/positive_group_vs_full_U/sequence_length_sum,0.8079565000087578
components.json,all_positive_participating_component_influences/220/positive_group_vs_full_U/within_pair_3mer_cosine,0.7511250000113496
components.json,all_positive_participating_component_influences/220/positive_rows,1.0
components.json,all_positive_participating_component_influences/220/unlabeled_rows,755.0
