row_index,tuna_original_score,tuna_retrained_seed20260803_score,tuna_retrained_seed20260817_score,tuna_retrained_seed20260831_score,tuna_retrained_score
461,0.5015296936035156,-7.83196496963501,-11.061984062194824,-5.694725036621094,-8.196224689483643
462,0.400434285402298,-8.958251953125,-7.438738822937012,-4.111845970153809,-6.836278915405273
463,0.4704844653606415,-7.109915733337402,-9.640138626098633,-4.025180339813232,-6.925078233083089
464,0.637001633644104,-6.762042045593262,-11.633723258972168,-5.68849515914917,-8.0280868212382
465,0.3812067210674286,-12.622380256652832,-13.659566879272461,-13.536225318908691,-13.272724151611328
466,0.2892952561378479,-15.667854309082031,-15.983298301696777,-12.9865083694458,-14.879220326741537
467,0.4311729669570923,-10.780431747436523,-9.213298797607422,-11.20679759979248,-10.400176048278809
468,0.5247819423675537,-7.700954437255859,-12.349727630615234,-6.979743957519531,-9.010142008463541
469,0.58246910572052,-6.53578519821167,-10.703022003173828,-8.95610237121582,-8.73163652420044
470,0.5270001888275146,-6.336617469787598,-8.419824600219727,-3.8093554973602295,-6.188599189122518
471,0.5003310441970825,-7.031567573547363,-10.451090812683105,-6.2852935791015625,-7.922650655110677
472,0.24833084642887115,-15.047835350036621,-10.33487606048584,-10.922613143920898,-12.10177485148112
473,0.2907019257545471,-10.047159194946289,-13.283767700195312,-11.500801086425781,-11.610575993855795
474,0.22052831947803497,-10.120006561279297,-9.905524253845215,-10.786325454711914,-10.270618756612143
475,0.5461204051971436,-4.497746467590332,-9.014605522155762,-4.656223297119141,-6.056191762288411
476,0.5595235228538513,-7.521371364593506,-8.37446117401123,-6.155099391937256,-7.350310643513997
477,0.5006003975868225,-8.888333320617676,-7.916632652282715,-5.798609733581543,-7.534525235493978
478,0.28343087434768677,-14.805509567260742,-12.813509941101074,-12.233261108398438,-13.284093538920084
479,0.3205796182155609,-11.215475082397461,-12.908623695373535,-9.105817794799805,-11.0766388575236
480,0.4566372036933899,-6.907594203948975,-9.510893821716309,-6.880880832672119,-7.766456286112468
481,0.6040610671043396,-9.01669979095459,-8.577620506286621,-8.67430305480957,-8.756207784016928
482,0.17464706301689148,-10.128552436828613,-10.793598175048828,-6.849958419799805,-9.257369677225748
483,0.48576080799102783,-5.651825428009033,-6.279790878295898,-4.066872596740723,-5.332829634348552
484,0.25941258668899536,-5.592469215393066,-8.484764099121094,-7.061801910400391,-7.046345074971517
485,0.6016136407852173,-7.137579917907715,-8.01988410949707,-7.4008708000183105,-7.519444942474365
486,0.35826656222343445,-6.087804794311523,-9.771371841430664,-4.509195804595947,-6.789457480112712
487,0.39490044116973877,-11.88393497467041,-16.599336624145508,-9.420583724975586,-12.634618441263834
488,0.530873715877533,-7.136244773864746,-6.502504348754883,-5.056311130523682,-6.2316867510477705
489,0.3254193961620331,-9.651958465576172,-14.48157787322998,-10.143190383911133,-11.425575574239096
490,0.38023412227630615,-5.83481502532959,-8.688981056213379,-6.727293491363525,-7.083696524302165
491,0.5916626453399658,-5.712643146514893,-8.955901145935059,-4.359825134277344,-6.342789808909099
492,0.36525020003318787,-12.84675407409668,-12.327727317810059,-9.24523639678955,-11.473239262898764
493,0.38254669308662415,-11.18801498413086,-10.959480285644531,-9.654199600219727,-10.600564956665039
494,0.5666520595550537,-6.213506698608398,-8.59134578704834,-4.0650153160095215,-6.289955933888753
495,0.3460220396518707,-9.219635009765625,-7.679633617401123,-7.001407623291016,-7.966892083485921
496,0.2809663414955139,-5.727319717407227,-10.685510635375977,-10.321288108825684,-8.911372820536295
497,0.3221047818660736,-14.480047225952148,-13.385188102722168,-11.71146297454834,-13.192232767740885
498,0.6558088064193726,-6.720309257507324,-6.689559459686279,-4.052849292755127,-5.820906003316243
499,0.4706931710243225,-10.102027893066406,-10.260011672973633,-5.803597927093506,-8.721879164377848
500,0.5473014712333679,-6.5276899337768555,-7.454254627227783,-4.060396194458008,-6.014113585154216
501,0.3336661756038666,-11.968527793884277,-8.607240676879883,-7.705996513366699,-9.427254994710287
502,0.6576380729675293,-7.469460487365723,-9.240354537963867,-4.909765720367432,-7.206526915232341
503,0.4509701728820801,-9.313455581665039,-12.873148918151855,-12.783740043640137,-11.656781514485678
504,0.532806396484375,-10.709439277648926,-11.676995277404785,-7.784549713134766,-10.056994756062826
505,0.5644690990447998,-8.494335174560547,-7.702988624572754,-5.612715244293213,-7.270013014475505
506,0.4194151759147644,-8.27489948272705,-10.24321460723877,-9.874293327331543,-9.464135805765787
507,0.5496941804885864,-7.263978958129883,-11.174352645874023,-9.179195404052734,-9.20584233601888
508,0.58743816614151,-8.865715980529785,-10.070647239685059,-6.923976421356201,-8.620113213857016
509,0.6784092783927917,-7.0253520011901855,-7.560827255249023,-3.2009739875793457,-5.9290510813395185
510,0.4323190450668335,-5.835048198699951,-10.561516761779785,-8.956292152404785,-8.450952370961508
511,0.5191074013710022,-6.205231189727783,-12.541377067565918,-8.15435791015625,-8.966988722483316
512,0.49137526750564575,-7.505455493927002,-8.467927932739258,-5.644713401794434,-7.2060322761535645
513,0.6479538083076477,-6.899783134460449,-9.018366813659668,-5.7244696617126465,-7.214206536610921
514,0.44961676001548767,-5.222130298614502,-8.50019359588623,-6.542328834533691,-6.754884243011475
515,0.4797708988189697,-6.889029026031494,-9.412264823913574,-4.927331924438477,-7.076208591461182
516,0.44862061738967896,-7.722917556762695,-11.594675064086914,-10.438669204711914,-9.918753941853842
517,0.44333627820014954,-7.627683639526367,-8.84890365600586,-9.216304779052734,-8.564297358194986
518,0.4814155399799347,-7.855517387390137,-9.538069725036621,-3.386535882949829,-6.926707665125529
519,0.5684908032417297,-6.608303070068359,-9.668722152709961,-6.095439910888672,-7.457488377888997
520,0.6277756094932556,-4.042630195617676,-7.015138149261475,-7.914549350738525,-6.324105898539226
521,0.5602352023124695,-6.238405704498291,-11.909269332885742,-6.099475860595703,-8.082383632659912
522,0.5879849195480347,-6.547903537750244,-5.33786678314209,-3.8161823749542236,-5.2339842319488525
523,0.5635822415351868,-5.89546537399292,-10.72407341003418,-6.472378253936768,-7.697305679321289
524,0.432253897190094,-4.9704437255859375,-9.873237609863281,-8.00658893585205,-7.616756757100423
525,0.5016792416572571,-4.38865327835083,-5.515775203704834,-4.8419599533081055,-4.915462811787923
526,0.20692113041877747,-6.847333908081055,-9.185720443725586,-7.852406978607178,-7.9618204434712725
527,0.7163209915161133,-6.416708946228027,-6.647319793701172,-6.74210262298584,-6.602043787638347
528,0.6199700832366943,-5.174302101135254,-6.175074100494385,-4.025820255279541,-5.1250654856363935
529,0.396873414516449,-7.2455339431762695,-8.776348114013672,-5.530499458312988,-7.18412717183431
530,0.5933213233947754,-6.665349006652832,-9.590093612670898,-4.948653697967529,-7.068032105763753
531,0.44209110736846924,-7.912045955657959,-12.755682945251465,-8.564385414123535,-9.744038105010986
532,0.5495043992996216,-6.827159404754639,-8.84732723236084,-5.810099124908447,-7.161528587341309
533,0.5339159965515137,-4.774490833282471,-6.081298351287842,-7.006307601928711,-5.954032262166341
534,0.414073646068573,-7.636250019073486,-8.01551628112793,-7.439637184143066,-7.697134494781494
535,0.4854342043399811,-4.628528118133545,-8.735367774963379,-5.813387870788574,-6.392427921295166
536,0.6064366698265076,-8.036213874816895,-6.702910423278809,-5.132785797119141,-6.623970031738281
537,0.43371954560279846,-5.770257949829102,-8.08431339263916,-5.147216320037842,-6.333929220835368
538,0.5255309343338013,-3.4410195350646973,-8.3725004196167,-6.324024200439453,-6.04584805170695
539,0.597540557384491,-5.790982246398926,-10.800969123840332,-5.504940509796143,-7.365630626678467
540,0.43306154012680054,-6.419963836669922,-5.94429874420166,-4.694180011749268,-5.686147530873616
541,0.5331209301948547,-6.138006210327148,-8.672623634338379,-6.478175640106201,-7.096268494923909
542,0.5248469710350037,-7.224301815032959,-10.141728401184082,-4.553378582000732,-7.306469599405925
543,0.6020684838294983,-7.488293647766113,-9.485939025878906,-8.103631019592285,-8.359287897745768
544,0.5409879088401794,-5.625140190124512,-7.9570159912109375,-8.405011177062988,-7.3290557861328125
545,0.4565947949886322,-7.650882244110107,-9.390213012695312,-5.103823184967041,-7.38163948059082
546,0.5303682684898376,-6.7541680335998535,-9.337602615356445,-4.278440952301025,-6.790070533752441
547,0.5246757864952087,-3.0804975032806396,-7.150113105773926,-4.547418117523193,-4.92600957552592
548,0.6589391231536865,-2.882467269897461,-10.686209678649902,-2.896968364715576,-5.4885484377543134
549,0.5945624113082886,-3.4368369579315186,-6.0104756355285645,-5.5127153396606445,-4.986675977706909
550,0.5166643261909485,-4.236020565032959,-6.387147426605225,-4.782399654388428,-5.135189215342204
551,0.5815774202346802,-2.9385390281677246,-5.469958305358887,-1.2433018684387207,-3.217266400655111
552,0.4718914330005646,-7.915190696716309,-11.525175094604492,-5.081561088562012,-8.173975626627604
553,0.62099289894104,-5.300251007080078,-7.324616432189941,-3.82808780670166,-5.4843184153238935
554,0.5414607524871826,-7.640480041503906,-9.048218727111816,-9.077868461608887,-8.588855743408203
555,0.6848456263542175,-6.785221099853516,-8.440187454223633,-4.474767208099365,-6.566725254058838
556,0.5087602734565735,-5.989874362945557,-7.693212985992432,-7.626806259155273,-7.103297869364421
557,0.6132376790046692,-6.251615524291992,-8.91334056854248,-7.526010513305664,-7.563655535380046
558,0.3042319715023041,-10.988166809082031,-7.2610182762146,-9.622823715209961,-9.290669600168863
559,0.4285377562046051,-9.75986385345459,-12.089768409729004,-8.076081275939941,-9.975237846374512
560,0.6015779376029968,-6.986866474151611,-7.872402191162109,-4.857318878173828,-6.572195847829183
561,0.40516847372055054,-5.867943286895752,-7.819684982299805,-7.211779594421387,-6.9664692878723145
562,0.39173683524131775,-10.776312828063965,-10.072275161743164,-8.202447891235352,-9.68367862701416
563,0.47854048013687134,-5.752404689788818,-8.429557800292969,-5.256253719329834,-6.479405403137207
564,0.3706582486629486,-6.833094120025635,-8.118461608886719,-8.726950645446777,-7.89283545811971
565,0.38356029987335205,-8.677560806274414,-7.7346343994140625,-9.320385932922363,-8.577527046203613
566,0.36430954933166504,-12.886731147766113,-10.75583553314209,-9.072874069213867,-10.905146916707357
567,0.38184091448783875,-8.681025505065918,-10.224302291870117,-7.817717552185059,-8.907681783040365
568,0.4386949837207794,-5.548486709594727,-11.364339828491211,-3.1548285484313965,-6.689218362172444
569,0.5074356198310852,-5.496840000152588,-7.5339674949646,-6.560471534729004,-6.5304263432820635
570,0.45664307475090027,-9.265729904174805,-11.429423332214355,-4.831282138824463,-8.508811791737875
571,0.4823790192604065,-3.3416478633880615,-7.50820779800415,-5.278184413909912,-5.376013358434041
572,0.5852764248847961,-7.811230659484863,-7.997993469238281,-6.100302696228027,-7.303175608317058
573,0.5495994091033936,-8.47470474243164,-7.097652435302734,-5.564596176147461,-7.045651117960612
574,0.4175263047218323,-10.707212448120117,-12.802474975585938,-7.748951435089111,-10.419546286265055
575,0.3443123400211334,-11.43807601928711,-11.709199905395508,-7.047823429107666,-10.065033117930094
576,0.35446396470069885,-10.91389274597168,-10.410107612609863,-8.836054801940918,-10.053351720174154
577,0.40980851650238037,-6.913820743560791,-11.81435775756836,-5.533223628997803,-8.08713404337565
578,0.3654312193393707,-10.618929862976074,-10.227190971374512,-4.935187339782715,-8.593769391377768
579,0.39222952723503113,-13.252481460571289,-14.513724327087402,-12.607097625732422,-13.457767804463705
580,0.2551572322845459,-9.189510345458984,-10.829829216003418,-5.167013645172119,-8.395451068878174
581,0.20769795775413513,-12.40836238861084,-13.323431015014648,-13.098970413208008,-12.943587938944498
582,0.3420131206512451,-8.412445068359375,-10.83538818359375,-6.560598850250244,-8.602810700734457
583,0.13438062369823456,-3.297171115875244,-8.072104454040527,-1.698081374168396,-4.355785648028056
584,0.24553273618221283,-8.676119804382324,-15.632018089294434,-9.689805030822754,-11.332647641499838
585,0.4317821264266968,-9.5571928024292,-15.07879638671875,-7.310344696044922,-10.648777961730957
586,0.3783293664455414,-14.774175643920898,-11.629049301147461,-10.023149490356445,-12.142124811808268
587,0.4796832799911499,-4.885829448699951,-8.394681930541992,-4.379855155944824,-5.886788845062256
588,0.6231130957603455,-5.610996723175049,-9.582443237304688,-6.325948238372803,-7.173129399617513
589,0.24631303548812866,-12.246955871582031,-13.607162475585938,-11.402694702148438,-12.418937683105469
590,0.36626940965652466,-6.664754390716553,-8.494364738464355,-5.494433879852295,-6.884517669677734
591,0.42659440636634827,-8.874322891235352,-9.605541229248047,-7.164133071899414,-8.547999064127604
592,0.6623127460479736,-8.107032775878906,-9.960539817810059,-4.977601051330566,-7.681724548339844
593,0.419323593378067,-6.403563499450684,-10.401029586791992,-7.07268762588501,-7.9590935707092285
594,0.5267480611801147,-7.376087188720703,-8.643051147460938,-4.443483829498291,-6.820874055226644
595,0.5081613063812256,-8.011967658996582,-10.196528434753418,-6.696234226226807,-8.301576773325602
596,0.37885934114456177,-13.00997543334961,-12.491964340209961,-10.85737133026123,-12.119770367940268
597,0.46806931495666504,-9.653909683227539,-9.757161140441895,-6.679636478424072,-8.696902434031168
598,0.29913246631622314,-12.600510597229004,-17.596933364868164,-14.56275463104248,-14.920066197713217
599,0.3559655249118805,-9.343749046325684,-12.368132591247559,-9.547348976135254,-10.419743537902832
600,0.29634395241737366,-6.505232810974121,-11.295995712280273,-7.496245384216309,-8.432491302490234
601,0.6583583354949951,-5.0516862869262695,-7.055978298187256,-4.211761951446533,-5.4398088455200195
602,0.5863469839096069,-5.734425067901611,-9.109053611755371,-6.554162979125977,-7.132547219594319
603,0.6386088728904724,-10.198461532592773,-9.009127616882324,-7.32107400894165,-8.84288771947225
604,0.44025859236717224,-6.111727714538574,-10.861861228942871,-4.440435409545898,-7.138008117675781
605,0.27103105187416077,-13.325118064880371,-9.598143577575684,-10.015522956848145,-10.979594866434732
606,0.45040223002433777,-13.47664737701416,-14.973072052001953,-10.566232681274414,-13.005317370096842
607,0.5223006010055542,-7.543045997619629,-11.276201248168945,-5.994344711303711,-8.271197319030762
608,0.5333837270736694,-5.375082015991211,-9.246463775634766,-4.523869037628174,-6.381804943084717
609,0.5266066193580627,-4.438930511474609,-8.024304389953613,-4.283985137939453,-5.582406679789226
610,0.5833237171173096,-9.428445816040039,-7.60837459564209,-3.930905342102051,-6.98924191792806
611,0.571642279624939,-5.452611446380615,-6.98809289932251,-4.437911510467529,-5.626205285390218
612,0.47814247012138367,-6.036535263061523,-6.517210483551025,-3.458462953567505,-5.337402900060018
613,0.6052889823913574,-6.936862468719482,-9.00019645690918,-4.306096076965332,-6.747718334197998
614,0.5325788259506226,-6.573350429534912,-9.271327018737793,-7.221953392028809,-7.688876946767171
615,0.6007440090179443,-7.035030841827393,-11.261341094970703,-3.5890772342681885,-7.295149723688762
616,0.6336984038352966,-6.568073749542236,-6.9446516036987305,-6.345098495483398,-6.619274616241455
617,0.643470287322998,-7.392391204833984,-8.907485008239746,-5.622701168060303,-7.307525793711345
618,0.6431424021720886,-8.160640716552734,-8.766064643859863,-5.302597999572754,-7.409767786661784
619,0.32107630372047424,-6.518823623657227,-13.580519676208496,-8.444642066955566,-9.51466178894043
620,0.5269904136657715,-6.880837917327881,-12.67220401763916,-7.843634605407715,-9.132225513458252
621,0.6095850467681885,-4.839339733123779,-7.532181262969971,-4.704036235809326,-5.691852410634358
622,0.44089651107788086,-8.347128868103027,-12.12197494506836,-6.652772426605225,-9.040625413258871
623,0.6186456680297852,-7.296566486358643,-10.120706558227539,-3.8918068408966064,-7.103026628494263
624,0.5199024677276611,-10.268142700195312,-12.76555061340332,-8.03792953491211,-10.357207616170248
625,0.5236436128616333,-7.470510482788086,-7.941801071166992,-4.784143924713135,-6.732151826222737
626,0.6676544547080994,-8.058846473693848,-7.052303314208984,-7.88124418258667,-7.664131323496501
627,0.5373194813728333,-6.876406192779541,-7.7225847244262695,-5.551827430725098,-6.716939449310303
628,0.5809789299964905,-6.620574951171875,-8.535322189331055,-7.791780471801758,-7.6492258707682295
629,0.4365839660167694,-6.927611827850342,-10.23364543914795,-4.890028476715088,-7.350428581237793
630,0.5906457304954529,-9.138111114501953,-7.0572638511657715,-6.377264499664307,-7.524213155110677
631,0.5887839794158936,-6.6052937507629395,-10.942048072814941,-4.65010404586792,-7.399148623148601
632,0.37914368510246277,-10.50329875946045,-11.275751113891602,-9.002997398376465,-10.260682423909506
633,0.5764102339744568,-7.898560047149658,-7.894801616668701,-6.285382270812988,-7.359581311543782
634,0.5189316272735596,-5.574904441833496,-11.094903945922852,-10.474525451660156,-9.048111279805502
635,0.5318393707275391,-6.187506198883057,-8.783991813659668,-4.855881214141846,-6.6091264088948565
636,0.5990534424781799,-8.019903182983398,-14.214993476867676,-10.843396186828613,-11.026097615559896
637,0.43526074290275574,-4.858687877655029,-8.168428421020508,-7.014951229095459,-6.680689175923665
638,0.675987958908081,-5.093118667602539,-10.554697036743164,-6.711073398590088,-7.452963034311931
639,0.6222513914108276,-8.605974197387695,-9.160953521728516,-7.7468390464782715,-8.504588921864828
640,0.3602663278579712,-7.597946643829346,-11.006185531616211,-6.639062404632568,-8.414398193359375
641,0.5990569591522217,-7.229101181030273,-10.176340103149414,-3.596308469772339,-7.000583251317342
642,0.6225168704986572,-7.280886173248291,-6.7707200050354,-6.382401466369629,-6.8113358815511065
643,0.42618873715400696,-9.038497924804688,-9.309309005737305,-8.518674850463867,-8.955493927001953
644,0.5197331309318542,-7.532901287078857,-8.766380310058594,-7.434169292449951,-7.911150296529134
645,0.6004762649536133,-6.911235332489014,-8.656932830810547,-5.971767902374268,-7.179978688557942
646,0.4917640686035156,-9.207756042480469,-8.51293659210205,-5.383116245269775,-7.701269626617432
647,0.3700839877128601,-10.758447647094727,-10.704474449157715,-5.368896961212158,-8.943939685821533
648,0.5030230283737183,-8.045475959777832,-10.699625968933105,-6.800896644592285,-8.51533285776774
649,0.6073012351989746,-7.068649768829346,-8.431861877441406,-3.4439775943756104,-6.314829746882121
650,0.25672444701194763,-6.819708824157715,-10.802248001098633,-4.5216383934021,-7.381198406219482
651,0.3637440502643585,-8.350532531738281,-11.67303466796875,-5.579507827758789,-8.534358342488607
652,0.5560997128486633,-6.020758152008057,-10.57092571258545,-5.505037307739258,-7.365573724110921
653,0.55882328748703,-5.2822771072387695,-9.940505027770996,-6.064241886138916,-7.0956746737162275
654,0.3246048390865326,-5.300915718078613,-8.502713203430176,-5.464380741119385,-6.422669887542725
655,0.55600905418396,-7.89540958404541,-10.657320022583008,-7.809420108795166,-8.787383238474527
656,0.3500688076019287,-8.073644638061523,-11.245953559875488,-5.4233012199401855,-8.247633139292398
657,0.628256618976593,-3.6479551792144775,-9.393954277038574,-5.202701091766357,-6.081536849339803
658,0.2884804308414459,-7.254327774047852,-8.66768741607666,-5.777167320251465,-7.233060836791992
659,0.650941014289856,-9.073444366455078,-7.571346282958984,-6.26138973236084,-7.635393460591634
660,0.4331700801849365,-3.2479147911071777,-5.891374588012695,-5.060922145843506,-4.73340384165446
661,0.2007063329219818,-12.902623176574707,-14.689127922058105,-13.543623924255371,-13.71179167429606
662,0.36544495820999146,-6.349826335906982,-12.212566375732422,-6.201981544494629,-8.254791418711344
663,0.6123278141021729,-7.206240653991699,-6.1572723388671875,-6.046854496002197,-6.470122496287028
664,0.36884039640426636,-6.312870502471924,-11.960664749145508,-5.900822162628174,-8.058119138081869
665,0.45748481154441833,-6.367196559906006,-12.132999420166016,-4.980745792388916,-7.8269805908203125
666,0.5490373969078064,-9.665532112121582,-10.414576530456543,-4.796475410461426,-8.292194684346518
667,0.638576090335846,-5.789346218109131,-10.360381126403809,-7.382905960083008,-7.844211101531982
668,0.3456856608390808,-9.401589393615723,-12.073386192321777,-10.214238166809082,-10.563071250915527
669,0.29537340998649597,-7.850125789642334,-9.701666831970215,-5.966271877288818,-7.839354832967122
670,0.5617849230766296,-8.367684364318848,-10.277209281921387,-5.2399797439575195,-7.961624463399251
671,0.27749666571617126,-8.588685989379883,-10.053522109985352,-8.726326942443848,-9.122845013936361
672,0.36397069692611694,-10.869980812072754,-12.975696563720703,-10.065193176269531,-11.30362351735433
673,0.3233456611633301,-7.030825614929199,-13.049888610839844,-4.802309989929199,-8.294341405232748
674,0.5483992099761963,-10.22561264038086,-8.220556259155273,-7.829501152038574,-8.758556683858236
675,0.48921164870262146,-6.141896724700928,-11.631118774414062,-3.8867509365081787,-7.219922145207723
676,0.47011247277259827,-7.956766128540039,-10.102248191833496,-7.355174541473389,-8.471396287282309
677,0.45706209540367126,-7.4424967765808105,-8.183112144470215,-5.3630876541137695,-6.996232191721599
678,0.5715936422348022,-5.12594747543335,-7.786797046661377,-4.784107208251953,-5.898950576782227
679,0.5060412287712097,-7.029098987579346,-9.325325012207031,-9.740667343139648,-8.698363780975342
680,0.5300979018211365,-8.860136032104492,-9.266549110412598,-4.751792907714844,-7.6261593500773115
681,0.4649659991264343,-7.43059778213501,-10.66504955291748,-5.32633638381958,-7.80732790629069
682,0.535096287727356,-6.686314582824707,-10.14648723602295,-3.4857850074768066,-6.772862275441487
683,0.3895810842514038,-8.030295372009277,-11.3036527633667,-4.945432186126709,-8.093126773834229
684,0.4658593535423279,-7.144423961639404,-6.537896156311035,-5.427552700042725,-6.369957605997722
685,0.5993046760559082,-6.837677478790283,-9.820216178894043,-5.5161566734313965,-7.391350110371907
686,0.32486361265182495,-7.281664848327637,-13.204599380493164,-5.9923624992370605,-8.826208909352621
687,0.5953366756439209,-7.019619941711426,-10.775104522705078,-7.743626117706299,-8.512783527374268
688,0.23242369294166565,-16.245140075683594,-12.884278297424316,-11.280373573303223,-13.469930648803711
689,0.5036758184432983,-4.910137176513672,-8.2432222366333,-4.871192932128906,-6.00818411509196
690,0.5001451373100281,-6.733068466186523,-10.592035293579102,-5.150900363922119,-7.492001374562581
691,0.525744616985321,-6.782997131347656,-10.285863876342773,-10.631085395812988,-9.233315467834473
692,0.6809326410293579,-11.169768333435059,-9.060052871704102,-6.363728046417236,-8.864516417185465
693,0.24799899756908417,-13.730122566223145,-17.273639678955078,-14.560011863708496,-15.18792470296224
694,0.4223302900791168,-10.696479797363281,-8.834739685058594,-7.349476337432861,-8.960231939951578
695,0.6079755425453186,-8.710811614990234,-10.153796195983887,-7.628350734710693,-8.830986181894938
696,0.5253388285636902,-5.6633501052856445,-8.26898193359375,-4.481607437133789,-6.137979825337728
697,0.33731400966644287,-7.019126892089844,-11.0387601852417,-5.160638809204102,-7.739508628845215
698,0.3846144676208496,-10.534078598022461,-9.559879302978516,-8.711701393127441,-9.601886431376139
699,0.5932170152664185,-7.629038333892822,-12.048430442810059,-6.92820405960083,-8.868557612101236
700,0.6185154318809509,-7.067502498626709,-9.919445991516113,-4.927740097045898,-7.304896195729573
701,0.4285222291946411,-8.192378044128418,-9.98325252532959,-5.592028617858887,-7.922553062438965
702,0.4765636622905731,-7.110630035400391,-11.019553184509277,-6.529971599578857,-8.220051606496176
703,0.30629199743270874,-6.5427117347717285,-9.404475212097168,-6.556912422180176,-7.5013664563496905
704,0.4642948806285858,-8.32051944732666,-12.554197311401367,-8.187686920166016,-9.687467892964682
705,0.4992777407169342,-9.132400512695312,-11.265545845031738,-5.058234214782715,-8.485393524169922
706,0.42712822556495667,-7.364647388458252,-6.594076156616211,-5.219533920288086,-6.392752488454183
707,0.807906985282898,-7.0762810707092285,-8.170791625976562,-6.6396870613098145,-7.295586585998535
708,0.8374773859977722,-8.024524688720703,-9.559273719787598,-8.102025985717773,-8.561941464742025
709,0.853426456451416,-10.9114408493042,-11.603780746459961,-8.632756233215332,-10.382659276326498
710,0.2804124653339386,-10.594189643859863,-12.136455535888672,-9.262249946594238,-10.664298375447592
711,0.24997100234031677,-11.119074821472168,-13.620155334472656,-13.0865478515625,-12.608592669169107
712,0.6774698495864868,-6.677452087402344,-10.256519317626953,-7.65226411819458,-8.195411841074625
713,0.24296022951602936,-11.04456901550293,-12.009629249572754,-9.71912670135498,-10.924441655476889
714,0.28846147656440735,-6.470009803771973,-8.908777236938477,-4.754144668579102,-6.710977236429851
715,0.22663193941116333,-13.253389358520508,-11.59424114227295,-8.634550094604492,-11.16072686513265
716,0.20587152242660522,-14.649042129516602,-12.895003318786621,-13.513771057128906,-13.685938835144043
717,0.4952508807182312,-11.312252044677734,-10.85909366607666,-11.22525691986084,-11.132200876871744
718,0.23532453179359436,-9.341182708740234,-11.814031600952148,-10.178297996520996,-10.444504102071127
719,0.14874981343746185,-10.597387313842773,-14.065967559814453,-5.622200012207031,-10.095184961954752
720,0.19002801179885864,-10.357542991638184,-13.055742263793945,-9.484126091003418,-10.965803782145182
721,0.4987369477748871,-11.968595504760742,-10.36316204071045,-10.183248519897461,-10.838335355122885
722,0.288472980260849,-5.543562412261963,-5.822051048278809,-4.326907634735107,-5.23084036509196
723,0.22022996842861176,-12.274491310119629,-11.713134765625,-9.651754379272461,-11.21312681833903
724,0.23004773259162903,-9.820963859558105,-12.407561302185059,-6.986687660217285,-9.738404273986816
725,0.21716518700122833,-9.717105865478516,-11.00368881225586,-10.467293739318848,-10.396029472351074
726,0.358626127243042,-10.061620712280273,-9.419443130493164,-10.558808326721191,-10.013290723164877
727,0.3589729070663452,-10.149518013000488,-9.611513137817383,-6.994974613189697,-8.918668588002523
728,0.2404763549566269,-11.730966567993164,-12.40886402130127,-9.11797046661377,-11.085933685302734
729,0.22229354083538055,-15.894732475280762,-14.416184425354004,-14.120536804199219,-14.810484568277994
730,0.35501915216445923,-10.494880676269531,-9.977100372314453,-9.18896484375,-9.886981964111328
731,0.6376122832298279,-13.814414978027344,-10.198003768920898,-13.792399406433105,-12.601606051127115
732,0.5425552129745483,-9.17055606842041,-6.940896987915039,-8.105224609375,-8.07222588857015
733,0.30371639132499695,-12.177688598632812,-15.89257526397705,-11.05953311920166,-13.043265660603842
734,0.14836552739143372,-10.646332740783691,-12.043338775634766,-11.383929252624512,-11.357866923014322
735,0.44081076979637146,-12.27293872833252,-6.687133312225342,-4.738471031188965,-7.899514357248942
736,0.2188720405101776,-8.335855484008789,-11.260831832885742,-7.129530906677246,-8.90873940785726
737,0.19186154007911682,-10.627056121826172,-10.242668151855469,-11.58163070678711,-10.817118326822916
738,0.3635180592536926,-8.189262390136719,-13.82586669921875,-9.351876258850098,-10.455668449401855
739,0.41473326086997986,-9.404203414916992,-10.941665649414062,-8.659377098083496,-9.668415387471518
740,0.3273701071739197,-9.999602317810059,-10.508711814880371,-10.245798110961914,-10.251370747884115
741,0.45092886686325073,-9.539613723754883,-12.702165603637695,-7.735145568847656,-9.992308298746744
742,0.13664698600769043,-13.10181713104248,-15.948777198791504,-15.591798782348633,-14.880797704060873
743,0.3148233890533447,-5.094043731689453,-7.62075662612915,-5.527784824371338,-6.080861727396647
744,0.4081830680370331,-9.721624374389648,-7.901819705963135,-8.338512420654297,-8.653985500335693
745,0.2925938367843628,-8.276864051818848,-7.640323162078857,-6.993235111236572,-7.636807441711426
746,0.4994516372680664,-8.645859718322754,-10.726234436035156,-8.01997184753418,-9.130688667297363
747,0.396901935338974,-8.23826789855957,-10.928030014038086,-7.444239139556885,-8.870179017384848
748,0.32037290930747986,-6.130852222442627,-9.034592628479004,-6.9595208168029785,-7.374988555908203
749,0.4730011820793152,-6.108046531677246,-13.31602668762207,-13.487680435180664,-10.970584551493326
750,0.30119216442108154,-10.272642135620117,-15.068653106689453,-9.24966049194336,-11.53031857808431
751,0.36014944314956665,-10.992331504821777,-16.650455474853516,-11.449983596801758,-13.03092352549235
752,0.21316199004650116,-12.744397163391113,-10.376413345336914,-10.656875610351562,-11.259228706359863
753,0.6347171664237976,-11.216440200805664,-14.015363693237305,-12.469740867614746,-12.567181587219238
754,0.3306005001068115,-9.011155128479004,-9.880928039550781,-8.955414772033691,-9.282499313354492
755,0.2777250111103058,-10.034551620483398,-12.05905818939209,-9.475994110107422,-10.52320130666097
