row_index,tuna_retrained_seed20260803_score,tuna_retrained_seed20260817_score,tuna_retrained_seed20260831_score,tuna_retrained_score
1872,-7.014995098114014,-6.45235013961792,-5.568333625793457,-6.345226287841797
1873,-5.94828462600708,-9.52677059173584,-7.486720085144043,-7.653925100962321
1874,-8.40813159942627,-8.63915729522705,-7.119926452636719,-8.05573844909668
1875,-5.532482624053955,-7.750276565551758,-4.600478649139404,-5.961079279581706
1876,-6.997328758239746,-6.469479084014893,-4.700934886932373,-6.055914243062337
1877,-6.733331680297852,-9.345209121704102,-8.497727394104004,-8.192089398701986
1878,-8.708667755126953,-9.59382152557373,-7.63251256942749,-8.64500061670939
1879,-7.44125509262085,-7.262520790100098,-6.585262775421143,-7.096346219380696
1880,-7.877081394195557,-7.500282287597656,-9.452977180480957,-8.276780287424723
1881,-4.500664710998535,-6.238515377044678,-3.8969790935516357,-4.878719727198283
1882,-11.559514045715332,-11.019327163696289,-11.64062786102295,-11.406489690144857
1883,-6.57604455947876,-5.762845039367676,-8.35147476196289,-6.896788120269775
1884,-7.757272720336914,-11.408080101013184,-7.957882404327393,-9.041078408559164
1885,-7.650478363037109,-9.23872184753418,-7.445272922515869,-8.111491044362387
1886,-7.465841293334961,-7.820556640625,-7.718352794647217,-7.6682502428690595
1887,-9.776345252990723,-8.438530921936035,-7.554093837738037,-8.589656670888266
1888,-6.149206161499023,-6.972904205322266,-6.232173919677734,-6.451428095499675
1889,-3.2909905910491943,-11.627065658569336,-7.203359127044678,-7.373805125554402
1890,-7.07114839553833,-6.853623390197754,-4.540714263916016,-6.1551620165507
1891,-9.384185791015625,-8.993486404418945,-12.754112243652344,-10.377261479695639
1892,-10.42197036743164,-10.124079704284668,-10.351097106933594,-10.299049059549967
1893,-7.094883918762207,-9.077690124511719,-8.89228343963623,-8.354952494303385
1894,-7.965461730957031,-9.725257873535156,-4.289788246154785,-7.326835950215657
1895,-7.143209457397461,-11.281264305114746,-7.456125259399414,-8.626866340637207
1896,-7.909967422485352,-10.027067184448242,-10.107486724853516,-9.34817377726237
1897,-7.248728275299072,-8.516648292541504,-7.8080363273620605,-7.857804298400879
1898,-6.719956874847412,-6.235477924346924,-7.037935733795166,-6.664456844329834
1899,-9.629939079284668,-9.188332557678223,-8.941876411437988,-9.253382682800293
1900,-6.77764892578125,-6.667604923248291,-5.897925853729248,-6.447726567586263
1901,-8.91636848449707,-8.313483238220215,-6.973708152770996,-8.067853291829428
1902,-8.87802505493164,-11.14450740814209,-7.826261043548584,-9.282931168874105
1903,-11.060285568237305,-8.92790699005127,-10.288721084594727,-10.092304547627768
1904,-6.284763336181641,-10.286020278930664,-7.3956379890441895,-7.988807201385498
1905,-7.221268653869629,-7.717658996582031,-6.8206610679626465,-7.2531962394714355
1906,-7.309859752655029,-5.642475128173828,-6.905823707580566,-6.619386196136475
1907,-6.060457706451416,-7.689333438873291,-8.904536247253418,-7.551442464192708
1908,-9.822848320007324,-9.244943618774414,-8.447190284729004,-9.171660741170248
1909,-8.100221633911133,-8.557665824890137,-7.124040603637695,-7.927309354146321
1910,-7.111477375030518,-9.370479583740234,-7.641728401184082,-8.041228453318277
1911,-6.167030334472656,-6.218705654144287,-5.076597690582275,-5.820777893066406
1912,-9.840128898620605,-10.223039627075195,-9.432247161865234,-9.831805229187012
1913,-8.40301513671875,-7.174837112426758,-10.086295127868652,-8.554715792338053
1914,-7.539175987243652,-7.664391994476318,-7.959184169769287,-7.720917383829753
1915,-9.027375221252441,-10.975407600402832,-8.37074089050293,-9.457841237386068
1916,-11.710602760314941,-10.533712387084961,-10.632865905761719,-10.959060351053873
1917,-9.409453392028809,-8.630988121032715,-9.303984642028809,-9.114808718363443
1918,-8.56468391418457,-8.23404312133789,-8.449764251708984,-8.416163762410482
1919,-6.406756401062012,-5.358791828155518,-4.7285308837890625,-5.498026371002197
1920,-6.989221096038818,-5.755869388580322,-5.667314529418945,-6.137468338012695
1921,-6.2506489753723145,-5.872865200042725,-5.562870979309082,-5.895461718241374
1922,-8.258810997009277,-7.875919342041016,-7.789964199066162,-7.974898179372151
1923,-6.764008522033691,-8.392796516418457,-9.094755172729492,-8.083853403727213
1924,-3.8925366401672363,-4.521440505981445,-4.037411689758301,-4.150462945302327
1925,-10.430419921875,-9.163458824157715,-8.784504890441895,-9.459461212158203
1926,-8.641060829162598,-7.150975704193115,-9.296310424804688,-8.3627823193868
1927,-8.440043449401855,-7.251145362854004,-7.800711154937744,-7.830633322397868
1928,-8.814047813415527,-5.431337833404541,-8.727149963378906,-7.657511870066325
1929,-9.321245193481445,-7.986841201782227,-6.908299922943115,-8.072128772735596
1930,-9.293309211730957,-8.215596199035645,-9.788334846496582,-9.099080085754395
1931,-8.102614402770996,-8.091150283813477,-5.555974006652832,-7.2499128977457685
1932,-8.070833206176758,-9.651095390319824,-4.148139476776123,-7.290022691090901
1933,-8.251382827758789,-8.52452564239502,-9.767354965209961,-8.84775447845459
1934,-9.858838081359863,-10.080819129943848,-8.433927536010742,-9.45786158243815
1935,-8.107352256774902,-6.90840482711792,-6.126967906951904,-7.047574996948242
1936,-7.084315776824951,-6.421019554138184,-4.071533679962158,-5.858956336975098
1937,-10.613436698913574,-6.417551517486572,-7.081823348999023,-8.037603855133057
1938,-9.877854347229004,-7.996870517730713,-7.322333812713623,-8.399019559224447
1939,-5.4363579750061035,-6.062176704406738,-4.759568214416504,-5.419367631276448
1940,-7.148841381072998,-5.6578288078308105,-9.467916488647461,-7.424862225850423
1941,-10.998672485351562,-8.871828079223633,-7.472700119018555,-9.114400227864584
1942,-8.2177734375,-6.763987064361572,-7.386330604553223,-7.456030368804932
1943,-8.1404390335083,-6.014031410217285,-5.0521016120910645,-6.402190685272217
1944,-6.6622185707092285,-5.7153496742248535,-5.957029342651367,-6.111532529195149
1945,-12.009980201721191,-10.913527488708496,-8.99916934967041,-10.640892346700033
1946,-7.514199256896973,-8.457526206970215,-5.316836357116699,-7.096187273661296
1947,-6.435283184051514,-5.823454856872559,-4.240206241607666,-5.499648094177246
1948,-6.175786972045898,-7.455078601837158,-4.575061798095703,-6.068642457326253
1949,-5.233631610870361,-8.657206535339355,-12.095892906188965,-8.662243684132894
1950,-7.13712215423584,-7.714356899261475,-4.722297191619873,-6.5245920817057295
1951,-6.945646286010742,-6.202782154083252,-5.657031536102295,-6.268486658732097
1952,-9.306891441345215,-10.308147430419922,-8.483992576599121,-9.36634381612142
1953,-5.853719234466553,-7.43881893157959,-5.516894340515137,-6.269810835520427
1954,-7.6293559074401855,-6.607828617095947,-5.591389179229736,-6.609524567921956
1955,-9.209627151489258,-5.937480926513672,-7.9784955978393555,-7.708534558614095
1956,-5.4330925941467285,-5.450028419494629,-5.347946643829346,-5.410355885823567
1957,-8.933048248291016,-6.882935523986816,-6.434382438659668,-7.416788736979167
1958,-8.777064323425293,-11.49323844909668,-8.061631202697754,-9.443977991739908
1959,-9.01278305053711,-7.26364278793335,-8.882691383361816,-8.386372407277426
1960,-7.912204742431641,-6.886706829071045,-3.3114240169525146,-6.036778529485066
1961,-8.751707077026367,-12.093971252441406,-7.934807777404785,-9.59349536895752
1962,-5.517638206481934,-5.348323345184326,-5.4225029945373535,-5.429488182067871
1963,-6.639355659484863,-7.236329555511475,-5.754560947418213,-6.543415387471517
1964,-8.891315460205078,-9.100137710571289,-12.704591751098633,-10.232014973958334
1965,-8.064435005187988,-7.928502559661865,-7.71945333480835,-7.904130299886067
1966,-11.246532440185547,-11.02194881439209,-8.799806594848633,-10.356095949808756
1967,-6.255578994750977,-4.933323383331299,-5.343067169189453,-5.510656515757243
1968,-8.859569549560547,-6.663926124572754,-6.27134370803833,-7.264946460723877
1969,-8.972908020019531,-6.469426155090332,-8.17060661315918,-7.870980262756348
1970,-7.2777628898620605,-6.455392360687256,-5.749696254730225,-6.494283835093181
1971,-9.332660675048828,-8.428924560546875,-8.43704605102539,-8.732877095540365
1972,-11.054573059082031,-7.778199672698975,-7.922519207000732,-8.91843064626058
1973,-9.287111282348633,-9.817091941833496,-6.325923919677734,-8.476709047953287
1974,-10.58581256866455,-6.312313079833984,-5.56712007522583,-7.488415241241455
1975,-10.525306701660156,-9.556750297546387,-7.657512187957764,-9.246523062388102
1976,-11.074488639831543,-8.17115306854248,-7.6652727127075195,-8.970304807027182
1977,-7.31139612197876,-10.325681686401367,-6.195126533508301,-7.9440681139628095
1978,-6.289764881134033,-6.480222702026367,-3.8741683959960938,-5.548051993052165
1979,-6.818999290466309,-6.055851936340332,-6.422459602355957,-6.432436943054199
1980,-13.09459400177002,-10.516087532043457,-11.545550346374512,-11.718743960062662
1981,-9.043031692504883,-9.555643081665039,-5.98896598815918,-8.195880254109701
1982,-12.440152168273926,-12.458732604980469,-12.844316482543945,-12.581067085266113
1983,-12.385843276977539,-11.289263725280762,-12.094475746154785,-11.92319424947103
1984,-8.002813339233398,-8.609960556030273,-6.777585506439209,-7.796786467234294
1985,-10.182811737060547,-9.44148063659668,-9.655912399291992,-9.76006825764974
1986,-10.912100791931152,-10.945345878601074,-11.409046173095703,-11.088830947875977
1987,-12.169133186340332,-10.899312019348145,-9.185090065002441,-10.751178423563639
1988,-9.961807250976562,-13.818739891052246,-13.245787620544434,-12.342111587524414
1989,-8.64328670501709,-7.5519866943359375,-5.348466396331787,-7.1812465985616045
1990,-7.998387813568115,-7.6993303298950195,-8.936302185058594,-8.211340109507242
1991,-6.440757751464844,-6.298551559448242,-4.3887038230896,-5.7093377113342285
1992,-6.781225681304932,-6.162591934204102,-7.094149112701416,-6.679322242736816
1993,-8.536270141601562,-9.709980964660645,-9.058399200439453,-9.101550102233887
1994,-8.874650001525879,-10.572941780090332,-10.460993766784668,-9.969528516133627
1995,-11.544414520263672,-10.742047309875488,-10.696325302124023,-10.99426237742106
1996,-6.647060394287109,-6.8719162940979,-5.7462921142578125,-6.421756267547607
1997,-8.533672332763672,-9.160015106201172,-6.587077617645264,-8.09358835220337
1998,-7.058767795562744,-7.272768974304199,-9.606169700622559,-7.979235490163167
1999,-6.904756546020508,-6.181987762451172,-8.691678047180176,-7.259474118550618
2000,-5.444782257080078,-6.468029499053955,-6.480145454406738,-6.130985736846924
2001,-8.713263511657715,-9.947491645812988,-7.557370185852051,-8.739375114440918
2002,-6.462163925170898,-7.661678314208984,-7.935280799865723,-7.353041013081868
2003,-6.8312788009643555,-6.627868175506592,-4.535139083862305,-5.998095353444417
2004,-5.864337921142578,-7.422419548034668,-2.9969136714935303,-5.427890380223592
2005,-10.29364013671875,-6.899664402008057,-10.482500076293945,-9.225268205006918
2006,-9.634500503540039,-9.861395835876465,-7.7736592292785645,-9.08985185623169
2007,-11.905048370361328,-12.64362621307373,-11.015893936157227,-11.854856173197428
2008,-9.677041053771973,-8.808073043823242,-8.143868446350098,-8.876327514648438
2009,-8.129181861877441,-7.654238224029541,-7.349339962005615,-7.710920015970866
2010,-9.097012519836426,-6.2098565101623535,-7.073698043823242,-7.460189024607341
2011,-8.569167137145996,-7.286193370819092,-6.0621867179870605,-7.305849075317383
2012,-10.308324813842773,-7.641238689422607,-8.357514381408691,-8.769025961558023
2013,-8.400904655456543,-10.743119239807129,-5.424639701843262,-8.189554532368978
2014,-12.825260162353516,-10.94597053527832,-12.90848445892334,-12.226571718851725
2015,-9.284500122070312,-8.972505569458008,-8.242729187011719,-8.833244959513346
2016,-7.11185884475708,-4.762650966644287,-7.8339524269104,-6.569487412770589
2017,-7.7889404296875,-9.73430061340332,-6.982875347137451,-8.168705463409424
2018,-8.13351058959961,-6.988154888153076,-7.836307048797607,-7.652657508850098
2019,-6.374627590179443,-7.102807998657227,-5.990818023681641,-6.4894178708394366
2020,-5.506582736968994,-8.235434532165527,-7.296894073486328,-7.012970447540283
2021,-5.535516262054443,-8.236276626586914,-10.813243865966797,-8.19501225153605
2022,-10.521467208862305,-7.46900749206543,-5.579769134521484,-7.856747945149739
2023,-8.332967758178711,-8.324735641479492,-10.557172775268555,-9.071625391642252
2024,-8.550850868225098,-8.554659843444824,-12.333680152893066,-9.813063621520996
2025,-10.338325500488281,-12.192376136779785,-7.135665416717529,-9.8887890179952
2026,-9.086910247802734,-9.44968318939209,-7.420434951782227,-8.652342796325684
2027,-8.628610610961914,-10.422598838806152,-6.013979911804199,-8.355063120524088
2028,-6.379265785217285,-7.242919445037842,-7.286660671234131,-6.969615300496419
2029,-10.476795196533203,-7.986851215362549,-7.45025110244751,-8.63796583811442
2030,-9.091957092285156,-10.912134170532227,-6.366055965423584,-8.790049076080322
2031,-8.316061019897461,-7.79721212387085,-6.99798583984375,-7.7037529945373535
2032,-6.9329986572265625,-7.417232513427734,-5.212087631225586,-6.520772933959961
2033,-9.981480598449707,-9.891023635864258,-8.61583137512207,-9.496111869812012
2034,-4.876844882965088,-4.725744247436523,-4.734577655792236,-4.779055595397949
2035,-10.873922348022461,-9.087630271911621,-13.645304679870605,-11.202285766601562
2036,-5.53410530090332,-6.361465930938721,-6.159490585327148,-6.0183539390563965
2037,-6.867834568023682,-6.559711933135986,-7.110212326049805,-6.845919609069824
2038,-5.841517925262451,-7.584961891174316,-2.901190757751465,-5.442556858062744
2039,-7.691311359405518,-7.4732890129089355,-5.108144283294678,-6.75758155186971
2040,-6.86782169342041,-5.624750137329102,-2.0390264987945557,-4.8438661098480225
2041,-9.950883865356445,-8.768314361572266,-10.882165908813477,-9.867121378580729
2042,-5.867003917694092,-5.6856560707092285,-5.485546112060547,-5.679402033487956
2043,-7.933956146240234,-5.48420524597168,-5.750415325164795,-6.389525572458903
2044,-12.176679611206055,-10.920683860778809,-11.625114440917969,-11.574159304300943
2045,-9.41405963897705,-10.005596160888672,-8.068914413452148,-9.162856737772623
2046,-10.895687103271484,-9.840295791625977,-5.517166614532471,-8.751049836476644
2047,-8.841939926147461,-8.371577262878418,-8.938538551330566,-8.717351913452148
2048,-6.607665061950684,-6.0360612869262695,-5.9225544929504395,-6.188760280609131
2049,-6.2111616134643555,-6.953695297241211,-4.2760233879089355,-5.813626766204834
2050,-10.450615882873535,-7.799330711364746,-5.516456604003906,-7.9221343994140625
2051,-5.568965435028076,-7.750561714172363,-7.671619892120361,-6.997049013773601
2052,-6.296070575714111,-5.613796710968018,-5.908088207244873,-5.939318497975667
2053,-8.102154731750488,-6.374636173248291,-5.57754373550415,-6.684778213500977
2054,-7.619013786315918,-6.674956798553467,-7.905307292938232,-7.399759292602539
2055,-9.863153457641602,-8.318894386291504,-5.382352828979492,-7.854800224304199
2056,-8.514809608459473,-6.038753986358643,-7.203210830688477,-7.25225814183553
2057,-9.135082244873047,-5.198665618896484,-5.362527370452881,-6.565425078074138
2058,-8.021120071411133,-7.06078577041626,-9.01370620727539,-8.031870683034262
2059,-5.191440582275391,-6.4451799392700195,-4.222284317016602,-5.286301612854004
2060,-8.448385238647461,-8.821966171264648,-6.070048809051514,-7.780133406321208
2061,-7.572078227996826,-9.466849327087402,-7.404955863952637,-8.147961139678955
2062,-5.737531661987305,-6.286311626434326,-6.023868083953857,-6.015903790791829
2063,-10.322778701782227,-5.972577095031738,-7.5245747566223145,-7.939976851145427
2064,-9.15683364868164,-9.708772659301758,-7.800336837768555,-8.88864771525065
2065,-6.071868419647217,-5.572655200958252,-4.811613082885742,-5.485378901163737
2066,-8.494062423706055,-8.373700141906738,-5.462132930755615,-7.44329849878947
2067,-8.945362091064453,-6.678237438201904,-6.448224067687988,-7.357274532318115
2068,-8.308734893798828,-7.007022380828857,-2.6459438800811768,-5.987233718236287
2069,-4.939405918121338,-5.389946460723877,-7.876893997192383,-6.068748792012532
2070,-9.422669410705566,-10.37727165222168,-10.135721206665039,-9.978554089864096
2071,-9.313691139221191,-9.408183097839355,-7.09401273727417,-8.605295658111572
2072,-7.182461738586426,-6.449562072753906,-7.309764385223389,-6.98059606552124
2073,-8.042137145996094,-7.921499252319336,-6.33976411819458,-7.43446683883667
2074,-9.51295280456543,-8.198492050170898,-8.75973129272461,-8.823725382486979
2075,-9.353344917297363,-10.701300621032715,-8.182743072509766,-9.412462870279947
2076,-11.250246047973633,-11.747054100036621,-11.023964881896973,-11.340421676635742
2077,-7.2125983238220215,-5.935486316680908,-6.0479044914245605,-6.39866304397583
2078,-7.77377462387085,-7.240546703338623,-11.201687812805176,-8.738669713338217
2079,-6.405332088470459,-7.684399127960205,-9.278091430664062,-7.789274215698242
2080,-5.917544364929199,-5.8768415451049805,-6.403872013092041,-6.066085974375407
2081,-9.212289810180664,-7.160612106323242,-6.656155586242676,-7.676352500915527
2082,-12.340291023254395,-8.429977416992188,-9.113496780395508,-9.961255073547363
2083,-9.391875267028809,-5.766819000244141,-7.137519359588623,-7.432071208953857
2084,-9.677389144897461,-6.742941379547119,-8.951517105102539,-8.457282543182373
2085,-6.644037246704102,-5.1948418617248535,-6.837139129638672,-6.225339412689209
2086,-7.909778594970703,-8.409345626831055,-6.969865798950195,-7.762996673583984
2087,-11.014300346374512,-8.714460372924805,-8.983505249023438,-9.570755322774252
2088,-10.590536117553711,-9.969549179077148,-10.799328804016113,-10.45313803354899
2089,-4.661552906036377,-5.681948661804199,-5.943470478057861,-5.4289906819661455
2090,-9.468851089477539,-10.227984428405762,-12.178033828735352,-10.624956448872885
2091,-8.668408393859863,-7.892281532287598,-4.120637893676758,-6.893775939941406
2092,-12.316803932189941,-10.992709159851074,-10.679227828979492,-11.329580307006836
2093,-6.555199146270752,-5.270374774932861,-8.922932624816895,-6.916168848673503
2094,-11.842435836791992,-11.476934432983398,-8.696738243103027,-10.672036170959473
2095,-7.720958709716797,-7.979788780212402,-6.9757537841796875,-7.558833758036296
2096,-11.026494979858398,-11.472283363342285,-9.64033317565918,-10.713037172953287
2097,-9.621101379394531,-10.538214683532715,-12.038393020629883,-10.732569694519043
2098,-11.08768367767334,-11.3208646774292,-9.876372337341309,-10.761640230814615
2099,-5.095686435699463,-5.6165289878845215,-2.5638744831085205,-4.425363302230835
2100,-10.270453453063965,-7.3081560134887695,-12.084592819213867,-9.887734095255533
2101,-11.062685012817383,-8.632569313049316,-5.157303810119629,-8.284186045328775
2102,-9.971034049987793,-9.543045997619629,-5.271780490875244,-8.261953512827555
2103,-11.417252540588379,-10.692061424255371,-9.919919967651367,-10.676411310831705
2104,-10.066904067993164,-11.000887870788574,-12.656620979309082,-11.24147097269694
2105,-12.167521476745605,-11.64717960357666,-14.279163360595703,-12.697954813639322
2106,-9.549371719360352,-11.594440460205078,-8.445940017700195,-9.863250732421875
2107,-6.315767765045166,-6.217059135437012,-6.876410961151123,-6.469745953877767
2108,-13.321351051330566,-11.343398094177246,-13.504547119140625,-12.723098754882812
2109,-9.493124961853027,-7.2604851722717285,-4.623695373535156,-7.125768502553304
2110,-8.580854415893555,-9.566437721252441,-7.098167419433594,-8.41515318552653
2111,-5.948436737060547,-7.365011692047119,-7.584724426269531,-6.9660576184590655
2112,-12.069336891174316,-10.065902709960938,-10.130067825317383,-10.755102475484213
2113,-10.26479721069336,-7.899323463439941,-8.033441543579102,-8.732520739237467
2114,-6.015235424041748,-8.946382522583008,-8.662814140319824,-7.874810695648193
2115,-11.112123489379883,-9.525219917297363,-11.53803539276123,-10.725126266479492
2116,-10.028252601623535,-10.026196479797363,-8.133077621459961,-9.39584223429362
2117,-8.570512771606445,-9.116745948791504,-6.820228099822998,-8.169162273406982
2118,-12.599536895751953,-10.923653602600098,-13.864255905151367,-12.462482134501139
2119,-7.095826625823975,-6.448510646820068,-9.147553443908691,-7.563963572184245
2120,-11.877100944519043,-8.775533676147461,-9.540300369262695,-10.064311663309732
2121,-9.249531745910645,-9.034065246582031,-3.6513760089874268,-7.311657667160034
2122,-7.69883394241333,-9.410744667053223,-5.660319805145264,-7.5899661382039385
2123,-9.028653144836426,-10.784106254577637,-12.432901382446289,-10.748553593953451
2124,-10.456451416015625,-9.962308883666992,-4.754837989807129,-8.391199429829916
2125,-10.957324028015137,-8.370125770568848,-9.004830360412598,-9.444093386332193
2126,-6.8024725914001465,-6.521083831787109,-8.556090354919434,-7.2932155927022295
2127,-6.27893590927124,-12.069646835327148,-4.997471332550049,-7.7820180257161455
2128,-7.298742771148682,-8.08853816986084,-3.9473438262939453,-6.444874922434489
2129,-7.350615501403809,-8.304022789001465,-6.963834285736084,-7.539490858713786
2130,-6.265847682952881,-4.171113014221191,-6.5205206871032715,-5.652493794759114
2131,-10.310081481933594,-7.385880470275879,-4.537487983703613,-7.411149978637695
2132,-8.533380508422852,-11.317375183105469,-9.242668151855469,-9.697807947794596
2133,-8.222634315490723,-8.903944969177246,-5.879650115966797,-7.668743133544922
2134,-6.314688682556152,-4.289686679840088,-5.093103408813477,-5.232492923736572
2135,-7.255597114562988,-10.408753395080566,-4.990503311157227,-7.551617940266927
2136,-7.696591377258301,-8.943350791931152,-6.581909656524658,-7.740617275238037
2137,-8.384429931640625,-6.302728652954102,-6.054965019226074,-6.914041201273601
2138,-6.38179349899292,-6.696386337280273,-10.134323120117188,-7.73750098546346
2139,-4.193952560424805,-6.26073694229126,-5.919342994689941,-5.458010832468669
2140,-7.483661651611328,-8.842572212219238,-10.036063194274902,-8.787432352701822
2141,-9.962294578552246,-8.677072525024414,-7.941799640655518,-8.860388914744059
2142,-8.438629150390625,-9.468480110168457,-9.22115421295166,-9.042754491170248
2143,-9.330568313598633,-7.628561973571777,-7.135383129119873,-8.031504472096762
2144,-7.987182140350342,-7.789391994476318,-8.236595153808594,-8.004389762878418
2145,-3.6367554664611816,-3.520667552947998,-8.485898971557617,-5.214440663655599
2146,-10.314933776855469,-10.270036697387695,-7.539612770080566,-9.374861081441244
2147,-7.742556571960449,-8.276415824890137,-5.5688958168029785,-7.1959560712178545
2148,-4.785153865814209,-4.8595123291015625,-4.401677131652832,-4.682114442189534
2149,-11.576820373535156,-11.155029296875,-10.478439331054688,-11.070096333821615
2150,-8.527091026306152,-7.217389106750488,-4.377683639526367,-6.707387924194336
2151,-6.851246356964111,-5.937716960906982,-4.3819966316223145,-5.723653316497803
2152,-10.56314468383789,-6.366883754730225,-7.425817012786865,-8.11861515045166
2153,-7.399104595184326,-5.876126766204834,-3.8831396102905273,-5.7194569905598955
2154,-6.627664566040039,-5.287474632263184,-7.139392852783203,-6.351510683695476
2155,-8.030593872070312,-6.383629322052002,-4.240306377410889,-6.218176523844401
2156,-9.176054000854492,-9.47401237487793,-7.429358959197998,-8.69314177831014
2157,-6.994305610656738,-7.960746765136719,-7.601736068725586,-7.518929481506348
2158,-8.712141990661621,-10.270451545715332,-10.462139129638672,-9.814910888671875
2159,-10.050403594970703,-10.888784408569336,-6.652271747589111,-9.197153250376383
2160,-7.143840789794922,-7.566112041473389,-6.762283802032471,-7.157412211100261
2161,-10.302289009094238,-8.09994125366211,-5.5954413414001465,-7.999223868052165
2162,-7.564713001251221,-5.946197986602783,-4.559957981109619,-6.023622989654541
2163,-6.991109848022461,-7.272088527679443,-5.551056861877441,-6.604751745859782
2164,-9.580522537231445,-10.671578407287598,-6.787054538726807,-9.013051827748617
2165,-6.009273052215576,-6.912411689758301,-8.464356422424316,-7.128680388132731
2166,-8.422818183898926,-7.621280670166016,-7.828582286834717,-7.957560380299886
2167,-9.860735893249512,-6.434647083282471,-10.550056457519531,-8.948479811350504
2168,-8.430102348327637,-9.58033561706543,-6.193193435668945,-8.067877133687338
2169,-10.392120361328125,-8.766357421875,-6.7528533935546875,-8.637110392252604
2170,-7.234283924102783,-5.7291998863220215,-6.371893882751465,-6.445125897725423
2171,-9.41175651550293,-7.9350666999816895,-8.242629051208496,-8.529817422231039
2172,-9.897418975830078,-7.729739189147949,-10.659170150756836,-9.428776105244955
2173,-6.227294445037842,-3.7261664867401123,-3.135260820388794,-4.362907250722249
2174,-8.84294319152832,-8.931711196899414,-11.54753589630127,-9.774063428243002
2175,-8.307714462280273,-8.74295425415039,-6.9171061515808105,-7.989258289337158
2176,-8.22630786895752,-8.19039535522461,-9.994626998901367,-8.803776741027832
2177,-8.096366882324219,-6.071037769317627,-6.774868011474609,-6.980757554372151
2178,-8.660345077514648,-6.821972846984863,-7.9885430335998535,-7.823620319366455
2179,-6.006999969482422,-4.682373523712158,-5.562124729156494,-5.417166074117024
2180,-4.978005409240723,-6.711488246917725,-6.19658899307251,-5.962027549743652
2181,-11.798497200012207,-8.993264198303223,-7.306942462921143,-9.366234620412191
2182,-6.070375442504883,-6.409762382507324,-6.16392183303833,-6.214686552683513
2183,-8.054946899414062,-9.311853408813477,-5.517621040344238,-7.628140449523926
2184,-12.447686195373535,-12.361595153808594,-7.255378723144531,-10.688220024108887
2185,-13.286110877990723,-12.370830535888672,-11.160693168640137,-12.272544860839844
2186,-8.399251937866211,-7.509791851043701,-6.761141777038574,-7.556728521982829
2187,-13.096360206604004,-10.821852684020996,-10.14401912689209,-11.354077339172363
2188,-6.6736836433410645,-7.750345706939697,-5.296651840209961,-6.573560396830241
2189,-7.981040000915527,-7.66269588470459,-6.9637131690979,-7.535816351572673
2190,-11.422945976257324,-8.3556547164917,-8.879631996154785,-9.552744229634603
2191,-10.754668235778809,-9.268320083618164,-7.937018394470215,-9.320002237955729
2192,-6.402005195617676,-8.256299018859863,-5.045182228088379,-6.56782881418864
2193,-13.443126678466797,-11.813417434692383,-13.471909523010254,-12.90948454538981
2194,-8.567367553710938,-7.447573661804199,-7.048243522644043,-7.68772824605306
2195,-9.892784118652344,-6.926274299621582,-9.207792282104492,-8.675616900126139
2196,-10.847380638122559,-10.303524017333984,-8.545672416687012,-9.898859024047852
2197,-7.744029998779297,-7.165067195892334,-5.043610095977783,-6.650902430216472
2198,-9.310450553894043,-9.999225616455078,-9.279669761657715,-9.529781977335611
2199,-10.329790115356445,-9.051880836486816,-9.765508651733398,-9.715726534525553
2200,-5.871566295623779,-10.086848258972168,-7.075078964233398,-7.677831172943115
2201,-11.18766975402832,-10.517027854919434,-12.260851860046387,-11.321849822998047
2202,-7.81142520904541,-6.443019866943359,-5.568080902099609,-6.607508659362793
2203,-5.6415839195251465,-4.916245460510254,-5.64630126953125,-5.401376883188884
2204,-11.260184288024902,-8.885457038879395,-8.666716575622559,-9.604119300842285
2205,-10.732588768005371,-10.444052696228027,-6.683365821838379,-9.28666909535726
2206,-6.524768829345703,-5.244727611541748,-5.408936977386475,-5.726144472757976
2207,-8.243927001953125,-8.209748268127441,-6.437240123748779,-7.630305131276448
2208,-8.49170207977295,-3.723193407058716,-3.9784233570098877,-5.3977729479471845
2209,-5.7369208335876465,-7.521867275238037,-7.2715840339660645,-6.843457380930583
2210,-10.77580738067627,-7.770557880401611,-6.113248348236084,-8.219871203104654
2211,-10.166582107543945,-8.469886779785156,-10.315213203430176,-9.65056069691976
2212,-6.419541358947754,-6.139144420623779,-7.579711437225342,-6.712799072265625
2213,-11.34284782409668,-11.258208274841309,-8.217360496520996,-10.272805531819662
2214,-6.21617317199707,-7.053781032562256,-7.792361736297607,-7.0207719802856445
2215,-10.288677215576172,-9.9954195022583,-8.072610855102539,-9.45223585764567
2216,-8.969991683959961,-9.003653526306152,-10.188514709472656,-9.387386639912924
2217,-8.414963722229004,-8.593786239624023,-5.979875564575195,-7.662875175476074
2218,-7.846439838409424,-9.889233589172363,-7.56252384185791,-8.432732423146566
2219,-5.688704490661621,-8.662310600280762,-3.8064818382263184,-6.052498976389567
2220,-6.125932693481445,-9.66327953338623,-4.223749160766602,-6.670987129211426
2221,-6.5845112800598145,-7.358423709869385,-8.3042631149292,-7.415732701619466
2222,-3.7908380031585693,-7.73861026763916,-3.3895180225372314,-4.972988764444987
2223,-3.5807056427001953,-5.508683204650879,-2.5094690322875977,-3.866285959879557
2224,-4.406213760375977,-6.0848894119262695,-4.28738260269165,-4.926161924997966
2225,-5.503284931182861,-4.127511978149414,-7.75318717956543,-5.794661362965901
2226,-7.96012020111084,-7.812958717346191,-4.691033840179443,-6.821370919545491
