dataset,subgroup,variant,reference,K,primary_selected,queries,EF_delta,EF_delta_low,EF_delta_high,Hits_delta,Hits_delta_low,Hits_delta_high,Recall_delta,Recall_delta_low,Recall_delta_high,Known_positive_rate_delta,Known_positive_rate_delta_low,Known_positive_rate_delta_high,Any_hit_delta,Any_hit_delta_low,Any_hit_delta_high
C1_test,all,query_balanced,ipin_optimized,20,True,2083,-2.829666380798817,-3.1356613960163258,-2.54323907827202,-0.43686989918386954,-0.47323463066184995,-0.397667037359863,-0.1315350112430495,-0.14557890998014383,-0.1182495279656473,-0.02184349495919366,-0.02366173153309251,-0.019883351867992914,-0.1219395103216514,-0.1399602129296857,-0.10636920785467598
C1_test,all,query_balanced,ipin_optimized,30,True,2083,-1.9837948787881983,-2.1918744205585723,-1.8019992605930277,-0.48151704272683626,-0.5227642458852699,-0.43790063464592666,-0.1383064509953667,-0.15296372214954185,-0.125646302953161,-0.01605056809089432,-0.01742547486284206,-0.01459668782153064,-0.100336053768603,-0.11702317733615618,-0.08627010793746676
C1_test,all,query_balanced,tuna_retrained,10,True,2083,-8.016580398470959,-8.741286868021866,-7.334053783856762,-0.5463274123859817,-0.5883464054432485,-0.5061654494057412,-0.186287285053268,-0.20307762788251238,-0.1702613600728159,-0.05463274123859699,-0.05883464054432424,-0.05061654494057353,-0.2174747959673548,-0.23823697591176982,-0.19663743164668365
C1_test,all,query_balanced,tuna_retrained,20,True,2083,-4.772668295912527,-5.147119427300105,-4.340515810273653,-0.7066730676908306,-0.7605304773835556,-0.6434945889730779,-0.22192165735549652,-0.23935857927646176,-0.20189252314132144,-0.035333653384542515,-0.03802652386917878,-0.032174729448654335,-0.1910705712914066,-0.21119357911521286,-0.17007378439423332
C1_test,all,query_balanced,tuna_retrained,30,True,2083,-3.3068270297375726,-3.5582915998656794,-3.0313533363492486,-0.7748439750360057,-0.8299860758941077,-0.7121947336086251,-0.23056178968155022,-0.24819154910695898,-0.2115835171317506,-0.025828132501199655,-0.02766620252980314,-0.023739824453620505,-0.1632261161785885,-0.18185888969025027,-0.142853296407416
C1_test,all,query_balanced,combo_55_45,10,True,2083,-7.376723053566225,-8.039938505827266,-6.777481937523167,-0.5026404224675948,-0.5449408797084327,-0.46688071833426575,-0.17197107131028003,-0.18765600571204383,-0.15794198948082172,-0.0502640422467583,-0.054494087970842604,-0.04668807183342597,-0.20547287566010558,-0.22450002771618624,-0.18763341222975946
C1_test,all,query_balanced,combo_55_45,20,True,2083,-4.358282955492091,-4.713813259320313,-4.029304407035066,-0.6557849255880941,-0.7031858157424228,-0.6043870106074154,-0.2026609217725336,-0.2191177649756118,-0.18721855523507608,-0.03278924627940544,-0.035159290787121676,-0.030219350530371107,-0.17426788286125783,-0.19422786882378815,-0.15658668050195904
C1_test,all,query_balanced,combo_55_45,30,True,2083,-3.200951939322593,-3.413474839605701,-2.9815359255355363,-0.7244359097455593,-0.7765344644990314,-0.6702205269745753,-0.22284709520341622,-0.23820308512237523,-0.20771871002724956,-0.02414786365818484,-0.025884482149967462,-0.022340684232485516,-0.1603456553048488,-0.17762493596778214,-0.1445312033734281
C1_test,all,shortlist_weighted,ipin_baseline,10,False,2083,1.587918840775206,1.0055296763300112,2.193212197366961,0.05136821891502641,0.027192413584394434,0.07715787518717278,0.03712304067008079,0.023576939669721686,0.05133485995938986,0.005136821891502559,0.002719241358439436,0.007715787518717166,0.0456072971675468,0.028116783523225265,0.06486293149207124
C1_test,all,shortlist_weighted,ipin_baseline,20,False,2083,0.9271221593891665,0.6516726518010116,1.2269215158822475,0.05856937109937588,0.03136557308721771,0.08658647402152893,0.04285398144468039,0.029883765319988653,0.056793690681119696,0.0029284685549686787,0.0015682786543607355,0.0043293237010764,0.049447911665866595,0.03347603793873323,0.0653771861912729
C1_test,all,shortlist_weighted,ipin_baseline,30,False,2083,0.655322410232138,0.445973630138562,0.843586914038909,0.06192990878540572,0.02685181707398504,0.09091268984380614,0.04525353877226124,0.03058965457143494,0.05842853857219937,0.002064330292846736,0.0008950605691328224,0.0030304229947935154,0.05376860297647623,0.037641517897677,0.06922361451115452
C1_test,all,shortlist_weighted,ipin_optimized,10,False,2083,-4.739478459283143,-5.407546236268894,-4.159011701786051,-0.3312530004800769,-0.37007825166202357,-0.29849653898908457,-0.11062955156732127,-0.12640531838697544,-0.09696098155072874,-0.03312530004800665,-0.037007825166201776,-0.029849653898907952,-0.15218434949591936,-0.1722849605223201,-0.1353816948937755
C1_test,all,shortlist_weighted,ipin_optimized,20,False,2083,-2.829666380798817,-3.1356613960163258,-2.54323907827202,-0.43686989918386954,-0.47323463066184995,-0.397667037359863,-0.1315350112430495,-0.14557890998014383,-0.1182495279656473,-0.02184349495919366,-0.02366173153309251,-0.019883351867992914,-0.1219395103216514,-0.1399602129296857,-0.10636920785467598
C1_test,all,shortlist_weighted,ipin_optimized,30,False,2083,-1.9837948787881983,-2.1918744205585723,-1.8019992605930277,-0.48151704272683626,-0.5227642458852699,-0.43790063464592666,-0.1383064509953667,-0.15296372214954185,-0.125646302953161,-0.01605056809089432,-0.01742547486284206,-0.01459668782153064,-0.100336053768603,-0.11702317733615618,-0.08627010793746676
C1_test,all,shortlist_weighted,tuna_retrained,10,False,2083,-8.016580398470959,-8.741286868021866,-7.334053783856762,-0.5463274123859817,-0.5883464054432485,-0.5061654494057412,-0.186287285053268,-0.20307762788251238,-0.1702613600728159,-0.05463274123859699,-0.05883464054432424,-0.05061654494057353,-0.2174747959673548,-0.23823697591176982,-0.19663743164668365
C1_test,all,shortlist_weighted,tuna_retrained,20,False,2083,-4.772668295912527,-5.147119427300105,-4.340515810273653,-0.7066730676908306,-0.7605304773835556,-0.6434945889730779,-0.22192165735549652,-0.23935857927646176,-0.20189252314132144,-0.035333653384542515,-0.03802652386917878,-0.032174729448654335,-0.1910705712914066,-0.21119357911521286,-0.17007378439423332
C1_test,all,shortlist_weighted,tuna_retrained,30,False,2083,-3.3068270297375726,-3.5582915998656794,-3.0313533363492486,-0.7748439750360057,-0.8299860758941077,-0.7121947336086251,-0.23056178968155022,-0.24819154910695898,-0.2115835171317506,-0.025828132501199655,-0.02766620252980314,-0.023739824453620505,-0.1632261161785885,-0.18185888969025027,-0.142853296407416
C1_test,all,shortlist_weighted,combo_55_45,10,False,2083,-7.376723053566225,-8.039938505827266,-6.777481937523167,-0.5026404224675948,-0.5449408797084327,-0.46688071833426575,-0.17197107131028003,-0.18765600571204383,-0.15794198948082172,-0.0502640422467583,-0.054494087970842604,-0.04668807183342597,-0.20547287566010558,-0.22450002771618624,-0.18763341222975946
C1_test,all,shortlist_weighted,combo_55_45,20,False,2083,-4.358282955492091,-4.713813259320313,-4.029304407035066,-0.6557849255880941,-0.7031858157424228,-0.6043870106074154,-0.2026609217725336,-0.2191177649756118,-0.18721855523507608,-0.03278924627940544,-0.035159290787121676,-0.030219350530371107,-0.17426788286125783,-0.19422786882378815,-0.15658668050195904
C1_test,all,shortlist_weighted,combo_55_45,30,False,2083,-3.200951939322593,-3.413474839605701,-2.9815359255355363,-0.7244359097455593,-0.7765344644990314,-0.6702205269745753,-0.22284709520341622,-0.23820308512237523,-0.20771871002724956,-0.02414786365818484,-0.025884482149967462,-0.022340684232485516,-0.1603456553048488,-0.17762493596778214,-0.1445312033734281
