species,subset,candidate_set,metric,model_a,model_b,targets,difference_b_minus_a,ci_low,ci_high
ecoli,all,all_U,P_vs_U_concordance,ipin_baseline,ipin_tuna_31k,50,0.009424047619047693,-0.04561483333333336,0.06709772023809528
ecoli,all,all_U,P_vs_U_concordance,ipin_optimized,tuna_retrained,50,0.0010159523809522009,-0.042538797619047726,0.046836607142856965
ecoli,all,all_U,P_vs_U_concordance,ipin_optimized,ipin_tuna_31k,50,-0.004652857142857125,-0.05977777976190489,0.05164027976190475
ecoli,all,all_U,P_vs_U_concordance,tuna_retrained,ipin_tuna_31k,50,-0.005668809523809326,-0.05275985119047614,0.040540630952380974
ecoli,all,all_U,average_precision,ipin_baseline,ipin_optimized,50,-0.0069604647279694,-0.021544583194789982,0.004094179614579576
ecoli,all,all_U,average_precision,ipin_baseline,tuna_retrained,50,-0.02034703928695871,-0.04595643466652384,-0.002702011352494157
ecoli,all,all_U,average_precision,ipin_baseline,ipin_tuna_31k,50,-0.011210900398071849,-0.04112221194505341,0.012911493790890979
ecoli,all,all_U,average_precision,ipin_optimized,tuna_retrained,50,-0.013386574558989311,-0.04063032680579399,0.004732765244007027
ecoli,all,all_U,average_precision,ipin_optimized,ipin_tuna_31k,50,-0.0042504356701024495,-0.03419976793592249,0.017544986549791225
ecoli,all,all_U,average_precision,tuna_retrained,ipin_tuna_31k,50,0.009136138888886862,-0.003284310637717089,0.02300299511759803
ecoli,all,all_U,reciprocal_rank,ipin_baseline,ipin_optimized,50,-0.025344292047072156,-0.072167027280182,0.012504654991536284
ecoli,all,all_U,reciprocal_rank,ipin_baseline,tuna_retrained,50,-0.04730433001591196,-0.09885575594357533,-0.003912804197234134
ecoli,all,all_U,reciprocal_rank,ipin_baseline,ipin_tuna_31k,50,-0.018874699721877025,-0.08109963639499897,0.0355382081056832
ecoli,all,all_U,reciprocal_rank,ipin_optimized,tuna_retrained,50,-0.021960037968839802,-0.06766094784116453,0.012990641728917219
ecoli,all,all_U,reciprocal_rank,ipin_optimized,ipin_tuna_31k,50,0.006469592325195131,-0.04225177006437132,0.04813119408651196
ecoli,all,all_U,reciprocal_rank,tuna_retrained,ipin_tuna_31k,50,0.028429630294034933,-0.008532942059967122,0.06471048238548352
ecoli,all,all_U,recall_at_10,ipin_baseline,ipin_optimized,50,-0.0004761904761904634,-0.039999999999999994,0.03866666666666667
ecoli,all,all_U,recall_at_10,ipin_baseline,tuna_retrained,50,-0.040333333333333325,-0.07300833333333333,-0.011999999999999997
ecoli,all,all_U,recall_at_10,ipin_baseline,ipin_tuna_31k,50,0.02080952380952382,-0.03090714285714286,0.07366666666666666
ecoli,all,all_U,recall_at_10,ipin_optimized,tuna_retrained,50,-0.03985714285714286,-0.08252380952380953,0.0003333333333333313
ecoli,all,all_U,recall_at_10,ipin_optimized,ipin_tuna_31k,50,0.021285714285714283,-0.02500000000000001,0.06828690476190474
ecoli,all,all_U,recall_at_10,tuna_retrained,ipin_tuna_31k,50,0.061142857142857145,0.017095238095238094,0.10747619047619046
ecoli,all,all_U,NDCG_at_10,ipin_baseline,ipin_optimized,50,-0.008303437568615978,-0.03245030675887727,0.014694019860831728
ecoli,all,all_U,NDCG_at_10,ipin_baseline,tuna_retrained,50,-0.035754591022466815,-0.06926915173376329,-0.010185222295708226
ecoli,all,all_U,NDCG_at_10,ipin_baseline,ipin_tuna_31k,50,-0.0019378823183484745,-0.044347731634299815,0.03701562116023768
ecoli,all,all_U,NDCG_at_10,ipin_optimized,tuna_retrained,50,-0.027451153453850838,-0.06279152076846312,-4.075091350118103e-05
ecoli,all,all_U,NDCG_at_10,ipin_optimized,ipin_tuna_31k,50,0.006365555250267503,-0.03217548902564973,0.038818052371722145
ecoli,all,all_U,NDCG_at_10,tuna_retrained,ipin_tuna_31k,50,0.03381670870411834,0.007659930486968633,0.061567873855856894
ecoli,no_exact_TRAIN_DEV_endpoint,background,P_vs_U_concordance,ipin_baseline,ipin_optimized,50,0.019442857142857206,-0.009228119047619148,0.04831798809523806
ecoli,no_exact_TRAIN_DEV_endpoint,background,P_vs_U_concordance,ipin_baseline,tuna_retrained,50,0.024589047619047788,-0.018992571428571355,0.06989407142857144
ecoli,no_exact_TRAIN_DEV_endpoint,background,P_vs_U_concordance,ipin_baseline,ipin_tuna_31k,50,0.018708095238095246,-0.03788744047619051,0.0765556309523809
ecoli,no_exact_TRAIN_DEV_endpoint,background,P_vs_U_concordance,ipin_optimized,tuna_retrained,50,0.005146190476190582,-0.03854026190476184,0.04990766666666664
ecoli,no_exact_TRAIN_DEV_endpoint,background,P_vs_U_concordance,ipin_optimized,ipin_tuna_31k,50,-0.0007347619047619602,-0.056596511904761865,0.056680285714285725
ecoli,no_exact_TRAIN_DEV_endpoint,background,P_vs_U_concordance,tuna_retrained,ipin_tuna_31k,50,-0.005880952380952542,-0.05277529761904762,0.04115828571428562
ecoli,no_exact_TRAIN_DEV_endpoint,background,average_precision,ipin_baseline,ipin_optimized,50,-0.004746812510874998,-0.017760619205963005,0.007147461406358521
ecoli,no_exact_TRAIN_DEV_endpoint,background,average_precision,ipin_baseline,tuna_retrained,50,-0.01624346923085332,-0.03480520947627594,-0.00048249146661181173
ecoli,no_exact_TRAIN_DEV_endpoint,background,average_precision,ipin_baseline,ipin_tuna_31k,50,-0.0010746999589847095,-0.03554051561285134,0.031093248748614074
ecoli,no_exact_TRAIN_DEV_endpoint,background,average_precision,ipin_optimized,tuna_retrained,50,-0.011496656719978321,-0.03244463442205855,0.008176975997301985
ecoli,no_exact_TRAIN_DEV_endpoint,background,average_precision,ipin_optimized,ipin_tuna_31k,50,0.0036721125518902886,-0.028851457784130223,0.033362438855408016
ecoli,no_exact_TRAIN_DEV_endpoint,background,average_precision,tuna_retrained,ipin_tuna_31k,50,0.01516876927186861,-0.011495078312780689,0.04411187905633395
ecoli,no_exact_TRAIN_DEV_endpoint,background,reciprocal_rank,ipin_baseline,ipin_optimized,50,-0.019055168047596382,-0.06432868912149552,0.023982436107021672
ecoli,no_exact_TRAIN_DEV_endpoint,background,reciprocal_rank,ipin_baseline,tuna_retrained,50,-0.03660776062706625,-0.07314075945813706,-0.005147074838211843
ecoli,no_exact_TRAIN_DEV_endpoint,background,reciprocal_rank,ipin_baseline,ipin_tuna_31k,50,0.010104610520357299,-0.06920845357706079,0.09156418068345211
ecoli,no_exact_TRAIN_DEV_endpoint,background,reciprocal_rank,ipin_optimized,tuna_retrained,50,-0.017552592579469867,-0.0552249448164599,0.019554810482586296
ecoli,no_exact_TRAIN_DEV_endpoint,background,reciprocal_rank,ipin_optimized,ipin_tuna_31k,50,0.02915977856795368,-0.0392975609166911,0.09683714867925097
ecoli,no_exact_TRAIN_DEV_endpoint,background,reciprocal_rank,tuna_retrained,ipin_tuna_31k,50,0.04671237114742355,-0.030684379311720487,0.1269014167066987
ecoli,no_exact_TRAIN_DEV_endpoint,background,recall_at_10,ipin_baseline,ipin_optimized,50,-0.02233333333333333,-0.055666666666666684,0.008683333333333107
ecoli,no_exact_TRAIN_DEV_endpoint,background,recall_at_10,ipin_baseline,tuna_retrained,50,-0.027857142857142858,-0.07443095238095239,0.020000000000000018
ecoli,no_exact_TRAIN_DEV_endpoint,background,recall_at_10,ipin_baseline,ipin_tuna_31k,50,0.033285714285714266,-0.03276428571428572,0.10128571428571427
ecoli,no_exact_TRAIN_DEV_endpoint,background,recall_at_10,ipin_optimized,tuna_retrained,50,-0.005523809523809528,-0.056523809523809504,0.054670238095238056
ecoli,no_exact_TRAIN_DEV_endpoint,background,recall_at_10,ipin_optimized,ipin_tuna_31k,50,0.055619047619047596,-0.000384523809523823,0.11614642857142851
ecoli,no_exact_TRAIN_DEV_endpoint,background,recall_at_10,tuna_retrained,ipin_tuna_31k,50,0.061142857142857124,-0.012667857142857161,0.1308095238095238
ecoli,no_exact_TRAIN_DEV_endpoint,background,NDCG_at_10,ipin_baseline,ipin_optimized,50,-0.015218531910635866,-0.03921646958957932,0.007436371606820798
ecoli,no_exact_TRAIN_DEV_endpoint,background,NDCG_at_10,ipin_baseline,tuna_retrained,50,-0.028872194550273622,-0.05609474352162385,-0.0031243503681014006
ecoli,no_exact_TRAIN_DEV_endpoint,background,NDCG_at_10,ipin_baseline,ipin_tuna_31k,50,0.012540719471237319,-0.037449683054504086,0.062032799388790784
ecoli,no_exact_TRAIN_DEV_endpoint,background,NDCG_at_10,ipin_optimized,tuna_retrained,50,-0.013653662639637756,-0.045226311256182955,0.01902959923856164
ecoli,no_exact_TRAIN_DEV_endpoint,background,NDCG_at_10,ipin_optimized,ipin_tuna_31k,50,0.027759251381873185,-0.017527130569504057,0.07140846455117957
ecoli,no_exact_TRAIN_DEV_endpoint,background,NDCG_at_10,tuna_retrained,ipin_tuna_31k,50,0.04141291402151094,-0.005081819916860283,0.08993029454464732
ecoli,no_exact_TRAIN_DEV_endpoint,matched,P_vs_U_concordance,ipin_baseline,ipin_optimized,50,0.008710952380952541,-0.019452583333333377,0.03646107142857142
ecoli,no_exact_TRAIN_DEV_endpoint,matched,P_vs_U_concordance,ipin_baseline,tuna_retrained,50,0.005596666666666694,-0.04087333333333332,0.0546651666666666
ecoli,no_exact_TRAIN_DEV_endpoint,matched,P_vs_U_concordance,ipin_baseline,ipin_tuna_31k,50,0.000140000000000029,-0.053388892857142885,0.05765654761904749
ecoli,no_exact_TRAIN_DEV_endpoint,matched,P_vs_U_concordance,ipin_optimized,tuna_retrained,50,-0.003114285714285847,-0.04908665476190463,0.04354109523809525
ecoli,no_exact_TRAIN_DEV_endpoint,matched,P_vs_U_concordance,ipin_optimized,ipin_tuna_31k,50,-0.008570952380952512,-0.06258341666666666,0.049712345238095285
ecoli,no_exact_TRAIN_DEV_endpoint,matched,P_vs_U_concordance,tuna_retrained,ipin_tuna_31k,50,-0.005456666666666665,-0.053816000000000044,0.04364738095238087
ecoli,no_exact_TRAIN_DEV_endpoint,matched,average_precision,ipin_baseline,ipin_optimized,50,-0.0023789516876583927,-0.020903072619277385,0.01643597418435952
ecoli,no_exact_TRAIN_DEV_endpoint,matched,average_precision,ipin_baseline,tuna_retrained,50,-0.02169773972331565,-0.050476559626269374,-0.0007106415991967751
ecoli,no_exact_TRAIN_DEV_endpoint,matched,average_precision,ipin_baseline,ipin_tuna_31k,50,-0.007630151610909644,-0.039083186298048245,0.018626599719231553
ecoli,no_exact_TRAIN_DEV_endpoint,matched,average_precision,ipin_optimized,tuna_retrained,50,-0.01931878803565726,-0.051688487465332104,0.006495897995012741
ecoli,no_exact_TRAIN_DEV_endpoint,matched,average_precision,ipin_optimized,ipin_tuna_31k,50,-0.005251199923251251,-0.039584076380151004,0.02451267100216134
ecoli,no_exact_TRAIN_DEV_endpoint,matched,average_precision,tuna_retrained,ipin_tuna_31k,50,0.014067588112406007,-0.0018166967560238523,0.031338446424633126
ecoli,no_exact_TRAIN_DEV_endpoint,matched,reciprocal_rank,ipin_baseline,ipin_optimized,50,0.002001352458169292,-0.05654691279626439,0.0652021290593983
ecoli,no_exact_TRAIN_DEV_endpoint,matched,reciprocal_rank,ipin_baseline,tuna_retrained,50,-0.037146720616483817,-0.09716103704854474,0.022423695930946327
ecoli,no_exact_TRAIN_DEV_endpoint,matched,reciprocal_rank,ipin_baseline,ipin_tuna_31k,50,0.00857304472562731,-0.047232679457973305,0.061201392047393964
ecoli,no_exact_TRAIN_DEV_endpoint,matched,reciprocal_rank,ipin_optimized,tuna_retrained,50,-0.03914807307465311,-0.11236216520305764,0.025240194714809434
ecoli,no_exact_TRAIN_DEV_endpoint,matched,reciprocal_rank,ipin_optimized,ipin_tuna_31k,50,0.006571692267458018,-0.06585864903053282,0.07105921634674368
ecoli,no_exact_TRAIN_DEV_endpoint,matched,reciprocal_rank,tuna_retrained,ipin_tuna_31k,50,0.04571976534211113,-0.005493686380565923,0.09558357919834776
ecoli,no_exact_TRAIN_DEV_endpoint,matched,recall_at_10,ipin_baseline,ipin_optimized,50,-0.0004761904761904634,-0.04814642857142856,0.04466666666666666
ecoli,no_exact_TRAIN_DEV_endpoint,matched,recall_at_10,ipin_baseline,tuna_retrained,50,-0.03733333333333334,-0.08857380952380953,0.01047738095238093
ecoli,no_exact_TRAIN_DEV_endpoint,matched,recall_at_10,ipin_baseline,ipin_tuna_31k,50,0.01780952380952379,-0.04971785714285712,0.0838130952380952
ecoli,no_exact_TRAIN_DEV_endpoint,matched,recall_at_10,ipin_optimized,tuna_retrained,50,-0.03685714285714288,-0.08885714285714286,0.016003571428571377
ecoli,no_exact_TRAIN_DEV_endpoint,matched,recall_at_10,ipin_optimized,ipin_tuna_31k,50,0.018285714285714252,-0.03986190476190476,0.07719285714285713
ecoli,no_exact_TRAIN_DEV_endpoint,matched,recall_at_10,tuna_retrained,ipin_tuna_31k,50,0.05514285714285713,-0.0005238095238095097,0.113147619047619
ecoli,no_exact_TRAIN_DEV_endpoint,matched,NDCG_at_10,ipin_baseline,ipin_optimized,50,-0.001662304749832727,-0.033433935317385054,0.029864615163628743
ecoli,no_exact_TRAIN_DEV_endpoint,matched,NDCG_at_10,ipin_baseline,tuna_retrained,50,-0.03362783448899428,-0.07163492267027181,-0.0007243374250276577
ecoli,no_exact_TRAIN_DEV_endpoint,matched,NDCG_at_10,ipin_baseline,ipin_tuna_31k,50,0.003950570786954197,-0.043639242402123746,0.04834877556763084
ecoli,no_exact_TRAIN_DEV_endpoint,matched,NDCG_at_10,ipin_optimized,tuna_retrained,50,-0.03196552973916155,-0.07404792526295116,0.0067434520326156
ecoli,no_exact_TRAIN_DEV_endpoint,matched,NDCG_at_10,ipin_optimized,ipin_tuna_31k,50,0.005612875536786924,-0.041235510630250785,0.04929230153431136
ecoli,no_exact_TRAIN_DEV_endpoint,matched,NDCG_at_10,tuna_retrained,ipin_tuna_31k,50,0.037578405275948475,0.0031267965636086995,0.07427772818208944
ecoli,no_exact_TRAIN_DEV_endpoint,all_U,P_vs_U_concordance,ipin_baseline,ipin_optimized,50,0.014076904761904818,-0.014217714285714325,0.04173837499999988
ecoli,no_exact_TRAIN_DEV_endpoint,all_U,P_vs_U_concordance,ipin_baseline,tuna_retrained,50,0.015092857142857019,-0.029313898809523672,0.06165333333333323
ecoli,no_exact_TRAIN_DEV_endpoint,all_U,P_vs_U_concordance,ipin_baseline,ipin_tuna_31k,50,0.009424047619047693,-0.04443402976190472,0.06677004761904767
ecoli,no_exact_TRAIN_DEV_endpoint,all_U,P_vs_U_concordance,ipin_optimized,tuna_retrained,50,0.0010159523809522009,-0.042597761904761756,0.04555617261904759
ecoli,no_exact_TRAIN_DEV_endpoint,all_U,P_vs_U_concordance,ipin_optimized,ipin_tuna_31k,50,-0.004652857142857125,-0.058362928571428635,0.05305680357142855
ecoli,no_exact_TRAIN_DEV_endpoint,all_U,P_vs_U_concordance,tuna_retrained,ipin_tuna_31k,50,-0.005668809523809326,-0.05265344047619042,0.0405344464285715
ecoli,no_exact_TRAIN_DEV_endpoint,all_U,average_precision,ipin_baseline,ipin_optimized,50,-0.0069604647279694,-0.021406955547506754,0.004056878309844957
ecoli,no_exact_TRAIN_DEV_endpoint,all_U,average_precision,ipin_baseline,tuna_retrained,50,-0.02034703928695871,-0.04653016696400273,-0.0028139253325755657
ecoli,no_exact_TRAIN_DEV_endpoint,all_U,average_precision,ipin_baseline,ipin_tuna_31k,50,-0.011210900398071849,-0.04185622392815526,0.013043960847174014
ecoli,no_exact_TRAIN_DEV_endpoint,all_U,average_precision,ipin_optimized,tuna_retrained,50,-0.013386574558989311,-0.04116141840644965,0.005137648876178016
ecoli,no_exact_TRAIN_DEV_endpoint,all_U,average_precision,ipin_optimized,ipin_tuna_31k,50,-0.0042504356701024495,-0.03441183303722278,0.017193122785387798
ecoli,no_exact_TRAIN_DEV_endpoint,all_U,average_precision,tuna_retrained,ipin_tuna_31k,50,0.009136138888886862,-0.0034764606196876447,0.022828981446682037
ecoli,no_exact_TRAIN_DEV_endpoint,all_U,reciprocal_rank,ipin_baseline,ipin_optimized,50,-0.025344292047072156,-0.07234889998484245,0.012086270928130681
ecoli,no_exact_TRAIN_DEV_endpoint,all_U,reciprocal_rank,ipin_baseline,tuna_retrained,50,-0.04730433001591196,-0.1000766125144393,-0.00395064060035019
ecoli,no_exact_TRAIN_DEV_endpoint,all_U,reciprocal_rank,ipin_baseline,ipin_tuna_31k,50,-0.018874699721877025,-0.08223826951063554,0.03580956126592735
ecoli,no_exact_TRAIN_DEV_endpoint,all_U,reciprocal_rank,ipin_optimized,tuna_retrained,50,-0.021960037968839802,-0.06909266690530688,0.013264102561348969
ecoli,no_exact_TRAIN_DEV_endpoint,all_U,reciprocal_rank,ipin_optimized,ipin_tuna_31k,50,0.006469592325195131,-0.043368687385642465,0.04755758771209493
ecoli,no_exact_TRAIN_DEV_endpoint,all_U,reciprocal_rank,tuna_retrained,ipin_tuna_31k,50,0.028429630294034933,-0.007957730295445213,0.06564824305184926
ecoli,no_exact_TRAIN_DEV_endpoint,all_U,recall_at_10,ipin_baseline,ipin_optimized,50,-0.0004761904761904634,-0.03947619047619048,0.03904880952380951
ecoli,no_exact_TRAIN_DEV_endpoint,all_U,recall_at_10,ipin_baseline,tuna_retrained,50,-0.040333333333333325,-0.074,-0.012333333333333332
ecoli,no_exact_TRAIN_DEV_endpoint,all_U,recall_at_10,ipin_baseline,ipin_tuna_31k,50,0.02080952380952382,-0.03233452380952381,0.07329047619047613
ecoli,no_exact_TRAIN_DEV_endpoint,all_U,recall_at_10,ipin_optimized,tuna_retrained,50,-0.03985714285714286,-0.08271428571428571,0.001763095238095222
ecoli,no_exact_TRAIN_DEV_endpoint,all_U,recall_at_10,ipin_optimized,ipin_tuna_31k,50,0.021285714285714283,-0.024523809523809517,0.06734047619047609
ecoli,no_exact_TRAIN_DEV_endpoint,all_U,recall_at_10,tuna_retrained,ipin_tuna_31k,50,0.061142857142857145,0.015475000000000003,0.10666666666666665
ecoli,no_exact_TRAIN_DEV_endpoint,all_U,NDCG_at_10,ipin_baseline,ipin_optimized,50,-0.008303437568615978,-0.03250424197371172,0.014906533988473521
ecoli,no_exact_TRAIN_DEV_endpoint,all_U,NDCG_at_10,ipin_baseline,tuna_retrained,50,-0.035754591022466815,-0.06937348154777638,-0.010363393988849126
ecoli,no_exact_TRAIN_DEV_endpoint,all_U,NDCG_at_10,ipin_baseline,ipin_tuna_31k,50,-0.0019378823183484745,-0.045013848270844446,0.036337965737684656
ecoli,no_exact_TRAIN_DEV_endpoint,all_U,NDCG_at_10,ipin_optimized,tuna_retrained,50,-0.027451153453850838,-0.06323401509168591,0.0003431546427185558
ecoli,no_exact_TRAIN_DEV_endpoint,all_U,NDCG_at_10,ipin_optimized,ipin_tuna_31k,50,0.006365555250267503,-0.031899630412679604,0.03882071240056395
ecoli,no_exact_TRAIN_DEV_endpoint,all_U,NDCG_at_10,tuna_retrained,ipin_tuna_31k,50,0.03381670870411834,0.007441564685824426,0.06158897153712473
mouse,no_exact_any_model_TRAIN_DEV_endpoint,background,P_vs_U_concordance,ipin_baseline,ipin_optimized,47,-0.021507628222211084,-0.05710132803557923,0.01236104064279517
mouse,no_exact_any_model_TRAIN_DEV_endpoint,background,P_vs_U_concordance,ipin_baseline,tuna_retrained,47,-0.030011942256240265,-0.06854020414515707,0.0063757237361294645
mouse,no_exact_any_model_TRAIN_DEV_endpoint,background,P_vs_U_concordance,ipin_baseline,ipin_tuna_31k,47,0.021318272114429715,-0.01563790456572292,0.05798569953223923
mouse,no_exact_any_model_TRAIN_DEV_endpoint,background,P_vs_U_concordance,ipin_optimized,tuna_retrained,47,-0.008504314034029181,-0.04651391015190185,0.029116275296552148
mouse,no_exact_any_model_TRAIN_DEV_endpoint,background,P_vs_U_concordance,ipin_optimized,ipin_tuna_31k,47,0.0428259003366408,-0.0032093201065780757,0.08965216914195831
mouse,no_exact_any_model_TRAIN_DEV_endpoint,background,P_vs_U_concordance,tuna_retrained,ipin_tuna_31k,47,0.05133021437066998,0.008867824873348501,0.09962954812490782
mouse,no_exact_any_model_TRAIN_DEV_endpoint,background,average_precision,ipin_baseline,ipin_optimized,47,-0.02470271163605392,-0.07181619490257185,0.016997912696642005
mouse,no_exact_any_model_TRAIN_DEV_endpoint,background,average_precision,ipin_baseline,tuna_retrained,47,-0.005590374437389606,-0.06835095940963667,0.04857967108788197
mouse,no_exact_any_model_TRAIN_DEV_endpoint,background,average_precision,ipin_baseline,ipin_tuna_31k,47,-0.0018727458638795047,-0.0715542318760726,0.0614108522829034
mouse,no_exact_any_model_TRAIN_DEV_endpoint,background,average_precision,ipin_optimized,tuna_retrained,47,0.019112337198664314,-0.01791385572480136,0.05573610608009224
mouse,no_exact_any_model_TRAIN_DEV_endpoint,background,average_precision,ipin_optimized,ipin_tuna_31k,47,0.022829965772174415,-0.028862811168732197,0.07554942236277346
mouse,no_exact_any_model_TRAIN_DEV_endpoint,background,average_precision,tuna_retrained,ipin_tuna_31k,47,0.003717628573510101,-0.0372709604083355,0.04594288644880066
mouse,no_exact_any_model_TRAIN_DEV_endpoint,background,reciprocal_rank,ipin_baseline,ipin_optimized,47,-0.001053773492971366,-0.07477359344724051,0.07368194665880098
mouse,no_exact_any_model_TRAIN_DEV_endpoint,background,reciprocal_rank,ipin_baseline,tuna_retrained,47,0.015593442056418605,-0.08045323382904249,0.10727823929186243
mouse,no_exact_any_model_TRAIN_DEV_endpoint,background,reciprocal_rank,ipin_baseline,ipin_tuna_31k,47,0.02759877435154151,-0.09111774645525451,0.14034610833446423
mouse,no_exact_any_model_TRAIN_DEV_endpoint,background,reciprocal_rank,ipin_optimized,tuna_retrained,47,0.01664721554938997,-0.040829968166735495,0.07615202500605464
mouse,no_exact_any_model_TRAIN_DEV_endpoint,background,reciprocal_rank,ipin_optimized,ipin_tuna_31k,47,0.028652547844512877,-0.0651044804813731,0.12335968267129772
mouse,no_exact_any_model_TRAIN_DEV_endpoint,background,reciprocal_rank,tuna_retrained,ipin_tuna_31k,47,0.012005332295122906,-0.0751540781716412,0.0986640606012532
mouse,no_exact_any_model_TRAIN_DEV_endpoint,background,recall_at_10,ipin_baseline,ipin_optimized,47,-0.025531914893617058,-0.1217844478216818,0.07041919959473147
mouse,no_exact_any_model_TRAIN_DEV_endpoint,background,recall_at_10,ipin_baseline,tuna_retrained,47,0.09380276933468418,-0.0061301080715973994,0.1944828605200945
mouse,no_exact_any_model_TRAIN_DEV_endpoint,background,recall_at_10,ipin_baseline,ipin_tuna_31k,47,0.08787571766295171,0.009118118878757152,0.1709557581898008
mouse,no_exact_any_model_TRAIN_DEV_endpoint,background,recall_at_10,ipin_optimized,tuna_retrained,47,0.11933468422830124,0.008780817291455578,0.23218591691995943
mouse,no_exact_any_model_TRAIN_DEV_endpoint,background,recall_at_10,ipin_optimized,ipin_tuna_31k,47,0.11340763255656877,0.0021605876393110796,0.22580209388720027
mouse,no_exact_any_model_TRAIN_DEV_endpoint,background,recall_at_10,tuna_retrained,ipin_tuna_31k,47,-0.005927051671732464,-0.10476443768996963,0.09412360688956434
mouse,no_exact_any_model_TRAIN_DEV_endpoint,background,NDCG_at_10,ipin_baseline,ipin_optimized,47,-0.02068450315698378,-0.0775863250949979,0.037214741624126184
mouse,no_exact_any_model_TRAIN_DEV_endpoint,background,NDCG_at_10,ipin_baseline,tuna_retrained,47,0.03531823660946071,-0.043357432238892074,0.10733563150728512
mouse,no_exact_any_model_TRAIN_DEV_endpoint,background,NDCG_at_10,ipin_baseline,ipin_tuna_31k,47,0.031298759526283554,-0.045455465713308635,0.10629101233465472
mouse,no_exact_any_model_TRAIN_DEV_endpoint,background,NDCG_at_10,ipin_optimized,tuna_retrained,47,0.05600273976644449,-0.0030029493253830816,0.11405051078297129
mouse,no_exact_any_model_TRAIN_DEV_endpoint,background,NDCG_at_10,ipin_optimized,ipin_tuna_31k,47,0.051983262683267334,-0.020868260681481187,0.12577773647297874
mouse,no_exact_any_model_TRAIN_DEV_endpoint,background,NDCG_at_10,tuna_retrained,ipin_tuna_31k,47,-0.004019477083177153,-0.061630300332091964,0.05564524691323111
mouse,no_exact_any_model_TRAIN_DEV_endpoint,matched,P_vs_U_concordance,ipin_baseline,ipin_optimized,47,-0.011119913123145198,-0.050840003036387506,0.026042810917956547
mouse,no_exact_any_model_TRAIN_DEV_endpoint,matched,P_vs_U_concordance,ipin_baseline,tuna_retrained,47,-0.0058336972697690115,-0.043117390904219025,0.030215452185854013
mouse,no_exact_any_model_TRAIN_DEV_endpoint,matched,P_vs_U_concordance,ipin_baseline,ipin_tuna_31k,47,0.03442696795969058,-0.002664761761791523,0.07265900154268175
mouse,no_exact_any_model_TRAIN_DEV_endpoint,matched,P_vs_U_concordance,ipin_optimized,tuna_retrained,47,0.005286215853376186,-0.03132134198022957,0.04311916568496472
mouse,no_exact_any_model_TRAIN_DEV_endpoint,matched,P_vs_U_concordance,ipin_optimized,ipin_tuna_31k,47,0.04554688108283578,-0.003758489661117824,0.09688067709449433
mouse,no_exact_any_model_TRAIN_DEV_endpoint,matched,P_vs_U_concordance,tuna_retrained,ipin_tuna_31k,47,0.04026066522945959,-0.0034175453456391806,0.0883677863118815
mouse,no_exact_any_model_TRAIN_DEV_endpoint,matched,average_precision,ipin_baseline,ipin_optimized,47,-0.01661426946860986,-0.05961362912811971,0.019718514586925657
mouse,no_exact_any_model_TRAIN_DEV_endpoint,matched,average_precision,ipin_baseline,tuna_retrained,47,0.02390624657655188,-0.03559745975555312,0.07643510635613428
mouse,no_exact_any_model_TRAIN_DEV_endpoint,matched,average_precision,ipin_baseline,ipin_tuna_31k,47,0.02002043118347996,-0.05202787079575031,0.08782998848847631
mouse,no_exact_any_model_TRAIN_DEV_endpoint,matched,average_precision,ipin_optimized,tuna_retrained,47,0.04052051604516174,-0.0009558657696058311,0.08580180865927543
mouse,no_exact_any_model_TRAIN_DEV_endpoint,matched,average_precision,ipin_optimized,ipin_tuna_31k,47,0.03663470065208982,-0.03109580419211866,0.1037830014529382
mouse,no_exact_any_model_TRAIN_DEV_endpoint,matched,average_precision,tuna_retrained,ipin_tuna_31k,47,-0.003885815393071923,-0.06570187658054619,0.05170592117793162
mouse,no_exact_any_model_TRAIN_DEV_endpoint,matched,reciprocal_rank,ipin_baseline,ipin_optimized,47,-0.028647664647302673,-0.07971492951575912,0.015467715092915906
mouse,no_exact_any_model_TRAIN_DEV_endpoint,matched,reciprocal_rank,ipin_baseline,tuna_retrained,47,0.049392230639637186,-0.035051139246264476,0.1372354528501222
mouse,no_exact_any_model_TRAIN_DEV_endpoint,matched,reciprocal_rank,ipin_baseline,ipin_tuna_31k,47,0.06947353523272995,-0.040039700317074725,0.18098107368303168
mouse,no_exact_any_model_TRAIN_DEV_endpoint,matched,reciprocal_rank,ipin_optimized,tuna_retrained,47,0.07803989528693986,0.01099600940434339,0.15639105602054842
mouse,no_exact_any_model_TRAIN_DEV_endpoint,matched,reciprocal_rank,ipin_optimized,ipin_tuna_31k,47,0.09812119988003262,-0.007690302248149954,0.20689547218509927
mouse,no_exact_any_model_TRAIN_DEV_endpoint,matched,reciprocal_rank,tuna_retrained,ipin_tuna_31k,47,0.020081304593092764,-0.09547634449564767,0.133795726599037
mouse,no_exact_any_model_TRAIN_DEV_endpoint,matched,recall_at_10,ipin_baseline,ipin_optimized,47,0.026747720364741684,-0.05319148936170204,0.10866641337386015
mouse,no_exact_any_model_TRAIN_DEV_endpoint,matched,recall_at_10,ipin_baseline,tuna_retrained,47,0.12814927389395478,0.04180977710233035,0.22318600135089486
mouse,no_exact_any_model_TRAIN_DEV_endpoint,matched,recall_at_10,ipin_baseline,ipin_tuna_31k,47,0.050709219858156046,-0.04463019250253292,0.14696175278622087
