species,subset,candidate_set,model,targets,P,U,panel_size,P_vs_U_concordance,average_precision,first_positive_rank_min,first_positive_rank_max,first_positive_rank_expected,reciprocal_rank,recovered_P_at_5,recall_at_5,known_positive_precision_at_5,EF_at_5,NDCG_at_5,target_success_at_5,recovered_P_at_10,recall_at_10,known_positive_precision_at_10,EF_at_10,NDCG_at_10,target_success_at_10,recovered_P_at_20,recall_at_20,known_positive_precision_at_20,EF_at_20,NDCG_at_20,target_success_at_20,total_P,total_U
mouse,no_exact_TRAIN_DEV_endpoint,background,ipin_optimized,47,3.5531914893617023,98.51063829787235,102.06382978723404,0.7307745385803001,0.185755767388632,13.808510638297872,13.808510638297872,13.808510638297872,0.25805085788088455,0.5106382978723404,0.19093211752786218,0.10212765957446808,3.8725531914893616,0.16566066490752668,0.3829787234042553,0.7872340425531915,0.2785714285714285,0.07872340425531917,2.8243110435663628,0.19526793886401028,0.5319148936170213,1.4042553191489362,0.48454913880445794,0.0702127659574468,2.4575253292806485,0.2655933078138088,0.7659574468085106,167,4630
mouse,no_exact_TRAIN_DEV_endpoint,background,ipin_tuna_31k,47,3.5531914893617023,98.51063829787235,102.06382978723404,0.772530093829862,0.208112492790271,10.46808510638298,10.46808510638298,10.46808510638298,0.2862026662705102,0.5319148936170213,0.18004052684903749,0.10638297872340427,3.6643768996960486,0.16332893449020114,0.425531914893617,1.127659574468085,0.3919790611279973,0.11276595744680849,3.9872019587977032,0.24699662347608417,0.5957446808510638,1.7872340425531914,0.6178149273893954,0.08936170212765956,3.1374712934819327,0.3253575486473129,0.8723404255319149,167,4630
mouse,no_exact_TRAIN_DEV_endpoint,background,tuna_retrained,47,3.5531914893617023,98.51063829787235,102.06382978723404,0.7219466620497536,0.20480073039176394,14.446808510638299,14.446808510638299,14.446808510638299,0.2746984773039179,0.6170212765957447,0.22203647416413372,0.12340425531914895,4.4971732522796355,0.18074451886557005,0.425531914893617,1.1063829787234043,0.39790611279972976,0.11063829787234043,4.031209050996285,0.25127067863045477,0.7021276595744681,1.5106382978723405,0.5167004390408646,0.07553191489361702,2.6206577169875045,0.2946167339031729,0.8085106382978723,167,4630
mouse,no_exact_TRAIN_DEV_endpoint,matched,ipin_baseline,47,3.5531914893617023,99.0,102.55319148936171,0.723818400913747,0.17783068471109334,13.680851063829786,13.680851063829786,13.680851063829786,0.22662886144191685,0.40425531914893614,0.14812563323201622,0.08085106382978724,3.0145694022289766,0.1367180522612614,0.2978723404255319,0.7021276595744681,0.24007092198581556,0.07021276595744683,2.4380851063829785,0.17385447474016422,0.48936170212765956,1.3404255319148937,0.4835866261398176,0.06702127659574468,2.4548657548125634,0.2535854903274479,0.7446808510638298,167,4653
mouse,no_exact_TRAIN_DEV_endpoint,matched,ipin_optimized,47,3.5531914893617023,99.0,102.55319148936171,0.7131667062845245,0.16143231532465394,15.319148936170214,15.319148936170214,15.319148936170214,0.1980237960393412,0.425531914893617,0.16180344478216818,0.0851063829787234,3.2924417426545087,0.12716520197912418,0.3404255319148936,0.7446808510638298,0.26681864235055724,0.074468085106383,2.721838905775076,0.1692389701566368,0.46808510638297873,1.297872340425532,0.4306484295845998,0.06489361702127659,2.202368287740628,0.2266175635769009,0.7021276595744681,167,4653
mouse,no_exact_TRAIN_DEV_endpoint,matched,ipin_tuna_31k,47,3.5531914893617023,99.0,102.55319148936171,0.7578258225198591,0.19798154118025316,11.404255319148936,11.404255319148936,11.404255319148936,0.29608398421337107,0.425531914893617,0.16155015197568387,0.08510638297872343,3.279017223910841,0.15756811226466427,0.3617021276595745,0.9148936170212766,0.2907801418439716,0.09148936170212765,2.968444782168186,0.2152009438835577,0.5319148936170213,1.5319148936170213,0.5230834177642688,0.07659574468085105,2.6656053698074973,0.29113699007767724,0.8085106382978723,167,4653
mouse,no_exact_TRAIN_DEV_endpoint,matched,tuna_retrained,47,3.5531914893617023,99.0,102.55319148936171,0.7171474931629811,0.20138166132960664,14.702127659574469,14.702127659574469,14.702127659574469,0.2755631477851327,0.5106382978723404,0.20091185410334347,0.1021276595744681,4.087051671732522,0.17271581986709827,0.3829787234042553,0.9361702127659575,0.3682201958797703,0.09361702127659575,3.7367679837892602,0.23708203527257155,0.6170212765957447,1.4680851063829787,0.49719689294157376,0.07340425531914894,2.5319098277608916,0.28637177541040626,0.7659574468085106,167,4653
mouse,no_exact_any_model_TRAIN_DEV_endpoint,all_U,ipin_baseline,47,3.5531914893617023,196.25531914893617,199.80851063829786,0.7373375138468249,0.13562325003476614,24.425531914893618,24.425531914893618,24.425531914893618,0.1769115054027158,0.2553191489361702,0.09812563323201622,0.05106382978723405,3.898814589665654,0.10081332771332699,0.2127659574468085,0.46808510638297873,0.1648429584599797,0.04680851063829788,3.271408308004053,0.12808458446563828,0.3404255319148936,0.7659574468085106,0.2785207700101317,0.03829787234042553,2.766086626139818,0.16572523679184956,0.48936170212765956,167,9224
mouse,no_exact_any_model_TRAIN_DEV_endpoint,all_U,ipin_optimized,47,3.5531914893617023,196.25531914893617,199.80851063829786,0.7211790685925022,0.11201282582785889,28.085106382978722,28.085106382978722,28.085106382978722,0.1521050783210239,0.23404255319148937,0.07456940222897669,0.04680851063829788,2.985592705167173,0.07506156802562652,0.1702127659574468,0.48936170212765956,0.185612968591692,0.048936170212765966,3.693627152988855,0.1171012369953713,0.3617021276595745,0.8085106382978723,0.2847517730496454,0.04042553191489363,2.8332953394123606,0.1521347963327691,0.5319148936170213,167,9224
mouse,no_exact_any_model_TRAIN_DEV_endpoint,all_U,ipin_tuna_31k,47,3.5531914893617023,196.25531914893617,199.80851063829786,0.7653044578843152,0.12209337625075968,20.70212765957447,20.70212765957447,20.70212765957447,0.19610834905116611,0.2765957446808511,0.11048632218844985,0.05531914893617022,4.386352583586627,0.09726516039690951,0.2765957446808511,0.44680851063829785,0.15977710233029382,0.044680851063829796,3.1805876393110437,0.11807435095266611,0.3404255319148936,1.0425531914893618,0.3482776089159068,0.05212765957446808,3.4669376899696056,0.18281758354722014,0.5957446808510638,167,9224
mouse,no_exact_any_model_TRAIN_DEV_endpoint,all_U,tuna_retrained,47,3.5531914893617023,196.25531914893617,199.80851063829786,0.7195150750087896,0.1342192188363497,28.02127659574468,28.02127659574468,28.02127659574468,0.19411686106054546,0.2553191489361702,0.0991388044579534,0.05106382978723405,3.9519047619047623,0.09635139620487597,0.23404255319148937,0.5957446808510638,0.20607902735562308,0.0595744680851064,4.105096251266464,0.14272769564549412,0.40425531914893614,1.0425531914893618,0.39983113812901044,0.05212765957446809,3.9624181019925704,0.20422368282769662,0.6595744680851063,167,9224
mouse,no_exact_any_model_TRAIN_DEV_endpoint,background,ipin_baseline,47,3.5531914893617023,97.85106382978724,101.40425531914893,0.7514354927682242,0.21051463601770687,11.76595744680851,11.76595744680851,11.76595744680851,0.259111795210807,0.5531914893617021,0.19853090172239107,0.11063829787234043,3.9985410334346505,0.17764149680210056,0.3617021276595745,0.8723404255319149,0.30410334346504564,0.08723404255319148,3.0684194528875386,0.21595244202099403,0.5319148936170213,1.5319148936170213,0.538483620398514,0.07659574468085105,2.7147686592367446,0.296514699901461,0.8085106382978723,167,4599
mouse,no_exact_any_model_TRAIN_DEV_endpoint,background,ipin_optimized,47,3.5531914893617023,97.85106382978724,101.40425531914893,0.729927864546013,0.1858119243816529,13.787234042553191,13.787234042553191,13.787234042553191,0.25805802171783565,0.5106382978723404,0.19093211752786218,0.10212765957446808,3.8386220871327255,0.16566066490752668,0.3829787234042553,0.7872340425531915,0.2785714285714285,0.07872340425531917,2.8001215805471134,0.19526793886401028,0.5319148936170213,1.4042553191489362,0.48454913880445794,0.0702127659574468,2.43758865248227,0.2655933078138088,0.7659574468085106,167,4599
mouse,no_exact_any_model_TRAIN_DEV_endpoint,background,ipin_tuna_31k,47,3.5531914893617023,97.85106382978724,101.40425531914893,0.7727537648826537,0.20864189015382736,10.361702127659575,10.361702127659575,10.361702127659575,0.2867105695623486,0.5319148936170213,0.18004052684903749,0.10638297872340427,3.6407092198581563,0.16332893449020114,0.425531914893617,1.127659574468085,0.3919790611279973,0.11276595744680849,3.955383316447147,0.24725120154727762,0.5957446808510638,1.7872340425531914,0.6178149273893954,0.08936170212765956,3.114958628841608,0.32583522127656667,0.8723404255319149,167,4599
mouse,no_exact_any_model_TRAIN_DEV_endpoint,background,tuna_retrained,47,3.5531914893617023,97.85106382978724,101.40425531914893,0.7214235505119837,0.20492426158031732,14.404255319148936,14.404255319148936,14.404255319148936,0.2747052372672256,0.6170212765957447,0.22203647416413372,0.12340425531914895,4.475096251266464,0.18074451886557005,0.425531914893617,1.1063829787234043,0.39790611279972976,0.11063829787234043,4.00643701452212,0.25127067863045477,0.7021276595744681,1.5106382978723405,0.5167004390408646,0.07553191489361702,2.601344140493077,0.2946167339031729,0.8085106382978723,167,4599
mouse,no_exact_any_model_TRAIN_DEV_endpoint,matched,ipin_baseline,47,3.5531914893617023,98.40425531914893,101.95744680851064,0.7233432186281459,0.17810679098292526,13.659574468085106,13.659574468085106,13.659574468085106,0.22671751392418635,0.40425531914893614,0.14812563323201622,0.08085106382978724,2.9937183383991894,0.1367180522612614,0.2978723404255319,0.7021276595744681,0.24007092198581556,0.07021276595744683,2.416590678824721,0.17385447474016422,0.48936170212765956,1.3404255319148937,0.4835866261398176,0.06702127659574468,2.4336372847011147,0.25381286854413426,0.7446808510638298,167,4625
mouse,no_exact_any_model_TRAIN_DEV_endpoint,matched,ipin_optimized,47,3.5531914893617023,98.40425531914893,101.95744680851064,0.7122233055050009,0.1614925215143154,15.297872340425531,15.297872340425531,15.297872340425531,0.19806984927688376,0.425531914893617,0.16180344478216818,0.0851063829787234,3.2668693009118543,0.12716520197912418,0.3404255319148936,0.7446808510638298,0.26681864235055724,0.074468085106383,2.7026494427558254,0.1692389701566368,0.46808510638297873,1.297872340425532,0.4306484295845998,0.06489361702127659,2.1883814589665658,0.2266175635769009,0.7021276595744681,167,4625
mouse,no_exact_any_model_TRAIN_DEV_endpoint,matched,ipin_tuna_31k,47,3.5531914893617023,98.40425531914893,101.95744680851064,0.7577701865878367,0.19812722216640524,11.340425531914894,11.340425531914894,11.340425531914894,0.29619104915691635,0.425531914893617,0.16155015197568387,0.08510638297872343,3.2476697061803446,0.15756811226466427,0.3617021276595745,0.9148936170212766,0.2907801418439716,0.09148936170212765,2.9450506585612968,0.2152009438835577,0.5319148936170213,1.5319148936170213,0.5230834177642688,0.07659574468085105,2.6456003039513685,0.29113699007767724,0.8085106382978723,167,4625
mouse,no_exact_any_model_TRAIN_DEV_endpoint,matched,tuna_retrained,47,3.5531914893617023,98.40425531914893,101.95744680851064,0.7175095213583769,0.2020130375594771,14.617021276595745,14.617021276595745,14.617021276595745,0.2761097445638236,0.5106382978723404,0.20091185410334347,0.1021276595744681,4.064214792299898,0.17271581986709827,0.3829787234042553,0.9361702127659575,0.3682201958797703,0.09361702127659575,3.7071732522796355,0.23746221519911628,0.6170212765957447,1.4680851063829787,0.49719689294157376,0.07340425531914894,2.5111600810536983,0.2869035373197754,0.7659574468085106,167,4625
worm,all,all_U,ipin_baseline,50,4.38,200.0,204.38,0.5838588888888889,0.10308227505014755,34.82,34.82,34.82,0.21887366888690135,0.42,0.07722222222222222,0.08400000000000002,3.1728888888888895,0.10199183424197805,0.28,0.68,0.13755555555555557,0.068,2.819111111111111,0.11791017938374049,0.44,1.1,0.23633333333333334,0.05500000000000001,2.4183333333333334,0.15653490033432527,0.52,219,10000
worm,all,all_U,ipin_optimized,50,4.38,200.0,204.38,0.6138877777777778,0.10473233115709123,31.3,31.3,31.3,0.2347566245492148,0.46,0.08633333333333333,0.09200000000000001,3.5453333333333337,0.11361236415288171,0.32,0.68,0.12855555555555556,0.068,2.6391111111111116,0.1181415139944631,0.42,1.0,0.20255555555555557,0.05,2.075555555555556,0.14771129483780338,0.56,219,10000
worm,all,all_U,ipin_tuna_31k,50,4.38,200.0,204.38,0.628105,0.09322055022128412,28.12,28.12,28.12,0.18104967311850853,0.3,0.07122222222222221,0.06,2.9088888888888893,0.0787739365594971,0.26,0.58,0.14288888888888887,0.05800000000000001,2.915777777777778,0.10565124829364832,0.46,0.94,0.2192222222222222,0.047,2.2392222222222227,0.13582941579966185,0.6,219,10000
worm,all,all_U,tuna_retrained,50,4.38,200.0,204.38,0.6096038888888888,0.08485765028637379,33.5,33.5,33.5,0.18261872238262225,0.38,0.07366666666666666,0.07600000000000001,3.0226666666666673,0.08492757937028361,0.28,0.6,0.11766666666666666,0.06,2.413333333333333,0.09384942830448267,0.4,0.86,0.17866666666666667,0.04300000000000001,1.8296666666666663,0.11774933566119185,0.46,219,10000
worm,all,background,ipin_baseline,50,4.38,100.0,104.38,0.6045577777777779,0.17297044325158725,16.56,16.56,16.56,0.32215638196344715,0.74,0.15955555555555556,0.14800000000000002,3.3391111111111114,0.18121525499663435,0.48,1.14,0.2421111111111111,0.114,2.535111111111111,0.20132361306407298,0.54,1.6,0.33166666666666667,0.07999999999999999,1.7383333333333335,0.238209300278856,0.7,219,5000
worm,all,background,ipin_optimized,50,4.38,100.0,104.38,0.6321622222222223,0.1603527010876116,15.14,15.14,15.14,0.2877951109795593,0.7,0.12955555555555556,0.14,2.731111111111111,0.16067151163185142,0.46,1.04,0.21455555555555555,0.10399999999999998,2.2495555555555558,0.1759285946036718,0.58,1.62,0.3471111111111111,0.081,1.8165555555555557,0.2277326748343465,0.7,219,5000
worm,all,background,ipin_tuna_31k,50,4.38,100.0,104.38,0.6598344444444446,0.1867064183441807,13.06,13.06,13.06,0.3415929337248597,0.66,0.15955555555555553,0.132,3.3231111111111113,0.18415344294350006,0.48,1.08,0.25722222222222224,0.10800000000000001,2.6802222222222225,0.21181012436136404,0.58,1.64,0.37888888888888883,0.08199999999999999,1.9764444444444444,0.2606907810510177,0.76,219,5000
worm,all,background,tuna_retrained,50,4.38,100.0,104.38,0.6209266666666666,0.14507939299671668,16.86,16.86,16.86,0.25226128254409325,0.54,0.10700000000000001,0.10800000000000001,2.248,0.12818495026797455,0.38,0.9,0.18866666666666668,0.09000000000000002,1.9766666666666668,0.15085151592904697,0.46,1.6,0.33299999999999996,0.08,1.745,0.20873764207422973,0.7,219,5000
worm,all,matched,ipin_baseline,50,4.38,100.0,104.38,0.56316,0.14235244402392053,19.26,19.26,19.26,0.27386178714569626,0.62,0.1268888888888889,0.124,2.6617777777777776,0.144220718239677,0.42,0.9,0.20233333333333334,0.09,2.1133333333333333,0.16175674237851267,0.52,1.4,0.2996666666666667,0.06999999999999999,1.5683333333333331,0.20260964097388445,0.68,219,5000
worm,all,matched,ipin_optimized,50,4.38,100.0,104.38,0.5956133333333334,0.15406928120517022,17.16,17.16,17.16,0.3112893312972836,0.62,0.11655555555555555,0.124,2.455111111111111,0.15550162581870677,0.4,0.9,0.18955555555555556,0.09,1.9855555555555555,0.16752863240753796,0.56,1.42,0.3058888888888889,0.071,1.6004444444444446,0.2129519703121015,0.68,219,5000
worm,all,matched,ipin_tuna_31k,50,4.38,100.0,104.38,0.5963755555555555,0.13392908884514146,16.06,16.06,16.06,0.243768513128547,0.48,0.11888888888888888,0.09600000000000002,2.473777777777778,0.12325268454026554,0.42,0.74,0.1788888888888889,0.074,1.8628888888888888,0.14067277060281713,0.54,1.38,0.3128888888888889,0.069,1.6334444444444447,0.19456602277582594,0.7,219,5000
worm,all,matched,tuna_retrained,50,4.38,100.0,104.38,0.598281111111111,0.1320290864353213,17.64,17.64,17.64,0.251464892757243,0.54,0.11199999999999999,0.10800000000000001,2.3480000000000003,0.12595293898762847,0.4,0.78,0.16433333333333333,0.07800000000000001,1.7213333333333332,0.13481052541643423,0.48,1.54,0.33922222222222226,0.077,1.7731111111111113,0.20295228139326685,0.7,219,5000
worm,no_exact_TRAIN_DEV_endpoint,all_U,ipin_baseline,50,4.38,200.0,204.38,0.5838588888888889,0.10308227505014755,34.82,34.82,34.82,0.21887366888690135,0.42,0.07722222222222222,0.08400000000000002,3.1728888888888895,0.10199183424197805,0.28,0.68,0.13755555555555557,0.068,2.819111111111111,0.11791017938374049,0.44,1.1,0.23633333333333334,0.05500000000000001,2.4183333333333334,0.15653490033432527,0.52,219,10000
worm,no_exact_TRAIN_DEV_endpoint,all_U,ipin_optimized,50,4.38,200.0,204.38,0.6138877777777778,0.10473233115709123,31.3,31.3,31.3,0.2347566245492148,0.46,0.08633333333333333,0.09200000000000001,3.5453333333333337,0.11361236415288171,0.32,0.68,0.12855555555555556,0.068,2.6391111111111116,0.1181415139944631,0.42,1.0,0.20255555555555557,0.05,2.075555555555556,0.14771129483780338,0.56,219,10000
worm,no_exact_TRAIN_DEV_endpoint,all_U,ipin_tuna_31k,50,4.38,200.0,204.38,0.628105,0.09322055022128412,28.12,28.12,28.12,0.18104967311850853,0.3,0.07122222222222221,0.06,2.9088888888888893,0.0787739365594971,0.26,0.58,0.14288888888888887,0.05800000000000001,2.915777777777778,0.10565124829364832,0.46,0.94,0.2192222222222222,0.047,2.2392222222222227,0.13582941579966185,0.6,219,10000
worm,no_exact_TRAIN_DEV_endpoint,all_U,tuna_retrained,50,4.38,200.0,204.38,0.6096038888888888,0.08485765028637379,33.5,33.5,33.5,0.18261872238262225,0.38,0.07366666666666666,0.07600000000000001,3.0226666666666673,0.08492757937028361,0.28,0.6,0.11766666666666666,0.06,2.413333333333333,0.09384942830448267,0.4,0.86,0.17866666666666667,0.04300000000000001,1.8296666666666663,0.11774933566119185,0.46,219,10000
worm,no_exact_TRAIN_DEV_endpoint,background,ipin_baseline,50,4.38,100.0,104.38,0.6045577777777779,0.17297044325158725,16.56,16.56,16.56,0.32215638196344715,0.74,0.15955555555555556,0.14800000000000002,3.3391111111111114,0.18121525499663435,0.48,1.14,0.2421111111111111,0.114,2.535111111111111,0.20132361306407298,0.54,1.6,0.33166666666666667,0.07999999999999999,1.7383333333333335,0.238209300278856,0.7,219,5000
worm,no_exact_TRAIN_DEV_endpoint,background,ipin_optimized,50,4.38,100.0,104.38,0.6321622222222223,0.1603527010876116,15.14,15.14,15.14,0.2877951109795593,0.7,0.12955555555555556,0.14,2.731111111111111,0.16067151163185142,0.46,1.04,0.21455555555555555,0.10399999999999998,2.2495555555555558,0.1759285946036718,0.58,1.62,0.3471111111111111,0.081,1.8165555555555557,0.2277326748343465,0.7,219,5000
worm,no_exact_TRAIN_DEV_endpoint,background,ipin_tuna_31k,50,4.38,100.0,104.38,0.6598344444444446,0.1867064183441807,13.06,13.06,13.06,0.3415929337248597,0.66,0.15955555555555553,0.132,3.3231111111111113,0.18415344294350006,0.48,1.08,0.25722222222222224,0.10800000000000001,2.6802222222222225,0.21181012436136404,0.58,1.64,0.37888888888888883,0.08199999999999999,1.9764444444444444,0.2606907810510177,0.76,219,5000
worm,no_exact_TRAIN_DEV_endpoint,background,tuna_retrained,50,4.38,100.0,104.38,0.6209266666666666,0.14507939299671668,16.86,16.86,16.86,0.25226128254409325,0.54,0.10700000000000001,0.10800000000000001,2.248,0.12818495026797455,0.38,0.9,0.18866666666666668,0.09000000000000002,1.9766666666666668,0.15085151592904697,0.46,1.6,0.33299999999999996,0.08,1.745,0.20873764207422973,0.7,219,5000
worm,no_exact_TRAIN_DEV_endpoint,matched,ipin_baseline,50,4.38,100.0,104.38,0.56316,0.14235244402392053,19.26,19.26,19.26,0.27386178714569626,0.62,0.1268888888888889,0.124,2.6617777777777776,0.144220718239677,0.42,0.9,0.20233333333333334,0.09,2.1133333333333333,0.16175674237851267,0.52,1.4,0.2996666666666667,0.06999999999999999,1.5683333333333331,0.20260964097388445,0.68,219,5000
worm,no_exact_TRAIN_DEV_endpoint,matched,ipin_optimized,50,4.38,100.0,104.38,0.5956133333333334,0.15406928120517022,17.16,17.16,17.16,0.3112893312972836,0.62,0.11655555555555555,0.124,2.455111111111111,0.15550162581870677,0.4,0.9,0.18955555555555556,0.09,1.9855555555555555,0.16752863240753796,0.56,1.42,0.3058888888888889,0.071,1.6004444444444446,0.2129519703121015,0.68,219,5000
worm,no_exact_TRAIN_DEV_endpoint,matched,ipin_tuna_31k,50,4.38,100.0,104.38,0.5963755555555555,0.13392908884514146,16.06,16.06,16.06,0.243768513128547,0.48,0.11888888888888888,0.09600000000000002,2.473777777777778,0.12325268454026554,0.42,0.74,0.1788888888888889,0.074,1.8628888888888888,0.14067277060281713,0.54,1.38,0.3128888888888889,0.069,1.6334444444444447,0.19456602277582594,0.7,219,5000
worm,no_exact_TRAIN_DEV_endpoint,matched,tuna_retrained,50,4.38,100.0,104.38,0.598281111111111,0.1320290864353213,17.64,17.64,17.64,0.251464892757243,0.54,0.11199999999999999,0.10800000000000001,2.3480000000000003,0.12595293898762847,0.4,0.78,0.16433333333333333,0.07800000000000001,1.7213333333333332,0.13481052541643423,0.48,1.54,0.33922222222222226,0.077,1.7731111111111113,0.20295228139326685,0.7,219,5000
worm,no_exact_any_model_TRAIN_DEV_endpoint,all_U,ipin_baseline,50,4.38,200.0,204.38,0.5838588888888889,0.10308227505014755,34.82,34.82,34.82,0.21887366888690135,0.42,0.07722222222222222,0.08400000000000002,3.1728888888888895,0.10199183424197805,0.28,0.68,0.13755555555555557,0.068,2.819111111111111,0.11791017938374049,0.44,1.1,0.23633333333333334,0.05500000000000001,2.4183333333333334,0.15653490033432527,0.52,219,10000
worm,no_exact_any_model_TRAIN_DEV_endpoint,all_U,ipin_optimized,50,4.38,200.0,204.38,0.6138877777777778,0.10473233115709123,31.3,31.3,31.3,0.2347566245492148,0.46,0.08633333333333333,0.09200000000000001,3.5453333333333337,0.11361236415288171,0.32,0.68,0.12855555555555556,0.068,2.6391111111111116,0.1181415139944631,0.42,1.0,0.20255555555555557,0.05,2.075555555555556,0.14771129483780338,0.56,219,10000
worm,no_exact_any_model_TRAIN_DEV_endpoint,all_U,ipin_tuna_31k,50,4.38,200.0,204.38,0.628105,0.09322055022128412,28.12,28.12,28.12,0.18104967311850853,0.3,0.07122222222222221,0.06,2.9088888888888893,0.0787739365594971,0.26,0.58,0.14288888888888887,0.05800000000000001,2.915777777777778,0.10565124829364832,0.46,0.94,0.2192222222222222,0.047,2.2392222222222227,0.13582941579966185,0.6,219,10000
worm,no_exact_any_model_TRAIN_DEV_endpoint,all_U,tuna_retrained,50,4.38,200.0,204.38,0.6096038888888888,0.08485765028637379,33.5,33.5,33.5,0.18261872238262225,0.38,0.07366666666666666,0.07600000000000001,3.0226666666666673,0.08492757937028361,0.28,0.6,0.11766666666666666,0.06,2.413333333333333,0.09384942830448267,0.4,0.86,0.17866666666666667,0.04300000000000001,1.8296666666666663,0.11774933566119185,0.46,219,10000
worm,no_exact_any_model_TRAIN_DEV_endpoint,background,ipin_baseline,50,4.38,100.0,104.38,0.6045577777777779,0.17297044325158725,16.56,16.56,16.56,0.32215638196344715,0.74,0.15955555555555556,0.14800000000000002,3.3391111111111114,0.18121525499663435,0.48,1.14,0.2421111111111111,0.114,2.535111111111111,0.20132361306407298,0.54,1.6,0.33166666666666667,0.07999999999999999,1.7383333333333335,0.238209300278856,0.7,219,5000
worm,no_exact_any_model_TRAIN_DEV_endpoint,background,ipin_optimized,50,4.38,100.0,104.38,0.6321622222222223,0.1603527010876116,15.14,15.14,15.14,0.2877951109795593,0.7,0.12955555555555556,0.14,2.731111111111111,0.16067151163185142,0.46,1.04,0.21455555555555555,0.10399999999999998,2.2495555555555558,0.1759285946036718,0.58,1.62,0.3471111111111111,0.081,1.8165555555555557,0.2277326748343465,0.7,219,5000
worm,no_exact_any_model_TRAIN_DEV_endpoint,background,ipin_tuna_31k,50,4.38,100.0,104.38,0.6598344444444446,0.1867064183441807,13.06,13.06,13.06,0.3415929337248597,0.66,0.15955555555555553,0.132,3.3231111111111113,0.18415344294350006,0.48,1.08,0.25722222222222224,0.10800000000000001,2.6802222222222225,0.21181012436136404,0.58,1.64,0.37888888888888883,0.08199999999999999,1.9764444444444444,0.2606907810510177,0.76,219,5000
worm,no_exact_any_model_TRAIN_DEV_endpoint,background,tuna_retrained,50,4.38,100.0,104.38,0.6209266666666666,0.14507939299671668,16.86,16.86,16.86,0.25226128254409325,0.54,0.10700000000000001,0.10800000000000001,2.248,0.12818495026797455,0.38,0.9,0.18866666666666668,0.09000000000000002,1.9766666666666668,0.15085151592904697,0.46,1.6,0.33299999999999996,0.08,1.745,0.20873764207422973,0.7,219,5000
worm,no_exact_any_model_TRAIN_DEV_endpoint,matched,ipin_baseline,50,4.38,100.0,104.38,0.56316,0.14235244402392053,19.26,19.26,19.26,0.27386178714569626,0.62,0.1268888888888889,0.124,2.6617777777777776,0.144220718239677,0.42,0.9,0.20233333333333334,0.09,2.1133333333333333,0.16175674237851267,0.52,1.4,0.2996666666666667,0.06999999999999999,1.5683333333333331,0.20260964097388445,0.68,219,5000
worm,no_exact_any_model_TRAIN_DEV_endpoint,matched,ipin_optimized,50,4.38,100.0,104.38,0.5956133333333334,0.15406928120517022,17.16,17.16,17.16,0.3112893312972836,0.62,0.11655555555555555,0.124,2.455111111111111,0.15550162581870677,0.4,0.9,0.18955555555555556,0.09,1.9855555555555555,0.16752863240753796,0.56,1.42,0.3058888888888889,0.071,1.6004444444444446,0.2129519703121015,0.68,219,5000
worm,no_exact_any_model_TRAIN_DEV_endpoint,matched,ipin_tuna_31k,50,4.38,100.0,104.38,0.5963755555555555,0.13392908884514146,16.06,16.06,16.06,0.243768513128547,0.48,0.11888888888888888,0.09600000000000002,2.473777777777778,0.12325268454026554,0.42,0.74,0.1788888888888889,0.074,1.8628888888888888,0.14067277060281713,0.54,1.38,0.3128888888888889,0.069,1.6334444444444447,0.19456602277582594,0.7,219,5000
worm,no_exact_any_model_TRAIN_DEV_endpoint,matched,tuna_retrained,50,4.38,100.0,104.38,0.598281111111111,0.1320290864353213,17.64,17.64,17.64,0.251464892757243,0.54,0.11199999999999999,0.10800000000000001,2.3480000000000003,0.12595293898762847,0.4,0.78,0.16433333333333333,0.07800000000000001,1.7213333333333332,0.13481052541643423,0.48,1.54,0.33922222222222226,0.077,1.7731111111111113,0.20295228139326685,0.7,219,5000
yeast,all,all_U,ipin_baseline,50,4.54,200.0,204.54,0.5884446428571429,0.06604737432431507,36.22,36.22,36.22,0.11688556494029381,0.14,0.033079365079365076,0.027999999999999997,1.351174603174603,0.03692052388037718,0.12,0.44,0.10034920634920635,0.044000000000000004,2.050984126984127,0.06494466152975248,0.32,0.8,0.16028571428571428,0.04,1.6428571428571428,0.09082248085261681,0.42,227,10000
yeast,all,all_U,ipin_optimized,50,4.54,200.0,204.54,0.629874761904762,0.08786705420646185,30.68,30.68,30.68,0.2037805548451836,0.36,0.07222222222222223,0.07200000000000001,2.960888888888889,0.09029604699658385,0.26,0.54,0.1177142857142857,0.054000000000000006,2.4082857142857144,0.0950644935494483,0.36,0.88,0.1871746031746032,0.044,1.9157460317460318,0.12281108042405477,0.56,227,10000
yeast,all,all_U,ipin_tuna_31k,50,4.54,200.0,204.54,0.63583,0.09339353982593095,32.54,32.54,32.54,0.20057271161236132,0.3,0.0757936507936508,0.06,3.091746031746032,0.08164318993529995,0.28,0.62,0.1273968253968254,0.062,2.6099365079365078,0.10473605819457701,0.42,0.98,0.21874603174603177,0.048999999999999995,2.2364603174603177,0.13876547487246163,0.58,227,10000
yeast,all,all_U,tuna_retrained,50,4.54,200.0,204.54,0.6174471825396826,0.07334759308279201,37.32,37.32,37.32,0.131311388434878,0.2,0.03333333333333333,0.04000000000000001,1.3733333333333335,0.044497227957437414,0.18,0.46,0.0966031746031746,0.046000000000000006,1.978063492063492,0.06705529392870357,0.36,0.96,0.2286190476190476,0.048,2.3341904761904764,0.11555815828139045,0.58,227,10000
