species,subset,candidate_set,metric,model,targets,estimate,ci_low,ci_high
worm,no_exact_any_model_TRAIN_DEV_endpoint,background,average_precision,tuna_retrained,50,0.14507939299671668,0.10393972875631628,0.19301726196355087
worm,no_exact_any_model_TRAIN_DEV_endpoint,background,average_precision,ipin_tuna_31k,50,0.18670641834418075,0.14228554325185103,0.2354197229347373
worm,no_exact_any_model_TRAIN_DEV_endpoint,background,reciprocal_rank,ipin_baseline,50,0.32215638196344715,0.2257902309194429,0.42722199784665815
worm,no_exact_any_model_TRAIN_DEV_endpoint,background,reciprocal_rank,ipin_optimized,50,0.2877951109795593,0.20201630554962416,0.380923696149808
worm,no_exact_any_model_TRAIN_DEV_endpoint,background,reciprocal_rank,tuna_retrained,50,0.2522612825440932,0.16692200609860203,0.3452564846324524
worm,no_exact_any_model_TRAIN_DEV_endpoint,background,reciprocal_rank,ipin_tuna_31k,50,0.3415929337248597,0.2407711060354099,0.44687112248651617
worm,no_exact_any_model_TRAIN_DEV_endpoint,background,recall_at_10,ipin_baseline,50,0.2421111111111111,0.17010833333333336,0.3196694444444444
worm,no_exact_any_model_TRAIN_DEV_endpoint,background,recall_at_10,ipin_optimized,50,0.21455555555555555,0.14788888888888888,0.28733333333333333
worm,no_exact_any_model_TRAIN_DEV_endpoint,background,recall_at_10,tuna_retrained,50,0.1886666666666667,0.12300000000000001,0.2603333333333333
worm,no_exact_any_model_TRAIN_DEV_endpoint,background,recall_at_10,ipin_tuna_31k,50,0.25722222222222224,0.18255,0.33789166666666665
worm,no_exact_any_model_TRAIN_DEV_endpoint,background,NDCG_at_10,ipin_baseline,50,0.20132361306407298,0.1375289295460662,0.2718102549064656
worm,no_exact_any_model_TRAIN_DEV_endpoint,background,NDCG_at_10,ipin_optimized,50,0.17592859460367177,0.11706692508634126,0.24075003870454098
worm,no_exact_any_model_TRAIN_DEV_endpoint,background,NDCG_at_10,tuna_retrained,50,0.15085151592904697,0.09635451432398918,0.21214628933473645
worm,no_exact_any_model_TRAIN_DEV_endpoint,background,NDCG_at_10,ipin_tuna_31k,50,0.21181012436136404,0.15057978639851882,0.2770285480899136
worm,no_exact_any_model_TRAIN_DEV_endpoint,matched,P_vs_U_concordance,ipin_baseline,50,0.56316,0.5077896666666666,0.6180219999999998
worm,no_exact_any_model_TRAIN_DEV_endpoint,matched,P_vs_U_concordance,ipin_optimized,50,0.5956133333333333,0.5435593333333333,0.6456403333333335
worm,no_exact_any_model_TRAIN_DEV_endpoint,matched,P_vs_U_concordance,tuna_retrained,50,0.598281111111111,0.5497720277777778,0.64593475
worm,no_exact_any_model_TRAIN_DEV_endpoint,matched,P_vs_U_concordance,ipin_tuna_31k,50,0.5963755555555555,0.55124475,0.6404919722222221
worm,no_exact_any_model_TRAIN_DEV_endpoint,matched,average_precision,ipin_baseline,50,0.14235244402392053,0.1032814666071642,0.18563816620604381
worm,no_exact_any_model_TRAIN_DEV_endpoint,matched,average_precision,ipin_optimized,50,0.15406928120517027,0.10924517270351977,0.20541974940141083
worm,no_exact_any_model_TRAIN_DEV_endpoint,matched,average_precision,tuna_retrained,50,0.1320290864353213,0.10148790186575643,0.1651506788472801
worm,no_exact_any_model_TRAIN_DEV_endpoint,matched,average_precision,ipin_tuna_31k,50,0.1339290888451415,0.10312857229495002,0.1677110612475392
worm,no_exact_any_model_TRAIN_DEV_endpoint,matched,reciprocal_rank,ipin_baseline,50,0.27386178714569626,0.1823825801664434,0.3732108211493023
worm,no_exact_any_model_TRAIN_DEV_endpoint,matched,reciprocal_rank,ipin_optimized,50,0.3112893312972836,0.21256502742888975,0.4158922563735496
worm,no_exact_any_model_TRAIN_DEV_endpoint,matched,reciprocal_rank,tuna_retrained,50,0.251464892757243,0.1697142363622061,0.34256324390443904
worm,no_exact_any_model_TRAIN_DEV_endpoint,matched,reciprocal_rank,ipin_tuna_31k,50,0.24376851312854705,0.1644036684349078,0.33414180411740496
worm,no_exact_any_model_TRAIN_DEV_endpoint,matched,recall_at_10,ipin_baseline,50,0.20233333333333334,0.1366583333333333,0.27166666666666667
worm,no_exact_any_model_TRAIN_DEV_endpoint,matched,recall_at_10,ipin_optimized,50,0.18955555555555553,0.1292222222222222,0.25566666666666665
worm,no_exact_any_model_TRAIN_DEV_endpoint,matched,recall_at_10,tuna_retrained,50,0.16433333333333333,0.11199999999999999,0.21866666666666668
worm,no_exact_any_model_TRAIN_DEV_endpoint,matched,recall_at_10,ipin_tuna_31k,50,0.1788888888888889,0.12399999999999999,0.23699999999999996
worm,no_exact_any_model_TRAIN_DEV_endpoint,matched,NDCG_at_10,ipin_baseline,50,0.16175674237851267,0.10923545541387535,0.21886358250726975
worm,no_exact_any_model_TRAIN_DEV_endpoint,matched,NDCG_at_10,ipin_optimized,50,0.16752863240753796,0.11089375515732043,0.2302659200215569
worm,no_exact_any_model_TRAIN_DEV_endpoint,matched,NDCG_at_10,tuna_retrained,50,0.13481052541643426,0.09092456993042901,0.1813061648899803
worm,no_exact_any_model_TRAIN_DEV_endpoint,matched,NDCG_at_10,ipin_tuna_31k,50,0.14067277060281713,0.09625164515467984,0.18962532396031306
worm,no_exact_any_model_TRAIN_DEV_endpoint,all_U,P_vs_U_concordance,ipin_baseline,50,0.5838588888888889,0.5300855555555556,0.6374082638888889
worm,no_exact_any_model_TRAIN_DEV_endpoint,all_U,P_vs_U_concordance,ipin_optimized,50,0.6138877777777778,0.5640765416666665,0.6639411249999999
worm,no_exact_any_model_TRAIN_DEV_endpoint,all_U,P_vs_U_concordance,tuna_retrained,50,0.6096038888888888,0.5636127361111111,0.6560583472222221
worm,no_exact_any_model_TRAIN_DEV_endpoint,all_U,P_vs_U_concordance,ipin_tuna_31k,50,0.6281049999999999,0.5813940416666667,0.6728824166666667
worm,no_exact_any_model_TRAIN_DEV_endpoint,all_U,average_precision,ipin_baseline,50,0.10308227505014755,0.06892470787932742,0.14541579466747093
worm,no_exact_any_model_TRAIN_DEV_endpoint,all_U,average_precision,ipin_optimized,50,0.10473233115709123,0.06876177874886255,0.1476301234227549
worm,no_exact_any_model_TRAIN_DEV_endpoint,all_U,average_precision,tuna_retrained,50,0.0848576502863738,0.05954682037377507,0.11423218062421919
worm,no_exact_any_model_TRAIN_DEV_endpoint,all_U,average_precision,ipin_tuna_31k,50,0.09322055022128412,0.06790338814469586,0.122493584930276
worm,no_exact_any_model_TRAIN_DEV_endpoint,all_U,reciprocal_rank,ipin_baseline,50,0.21887366888690138,0.13630726165256907,0.3131685422753533
worm,no_exact_any_model_TRAIN_DEV_endpoint,all_U,reciprocal_rank,ipin_optimized,50,0.2347566245492148,0.14584522018254442,0.3343987505601208
worm,no_exact_any_model_TRAIN_DEV_endpoint,all_U,reciprocal_rank,tuna_retrained,50,0.18261872238262225,0.10708471386372227,0.2719385231579589
worm,no_exact_any_model_TRAIN_DEV_endpoint,all_U,reciprocal_rank,ipin_tuna_31k,50,0.18104967311850853,0.11662352124049317,0.2552219328541895
worm,no_exact_any_model_TRAIN_DEV_endpoint,all_U,recall_at_10,ipin_baseline,50,0.13755555555555554,0.08610833333333333,0.19589444444444437
worm,no_exact_any_model_TRAIN_DEV_endpoint,all_U,recall_at_10,ipin_optimized,50,0.12855555555555556,0.07866666666666666,0.18478055555555553
worm,no_exact_any_model_TRAIN_DEV_endpoint,all_U,recall_at_10,tuna_retrained,50,0.11766666666666666,0.07366666666666666,0.16833333333333333
worm,no_exact_any_model_TRAIN_DEV_endpoint,all_U,recall_at_10,ipin_tuna_31k,50,0.14288888888888887,0.0918888888888889,0.19689166666666663
worm,no_exact_any_model_TRAIN_DEV_endpoint,all_U,NDCG_at_10,ipin_baseline,50,0.1179101793837405,0.07181459504092991,0.17227177804790092
worm,no_exact_any_model_TRAIN_DEV_endpoint,all_U,NDCG_at_10,ipin_optimized,50,0.11814151399446311,0.06882069168440848,0.17438376737648872
worm,no_exact_any_model_TRAIN_DEV_endpoint,all_U,NDCG_at_10,tuna_retrained,50,0.09384942830448267,0.05717062205061117,0.13582995798549402
worm,no_exact_any_model_TRAIN_DEV_endpoint,all_U,NDCG_at_10,ipin_tuna_31k,50,0.10565124829364832,0.06778129563663875,0.14747158917180345
yeast,no_exact_any_model_TRAIN_DEV_endpoint,background,P_vs_U_concordance,ipin_baseline,50,0.5816519047619048,0.5335118809523809,0.6308831547619048
yeast,no_exact_any_model_TRAIN_DEV_endpoint,background,P_vs_U_concordance,ipin_optimized,50,0.6265346031746032,0.5760477261904762,0.6765496666666666
yeast,no_exact_any_model_TRAIN_DEV_endpoint,background,P_vs_U_concordance,tuna_retrained,50,0.611215873015873,0.5507422579365079,0.6691572857142856
yeast,no_exact_any_model_TRAIN_DEV_endpoint,background,P_vs_U_concordance,ipin_tuna_31k,50,0.6418903174603174,0.5951979404761905,0.6888578174603175
yeast,no_exact_any_model_TRAIN_DEV_endpoint,background,average_precision,ipin_baseline,50,0.12419960087023162,0.08650510524475123,0.1729000593649414
yeast,no_exact_any_model_TRAIN_DEV_endpoint,background,average_precision,ipin_optimized,50,0.14316428375137305,0.10860333038458411,0.17981049235264407
yeast,no_exact_any_model_TRAIN_DEV_endpoint,background,average_precision,tuna_retrained,50,0.1311071361270662,0.09726284362935717,0.1743562737277993
yeast,no_exact_any_model_TRAIN_DEV_endpoint,background,average_precision,ipin_tuna_31k,50,0.1517725717425998,0.11671261656576946,0.19028598335811503
yeast,no_exact_any_model_TRAIN_DEV_endpoint,background,reciprocal_rank,ipin_baseline,50,0.20107661753682493,0.1276198412936067,0.28474581083257694
yeast,no_exact_any_model_TRAIN_DEV_endpoint,background,reciprocal_rank,ipin_optimized,50,0.2711436189281664,0.17993562288381712,0.3677527353581748
yeast,no_exact_any_model_TRAIN_DEV_endpoint,background,reciprocal_rank,tuna_retrained,50,0.21466839592284795,0.1413828550311614,0.3016228336721816
yeast,no_exact_any_model_TRAIN_DEV_endpoint,background,reciprocal_rank,ipin_tuna_31k,50,0.27622259621909645,0.1900713625016092,0.37054339996030256
yeast,no_exact_any_model_TRAIN_DEV_endpoint,background,recall_at_10,ipin_baseline,50,0.14928571428571427,0.09487142857142858,0.21066785714285713
yeast,no_exact_any_model_TRAIN_DEV_endpoint,background,recall_at_10,ipin_optimized,50,0.17269841269841268,0.1201265873015873,0.227715873015873
yeast,no_exact_any_model_TRAIN_DEV_endpoint,background,recall_at_10,tuna_retrained,50,0.18506349206349207,0.12263492063492062,0.25509722222222214
yeast,no_exact_any_model_TRAIN_DEV_endpoint,background,recall_at_10,ipin_tuna_31k,50,0.20063492063492064,0.1332063492063492,0.27425793650793645
yeast,no_exact_any_model_TRAIN_DEV_endpoint,background,NDCG_at_10,ipin_baseline,50,0.11729964344351008,0.07115110347556611,0.1727386648928737
yeast,no_exact_any_model_TRAIN_DEV_endpoint,background,NDCG_at_10,ipin_optimized,50,0.14434492468775997,0.09760641695378186,0.19416659327714098
yeast,no_exact_any_model_TRAIN_DEV_endpoint,background,NDCG_at_10,tuna_retrained,50,0.13234201428970174,0.08461519403556522,0.18814579585775398
yeast,no_exact_any_model_TRAIN_DEV_endpoint,background,NDCG_at_10,ipin_tuna_31k,50,0.16300969088421546,0.11171369277579409,0.21725510833253064
yeast,no_exact_any_model_TRAIN_DEV_endpoint,matched,P_vs_U_concordance,ipin_baseline,50,0.595237380952381,0.5453183452380953,0.644384619047619
yeast,no_exact_any_model_TRAIN_DEV_endpoint,matched,P_vs_U_concordance,ipin_optimized,50,0.6332149206349207,0.5833585,0.6819251111111111
yeast,no_exact_any_model_TRAIN_DEV_endpoint,matched,P_vs_U_concordance,tuna_retrained,50,0.6236784920634921,0.5628247718253968,0.6822418412698413
yeast,no_exact_any_model_TRAIN_DEV_endpoint,matched,P_vs_U_concordance,ipin_tuna_31k,50,0.6297696825396826,0.5829293055555556,0.6771332182539682
yeast,no_exact_any_model_TRAIN_DEV_endpoint,matched,average_precision,ipin_baseline,50,0.11654871498902336,0.08788631853834476,0.1481405737766569
yeast,no_exact_any_model_TRAIN_DEV_endpoint,matched,average_precision,ipin_optimized,50,0.15448859189888436,0.11346959670304833,0.20037207957706613
yeast,no_exact_any_model_TRAIN_DEV_endpoint,matched,average_precision,tuna_retrained,50,0.14171616048979593,0.10992740080476611,0.17713150609935652
yeast,no_exact_any_model_TRAIN_DEV_endpoint,matched,average_precision,ipin_tuna_31k,50,0.15369847589662297,0.11755601710606445,0.19384828808095209
yeast,no_exact_any_model_TRAIN_DEV_endpoint,matched,reciprocal_rank,ipin_baseline,50,0.1834125899706563,0.12260917015473652,0.25506101245087226
yeast,no_exact_any_model_TRAIN_DEV_endpoint,matched,reciprocal_rank,ipin_optimized,50,0.2935330238914503,0.1953541746343562,0.40042762673673127
yeast,no_exact_any_model_TRAIN_DEV_endpoint,matched,reciprocal_rank,tuna_retrained,50,0.23746822272154833,0.16358542374852086,0.3237776855665461
yeast,no_exact_any_model_TRAIN_DEV_endpoint,matched,reciprocal_rank,ipin_tuna_31k,50,0.2969769379183975,0.20242876007784216,0.40011895289480415
yeast,no_exact_any_model_TRAIN_DEV_endpoint,matched,recall_at_10,ipin_baseline,50,0.17095238095238094,0.10504523809523808,0.24555555555555553
yeast,no_exact_any_model_TRAIN_DEV_endpoint,matched,recall_at_10,ipin_optimized,50,0.19628571428571429,0.14376190476190476,0.2508583333333333
yeast,no_exact_any_model_TRAIN_DEV_endpoint,matched,recall_at_10,tuna_retrained,50,0.25245238095238093,0.18240297619047618,0.3274065476190475
yeast,no_exact_any_model_TRAIN_DEV_endpoint,matched,recall_at_10,ipin_tuna_31k,50,0.19458730158730156,0.13477698412698413,0.25969920634920635
yeast,no_exact_any_model_TRAIN_DEV_endpoint,matched,NDCG_at_10,ipin_baseline,50,0.11739287013360883,0.07245437661492357,0.16591506105083803
yeast,no_exact_any_model_TRAIN_DEV_endpoint,matched,NDCG_at_10,ipin_optimized,50,0.1620196957526606,0.11159339863242086,0.21719013700973605
yeast,no_exact_any_model_TRAIN_DEV_endpoint,matched,NDCG_at_10,tuna_retrained,50,0.16742684487501763,0.11965114491244173,0.21982615185438775
yeast,no_exact_any_model_TRAIN_DEV_endpoint,matched,NDCG_at_10,ipin_tuna_31k,50,0.1642497873587854,0.11419120199886565,0.21998388330841265
yeast,no_exact_any_model_TRAIN_DEV_endpoint,all_U,P_vs_U_concordance,ipin_baseline,50,0.5884446428571429,0.5389602599206349,0.63696725
yeast,no_exact_any_model_TRAIN_DEV_endpoint,all_U,P_vs_U_concordance,ipin_optimized,50,0.6298747619047619,0.5787658789682539,0.6787918115079365
yeast,no_exact_any_model_TRAIN_DEV_endpoint,all_U,P_vs_U_concordance,tuna_retrained,50,0.6174471825396826,0.5556488492063493,0.6753143561507936
yeast,no_exact_any_model_TRAIN_DEV_endpoint,all_U,P_vs_U_concordance,ipin_tuna_31k,50,0.63583,0.589483761904762,0.6806040178571428
yeast,no_exact_any_model_TRAIN_DEV_endpoint,all_U,average_precision,ipin_baseline,50,0.06604737432431508,0.04656037982634817,0.0907565076121727
yeast,no_exact_any_model_TRAIN_DEV_endpoint,all_U,average_precision,ipin_optimized,50,0.0878670542064618,0.06466686245992895,0.11430523795473632
yeast,no_exact_any_model_TRAIN_DEV_endpoint,all_U,average_precision,tuna_retrained,50,0.07334759308279201,0.054722005756245556,0.09571780945427194
yeast,no_exact_any_model_TRAIN_DEV_endpoint,all_U,average_precision,ipin_tuna_31k,50,0.09339353982593095,0.06781461484961274,0.12237261485928883
yeast,no_exact_any_model_TRAIN_DEV_endpoint,all_U,reciprocal_rank,ipin_baseline,50,0.1168855649402938,0.07080942814628133,0.17451037093894786
yeast,no_exact_any_model_TRAIN_DEV_endpoint,all_U,reciprocal_rank,ipin_optimized,50,0.2037805548451836,0.12311408247798916,0.2955528160841769
yeast,no_exact_any_model_TRAIN_DEV_endpoint,all_U,reciprocal_rank,tuna_retrained,50,0.13131138843487797,0.08089635434584616,0.1951036044454231
yeast,no_exact_any_model_TRAIN_DEV_endpoint,all_U,reciprocal_rank,ipin_tuna_31k,50,0.20057271161236134,0.12403095396827483,0.28526316612313285
yeast,no_exact_any_model_TRAIN_DEV_endpoint,all_U,recall_at_10,ipin_baseline,50,0.10034920634920635,0.05015793650793651,0.16061031746031737
yeast,no_exact_any_model_TRAIN_DEV_endpoint,all_U,recall_at_10,ipin_optimized,50,0.11771428571428569,0.06942857142857142,0.17209523809523805
yeast,no_exact_any_model_TRAIN_DEV_endpoint,all_U,recall_at_10,tuna_retrained,50,0.0966031746031746,0.05623809523809524,0.14392103174603174
yeast,no_exact_any_model_TRAIN_DEV_endpoint,all_U,recall_at_10,ipin_tuna_31k,50,0.1273968253968254,0.08091904761904763,0.17695396825396825
yeast,no_exact_any_model_TRAIN_DEV_endpoint,all_U,NDCG_at_10,ipin_baseline,50,0.06494466152975249,0.03326601274360057,0.10110209808574712
yeast,no_exact_any_model_TRAIN_DEV_endpoint,all_U,NDCG_at_10,ipin_optimized,50,0.0950644935494483,0.05717673585359811,0.1362701774818051
yeast,no_exact_any_model_TRAIN_DEV_endpoint,all_U,NDCG_at_10,tuna_retrained,50,0.06705529392870357,0.03712022203107234,0.10304769105105231
yeast,no_exact_any_model_TRAIN_DEV_endpoint,all_U,NDCG_at_10,ipin_tuna_31k,50,0.10473605819457701,0.06530700499807378,0.14744939846401695
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,background,P_vs_U_concordance,ipin_baseline,50,0.6178965079365079,0.5509381031746031,0.6845058888888889
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,background,P_vs_U_concordance,ipin_optimized,50,0.6767479365079364,0.6218346428571428,0.7298501666666667
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,background,P_vs_U_concordance,tuna_retrained,50,0.7229180952380954,0.670802630952381,0.7743548690476191
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,background,P_vs_U_concordance,ipin_tuna_31k,50,0.7130868253968252,0.6654943968253967,0.7610939880952381
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,background,average_precision,ipin_baseline,50,0.19627313399670854,0.13497905648635425,0.26320480251938944
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,background,average_precision,ipin_optimized,50,0.21888400902941374,0.160939795670794,0.2823834114429911
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,background,average_precision,tuna_retrained,50,0.24715977389560248,0.1828786086984466,0.3178443341679707
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,background,average_precision,ipin_tuna_31k,50,0.21947039933861837,0.16257926406277587,0.2835983406862785
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,background,reciprocal_rank,ipin_baseline,50,0.33593835261554844,0.23071328660146725,0.4477089398297065
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,background,reciprocal_rank,ipin_optimized,50,0.3763393974985694,0.2703340683345721,0.4864434205583103
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,background,reciprocal_rank,tuna_retrained,50,0.3597849351047291,0.26055280508276785,0.46623738484320587
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,background,reciprocal_rank,ipin_tuna_31k,50,0.29648466419974406,0.21456127046385035,0.3850483939036927
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,background,recall_at_10,ipin_baseline,50,0.23263492063492064,0.159490873015873,0.3111912698412698
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,background,recall_at_10,ipin_optimized,50,0.23385714285714287,0.16352380952380954,0.3095238095238095
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,background,recall_at_10,tuna_retrained,50,0.29074603174603175,0.21022222222222223,0.37566865079365075
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,background,recall_at_10,ipin_tuna_31k,50,0.2830793650793651,0.199,0.371047619047619
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,background,NDCG_at_10,ipin_baseline,50,0.20506566502079968,0.1351829701437337,0.2796373810615692
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,background,NDCG_at_10,ipin_optimized,50,0.22310970453929724,0.15321848317008474,0.29743261743737315
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,background,NDCG_at_10,tuna_retrained,50,0.2498704092209031,0.17680377871998287,0.32795140115591526
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,background,NDCG_at_10,ipin_tuna_31k,50,0.22460764703788777,0.1551934940986316,0.30084039302258886
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,matched,P_vs_U_concordance,ipin_baseline,50,0.618746507936508,0.5501084246031747,0.684030361111111
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,matched,P_vs_U_concordance,ipin_optimized,50,0.6701031746031745,0.6121553412698413,0.7239532301587299
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,matched,P_vs_U_concordance,tuna_retrained,50,0.7151476190476191,0.6597808095238095,0.768483880952381
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,matched,P_vs_U_concordance,ipin_tuna_31k,50,0.6964280952380952,0.6404792023809524,0.7492029642857142
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,matched,average_precision,ipin_baseline,50,0.18904000000377993,0.13279117456166895,0.25315481251287625
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,matched,average_precision,ipin_optimized,50,0.20558127675800628,0.1531946864652314,0.2633686350658318
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,matched,average_precision,tuna_retrained,50,0.23895158454543058,0.1832246105681994,0.30028881888562314
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,matched,average_precision,ipin_tuna_31k,50,0.2191520703158296,0.16179047143406544,0.2830244062067315
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,matched,reciprocal_rank,ipin_baseline,50,0.29869547762667775,0.20955305828514145,0.396832328807953
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,matched,reciprocal_rank,ipin_optimized,50,0.35007839003921665,0.2462950067017962,0.4597395299315723
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,matched,reciprocal_rank,tuna_retrained,50,0.3632225816082228,0.2666262910706279,0.46821807829310985
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,matched,reciprocal_rank,ipin_tuna_31k,50,0.323829579754038,0.22979906418401,0.4280201465883045
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,matched,recall_at_10,ipin_baseline,50,0.22819047619047617,0.1535238095238095,0.3071904761904762
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,matched,recall_at_10,ipin_optimized,50,0.251968253968254,0.17910833333333334,0.33127142857142855
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,matched,recall_at_10,tuna_retrained,50,0.31293650793650796,0.23388849206349208,0.3966678571428571
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,matched,recall_at_10,ipin_tuna_31k,50,0.2995555555555555,0.21355555555555558,0.3921138888888888
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,matched,NDCG_at_10,ipin_baseline,50,0.1945533227106433,0.12893081313809027,0.26625341670738095
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,matched,NDCG_at_10,ipin_optimized,50,0.21665398876800596,0.15059927176339252,0.285930369739222
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,matched,NDCG_at_10,tuna_retrained,50,0.25944296758722496,0.1921565395373434,0.3314141766464606
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,matched,NDCG_at_10,ipin_tuna_31k,50,0.23401007328043946,0.16383453798203013,0.3115816710785616
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,all_U,P_vs_U_concordance,ipin_baseline,50,0.6183215079365079,0.5497617757936508,0.6829979543650794
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,all_U,P_vs_U_concordance,ipin_optimized,50,0.6734255555555555,0.6172134305555556,0.7267337500000001
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,all_U,P_vs_U_concordance,tuna_retrained,50,0.7190328571428571,0.6643795,0.7713940357142858
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,all_U,P_vs_U_concordance,ipin_tuna_31k,50,0.7047574603174604,0.6514509781746031,0.7552044742063493
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,all_U,average_precision,ipin_baseline,50,0.13210068297153277,0.0830242380726603,0.18844786876135866
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,all_U,average_precision,ipin_optimized,50,0.15421413775804246,0.10387443729906472,0.21083066279617793
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,all_U,average_precision,tuna_retrained,50,0.1588782912144799,0.1122406732389545,0.2092455031766273
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,all_U,average_precision,ipin_tuna_31k,50,0.1418150805639357,0.09660244341164546,0.19178538899979772
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,all_U,reciprocal_rank,ipin_baseline,50,0.2332957706275722,0.14984322426771546,0.3249698265877137
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,all_U,reciprocal_rank,ipin_optimized,50,0.2938293283320266,0.19384809021832755,0.39996244254550956
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,all_U,reciprocal_rank,tuna_retrained,50,0.26668477981875216,0.1769474244317739,0.3638695254757172
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,all_U,reciprocal_rank,ipin_tuna_31k,50,0.20818094773071139,0.1353151077765158,0.28801438945983254
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,all_U,recall_at_10,ipin_baseline,50,0.18496825396825392,0.11433333333333334,0.2628579365079365
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,all_U,recall_at_10,ipin_optimized,50,0.1855238095238095,0.11866309523809523,0.25666666666666665
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,all_U,recall_at_10,tuna_retrained,50,0.23911111111111116,0.15833333333333333,0.32534166666666653
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,all_U,recall_at_10,ipin_tuna_31k,50,0.21533333333333332,0.13399999999999998,0.30434166666666657
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,all_U,NDCG_at_10,ipin_baseline,50,0.14976345727703325,0.08892412424241525,0.21747434940074853
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,all_U,NDCG_at_10,ipin_optimized,50,0.17057776675794167,0.1076295362170095,0.2383311516174814
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,all_U,NDCG_at_10,tuna_retrained,50,0.18093996460177206,0.11965538560638181,0.24513901194202403
arabidopsis,no_exact_any_model_TRAIN_DEV_endpoint,all_U,NDCG_at_10,ipin_tuna_31k,50,0.15546150610207538,0.09448445763461316,0.22115158064737178
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,background,P_vs_U_concordance,ipin_baseline,50,0.5407061904761904,0.49324602380952387,0.5886795476190475
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,background,P_vs_U_concordance,ipin_optimized,50,0.5601490476190476,0.5147290357142857,0.6053705714285713
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,background,P_vs_U_concordance,tuna_retrained,50,0.5652952380952382,0.526140130952381,0.6048010714285715
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,background,P_vs_U_concordance,ipin_tuna_31k,50,0.5594142857142856,0.5150105714285714,0.6029641547619047
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,background,average_precision,ipin_baseline,50,0.0962954862287203,0.06886218717056371,0.13028217316323837
ecoli,no_exact_any_model_TRAIN_DEV_endpoint,background,average_precision,ipin_optimized,50,0.09154867371784531,0.06569505456805229,0.12440662733885753
